ID,SKDK,KUMITATENO,MODEL,INCH,GAUGE,SETU_F,KOSUU,SEISANJI,KUMIKAISHI,KUMIKAISHI_DATE,CAT2,TUKI,KumitatenoLen,TYPE,KUMITATENO_Job,JOB_1_0,JOB_1,JOB_2_0,JOB_2,JOB_3_0,JOB_3,JOB_4_0,JOB_4,JOB_5_0,JOB_5,JOB_6_0,JOB_6,JOB_7_0,JOB_7,JOB_8_0,JOB_8,DENPYONO
76,DK,K7225,OD6B-M-8ERS,34.0,16,478-409AA34,1,25100,20251016,2025-10-16 00:00:00,D409,2510,5,478,K7225,2025-10-09 00:00:00,2025-10-03 00:00:00,2025-10-09 00:00:00,2025-10-06 00:00:00,2025-10-10 00:00:00,2025-10-08 00:00:00,,,2025-10-14 00:00:00,2025-10-07 00:00:00,2025-10-15 00:00:00,2025-10-07 00:00:00,2025-10-15 00:00:00,2025-10-08 00:00:00,,,F000122945
760,DK,M042,OD5B-M-SDR,34.0,24,78-405A34,1,25124,20251126,2025-11-27 00:00:00,D405,2512,4,78,M042,2025-11-20 00:00:00,,2025-11-20 00:00:00,,2025-11-21 00:00:00,,,,2025-11-25 00:00:00,,2025-11-26 00:00:00,,2025-11-26 00:00:00,,,,F000127365
761,DK,M043,OD5B-M-SDR,34.0,24,78-405A34,1,25124,20251126,2025-11-27 00:00:00,D405,2512,4,78,M043,2025-11-20 00:00:00,,2025-11-20 00:00:00,,2025-11-21 00:00:00,,,,2025-11-25 00:00:00,,2025-11-26 00:00:00,,2025-11-26 00:00:00,,,,F000127388
762,DK,M044,OD5B-M-SDR,34.0,24,78-405A34,1,25125,20251201,2025-12-02 00:00:00,D405,2512,4,78,M044,2025-11-26 00:00:00,,2025-11-26 00:00:00,,2025-11-27 00:00:00,,,,2025-11-28 00:00:00,,2025-12-01 00:00:00,,2025-12-01 00:00:00,,,,F000127434
763,DK,M045,OD5B-M-SDR,34.0,24,78-405A34,1,25125,20251201,2025-12-02 00:00:00,D405,2512,4,78,M045,2025-11-26 00:00:00,,2025-11-26 00:00:00,,2025-11-27 00:00:00,,,,2025-11-28 00:00:00,,2025-12-01 00:00:00,,2025-12-01 00:00:00,,,,F000127457
764,DK,M046,OD5B-M-SDR,34.0,24,78-405A34,1,25125,20251201,2025-12-02 00:00:00,D405,2512,4,78,M046,2025-11-26 00:00:00,,2025-11-26 00:00:00,,2025-11-27 00:00:00,,,,2025-11-28 00:00:00,,2025-12-01 00:00:00,,2025-12-01 00:00:00,,,,F000127480
765,DK,M047,OD5B-M-SDR,34.0,24,78-405A34,1,25127,20251208,2025-12-09 00:00:00,D405,2512,4,78,M047,2025-12-03 00:00:00,,2025-12-03 00:00:00,,2025-12-04 00:00:00,,,,2025-12-05 00:00:00,,2025-12-08 00:00:00,,2025-12-08 00:00:00,,,,F000127628
766,DK,M048,OD5B-M-SDR,34.0,24,78-405A34,1,25127,20251208,2025-12-09 00:00:00,D405,2512,4,78,M048,2025-12-03 00:00:00,,2025-12-03 00:00:00,,2025-12-04 00:00:00,,,,2025-12-05 00:00:00,,2025-12-08 00:00:00,,2025-12-08 00:00:00,,,,F000127651
767,DK,M049,OD5B-M-SDR,34.0,24,78-405A34,1,25127,20251208,2025-12-09 00:00:00,D405,2512,4,78,M049,2025-12-03 00:00:00,,2025-12-03 00:00:00,,2025-12-04 00:00:00,,,,2025-12-05 00:00:00,,2025-12-08 00:00:00,,2025-12-08 00:00:00,,,,F000127674
768,DK,M050,OD5B-M-SDR,34.0,24,78-405A34,1,25127,20251208,2025-12-09 00:00:00,D405,2512,4,78,M050,2025-12-03 00:00:00,,2025-12-03 00:00:00,,2025-12-04 00:00:00,,,,2025-12-05 00:00:00,,2025-12-08 00:00:00,,2025-12-08 00:00:00,,,,F000127697
769,DK,M051,OD5B-M-SDR,34.0,24,78-405A34,1,25128,20251210,2025-12-11 00:00:00,D405,2512,4,78,M051,2025-12-05 00:00:00,,2025-12-05 00:00:00,,2025-12-08 00:00:00,,,,2025-12-09 00:00:00,,2025-12-10 00:00:00,,2025-12-10 00:00:00,,,,F000127720
77,DK,K7226,OD6B-M-8ERS,34.0,16,478-409AA34,1,25100,20251016,2025-10-16 00:00:00,D409,2510,5,478,K7226,2025-10-09 00:00:00,2025-10-08 00:00:00,2025-10-09 00:00:00,2025-10-08 00:00:00,2025-10-10 00:00:00,2025-10-09 00:00:00,,,2025-10-14 00:00:00,2025-10-09 00:00:00,2025-10-15 00:00:00,,2025-10-15 00:00:00,,,,F000122947
770,DK,M052,OD5B-M-SDR,34.0,24,78-405A34,1,25128,20251210,2025-12-11 00:00:00,D405,2512,4,78,M052,2025-12-05 00:00:00,,2025-12-05 00:00:00,,2025-12-08 00:00:00,,,,2025-12-09 00:00:00,,2025-12-10 00:00:00,,2025-12-10 00:00:00,,,,F000127743
771,DK,M053,OD5B-M-SDR,34.0,24,78-405A34,1,25128,20251210,2025-12-11 00:00:00,D405,2512,4,78,M053,2025-12-05 00:00:00,,2025-12-05 00:00:00,,2025-12-08 00:00:00,,,,2025-12-09 00:00:00,,2025-12-10 00:00:00,,2025-12-10 00:00:00,,,,F000127766
772,DK,M054,OD5B-M-SDR,34.0,24,78-405A34,1,25128,20251210,2025-12-11 00:00:00,D405,2512,4,78,M054,2025-12-05 00:00:00,,2025-12-05 00:00:00,,2025-12-08 00:00:00,,,,2025-12-09 00:00:00,,2025-12-10 00:00:00,,2025-12-10 00:00:00,,,,F000127789
773,DK,M055,OD5B-M-SDR,34.0,24,78-405A34,1,25128,20251210,2025-12-11 00:00:00,D405,2512,4,78,M055,2025-12-05 00:00:00,,2025-12-05 00:00:00,,2025-12-08 00:00:00,,,,2025-12-09 00:00:00,,2025-12-10 00:00:00,,2025-12-10 00:00:00,,,,F000127812
774,DK,M056,OD5B-M-SDR,34.0,28,78-405A34,1,25124,20251126,2025-11-27 00:00:00,D405,2512,4,78,M056,2025-11-20 00:00:00,,2025-11-20 00:00:00,,2025-11-21 00:00:00,,,,2025-11-25 00:00:00,,2025-11-26 00:00:00,,2025-11-26 00:00:00,,,,F000127411
775,DK,M057,OD5B-M-SDR,34.0,28,78-405A34,1,25128,20251210,2025-12-11 00:00:00,D405,2512,4,78,M057,2025-12-05 00:00:00,,2025-12-05 00:00:00,,2025-12-08 00:00:00,,,,2025-12-09 00:00:00,,2025-12-10 00:00:00,,2025-12-10 00:00:00,,,,F000127835
776,DK,M058,OD5B-M-9ME22,34.0,28,78-405A34,1,25128,20251210,2025-12-11 00:00:00,D405,2512,4,78,M058,2025-12-05 00:00:00,,2025-12-05 00:00:00,,2025-12-08 00:00:00,,,,2025-12-09 00:00:00,,2025-12-10 00:00:00,,2025-12-10 00:00:00,,,,F000127861
777,DK,M059,OD5B-M-9ME22,34.0,28,78-405A34,1,25128,20251210,2025-12-11 00:00:00,D405,2512,4,78,M059,2025-12-05 00:00:00,,2025-12-05 00:00:00,,2025-12-08 00:00:00,,,,2025-12-09 00:00:00,,2025-12-10 00:00:00,,2025-12-10 00:00:00,,,,F000127884
778,DK,K7295,OD6B-M-8MES,34.0,28,78-405A34,1,25120,20251210,2025-12-10 00:00:00,D405,2512,5,78,K7295,2025-12-04 00:00:00,,2025-12-04 00:00:00,,2025-12-05 00:00:00,,,,2025-12-08 00:00:00,,2025-12-09 00:00:00,,2025-12-09 00:00:00,,,,F000125921
779,DK,K7296,OD6B-M-8MES,34.0,28,78-405A34,1,25120,20251210,2025-12-10 00:00:00,D405,2512,5,78,K7296,2025-12-04 00:00:00,,2025-12-04 00:00:00,,2025-12-05 00:00:00,,,,2025-12-08 00:00:00,,2025-12-09 00:00:00,,2025-12-09 00:00:00,,,,F000125923
78,DK,K7231,M-8ME42,34.0,32,478-409AA34,1,25100,20251024,2025-10-24 00:00:00,D409,2510,5,478,K7231,2025-10-17 00:00:00,,2025-10-17 00:00:00,,2025-10-20 00:00:00,,,,2025-10-21 00:00:00,,2025-10-22 00:00:00,,2025-10-23 00:00:00,,,,F000122963
780,DK,K7297,OD6B-M-8MES,34.0,28,78-405A34,1,25120,20251210,2025-12-10 00:00:00,D405,2512,5,78,K7297,2025-12-04 00:00:00,,2025-12-04 00:00:00,,2025-12-05 00:00:00,,,,2025-12-08 00:00:00,,2025-12-09 00:00:00,,2025-12-09 00:00:00,,,,F000125925
781,DK,K7298,OD6B-M-8MES,34.0,28,78-405A34,1,25120,20251210,2025-12-10 00:00:00,D405,2512,5,78,K7298,2025-12-04 00:00:00,,2025-12-04 00:00:00,,2025-12-05 00:00:00,,,,2025-12-08 00:00:00,,2025-12-09 00:00:00,,2025-12-09 00:00:00,,,,F000125927
782,DK,K7299,OD6B-M-8MES,34.0,28,78-405A34,1,25120,20251210,2025-12-10 00:00:00,D405,2512,5,78,K7299,2025-12-04 00:00:00,,2025-12-04 00:00:00,,2025-12-05 00:00:00,,,,2025-12-08 00:00:00,,2025-12-09 00:00:00,,2025-12-09 00:00:00,,,,F000125929
783,DK,K7300,OD6B-M-8MES,34.0,28,78-405A34,1,25120,20251210,2025-12-10 00:00:00,D405,2512,5,78,K7300,2025-12-04 00:00:00,,2025-12-04 00:00:00,,2025-12-05 00:00:00,,,,2025-12-08 00:00:00,,2025-12-09 00:00:00,,2025-12-09 00:00:00,,,,F000125931
784,DK,K7301,OD6B-M-8MES,34.0,28,78-405A34,1,25120,20251210,2025-12-10 00:00:00,D405,2512,5,78,K7301,2025-12-04 00:00:00,,2025-12-04 00:00:00,,2025-12-05 00:00:00,,,,2025-12-08 00:00:00,,2025-12-09 00:00:00,,2025-12-09 00:00:00,,,,F000125933
785,DK,K7302,OD6B-M-8MES,34.0,28,78-405A34,1,25120,20251210,2025-12-10 00:00:00,D405,2512,5,78,K7302,2025-12-04 00:00:00,,2025-12-04 00:00:00,,2025-12-05 00:00:00,,,,2025-12-08 00:00:00,,2025-12-09 00:00:00,,2025-12-09 00:00:00,,,,F000125935
786,DK,K7303,OD6B-M-8MES,34.0,28,78-405A34,1,25120,20251210,2025-12-10 00:00:00,D405,2512,5,78,K7303,2025-12-04 00:00:00,,2025-12-04 00:00:00,,2025-12-05 00:00:00,,,,2025-12-08 00:00:00,,2025-12-09 00:00:00,,2025-12-09 00:00:00,,,,F000125937
787,DK,K7304,OD6B-M-8MES,34.0,28,78-405A34,1,25120,20251210,2025-12-10 00:00:00,D405,2512,5,78,K7304,2025-12-04 00:00:00,,2025-12-04 00:00:00,,2025-12-05 00:00:00,,,,2025-12-08 00:00:00,,2025-12-09 00:00:00,,2025-12-09 00:00:00,,,,F000125939
788,DK,K7305,OD6B-M-8MES,34.0,28,78-405A34,1,25120,20251217,2025-12-17 00:00:00,D405,2512,5,78,K7305,2025-12-11 00:00:00,,2025-12-11 00:00:00,,2025-12-12 00:00:00,,,,2025-12-15 00:00:00,,2025-12-16 00:00:00,,2025-12-16 00:00:00,,,,F000125941
789,DK,K7306,OD6B-M-8MES,34.0,28,78-405A34,1,25120,20251217,2025-12-17 00:00:00,D405,2512,5,78,K7306,2025-12-11 00:00:00,,2025-12-11 00:00:00,,2025-12-12 00:00:00,,,,2025-12-15 00:00:00,,2025-12-16 00:00:00,,2025-12-16 00:00:00,,,,F000125943
79,DK,K7232,M-8ME42,34.0,32,478-409AA34,1,25100,20251024,2025-10-24 00:00:00,D409,2510,5,478,K7232,2025-10-17 00:00:00,,2025-10-17 00:00:00,,2025-10-20 00:00:00,,,,2025-10-21 00:00:00,,2025-10-22 00:00:00,,2025-10-23 00:00:00,,,,F000122965
790,DK,K7307,OD6B-M-8MES,34.0,28,78-405A34,1,25120,20251217,2025-12-17 00:00:00,D405,2512,5,78,K7307,2025-12-11 00:00:00,,2025-12-11 00:00:00,,2025-12-12 00:00:00,,,,2025-12-15 00:00:00,,2025-12-16 00:00:00,,2025-12-16 00:00:00,,,,F000125945
791,DK,K7308,OD6B-M-8MES,34.0,28,78-405A34,1,25120,20251217,2025-12-17 00:00:00,D405,2512,5,78,K7308,2025-12-11 00:00:00,,2025-12-11 00:00:00,,2025-12-12 00:00:00,,,,2025-12-15 00:00:00,,2025-12-16 00:00:00,,2025-12-16 00:00:00,,,,F000125947
792,DK,K7309,OD6B-M-8MES,34.0,28,78-405A34,1,25120,20251217,2025-12-17 00:00:00,D405,2512,5,78,K7309,2025-12-11 00:00:00,,2025-12-11 00:00:00,,2025-12-12 00:00:00,,,,2025-12-15 00:00:00,,2025-12-16 00:00:00,,2025-12-16 00:00:00,,,,F000125949
793,DK,K7346,M-SDR,34.0,18,78-405A34,1,25120,20251224,2025-12-24 00:00:00,D405,2512,5,78,K7346,2025-12-18 00:00:00,,2025-12-18 00:00:00,,2025-12-19 00:00:00,,,,2025-12-22 00:00:00,,2025-12-23 00:00:00,,2025-12-23 00:00:00,,,,F000127289
794,DK,K7347,M-SDR,34.0,18,78-405A34,1,25120,20251224,2025-12-24 00:00:00,D405,2512,5,78,K7347,2025-12-18 00:00:00,,2025-12-18 00:00:00,,2025-12-19 00:00:00,,,,2025-12-22 00:00:00,,2025-12-23 00:00:00,,2025-12-23 00:00:00,,,,F000127291
795,DK,K7348,M-SDR,34.0,18,78-405A34,1,25120,20251224,2025-12-24 00:00:00,D405,2512,5,78,K7348,2025-12-18 00:00:00,,2025-12-18 00:00:00,,2025-12-19 00:00:00,,,,2025-12-22 00:00:00,,2025-12-23 00:00:00,,2025-12-23 00:00:00,,,,F000127293
796,DK,K7349,M-SDR,34.0,32,78-405A34,1,25120,20251224,2025-12-24 00:00:00,D405,2512,5,78,K7349,2025-12-17 00:00:00,,2025-12-17 00:00:00,,2025-12-18 00:00:00,,,,2025-12-19 00:00:00,,2025-12-22 00:00:00,,2025-12-23 00:00:00,,,,F000127295
797,DK,K7350,M-SDR,34.0,36,78-405EA34,1,25120,20251224,2025-12-24 00:00:00,D405,2512,5,78,K7350,2025-12-17 00:00:00,,2025-12-17 00:00:00,,2025-12-18 00:00:00,,,,2025-12-19 00:00:00,,2025-12-22 00:00:00,,2025-12-23 00:00:00,,,,F000127297
8,DK,K011,OD6B-M-8ERS,30.0,24,478-409AA30,1,25103,20250924,2025-09-25 00:00:00,D409,2510,4,478,K011,2025-09-18 00:00:00,2025-09-10 00:00:00,2025-09-18 00:00:00,2025-09-10 00:00:00,2025-09-19 00:00:00,2025-09-10 00:00:00,,,2025-09-22 00:00:00,2025-09-16 00:00:00,2025-09-24 00:00:00,2025-09-17 00:00:00,2025-09-24 00:00:00,2025-09-17 00:00:00,,,F000122222
80,DK,K7233,M-8ME42,34.0,32,478-409AA34,1,25100,20251024,2025-10-24 00:00:00,D409,2510,5,478,K7233,2025-10-17 00:00:00,,2025-10-17 00:00:00,,2025-10-20 00:00:00,,,,2025-10-21 00:00:00,,2025-10-22 00:00:00,,2025-10-23 00:00:00,,,,F000122967
801,SK,M102,OD6-M-SEC4CFY,30.0,24,816-405FA30,1,25126,20251203,2025-12-04 00:00:00,S405,2512,4,816,M102,,,,,2025-12-01 00:00:00,,2025-12-01 00:00:00,,2025-12-02 00:00:00,,2025-12-03 00:00:00,,2025-12-03 00:00:00,,2025-11-28 00:00:00,,F000126957
802,SK,M103,OD6-M-SEC4CFY,30.0,24,816-405FA30,1,25126,20251203,2025-12-04 00:00:00,S405,2512,4,816,M103,,,,,2025-12-01 00:00:00,,2025-12-01 00:00:00,,2025-12-02 00:00:00,,2025-12-03 00:00:00,,2025-12-03 00:00:00,,2025-11-28 00:00:00,,F000126996
803,SK,M104,M-SEC7BS,34.0,36,816-405FA34,1,25123,20251121,2025-11-25 00:00:00,S405,2512,4,816,M104,,,,,2025-11-18 00:00:00,,2025-11-18 00:00:00,,2025-11-19 00:00:00,,2025-11-20 00:00:00,,2025-11-21 00:00:00,,2025-11-17 00:00:00,,F000126435
804,SK,F18230,M2XC-S3.2,30.0,28,87-405EA30,1,25120,20251215,2025-12-15 00:00:00,S405,2512,6,87,F18230,,,,,2025-12-10 00:00:00,,2025-12-10 00:00:00,,2025-12-11 00:00:00,,2025-12-12 00:00:00,,2025-12-12 00:00:00,,,,F000127283
805,SK,F18231,M2XC-S3.2,30.0,32,87-405EA30,1,25120,20251215,2025-12-15 00:00:00,S405,2512,6,87,F18231,,,,,2025-12-09 00:00:00,,2025-12-09 00:00:00,,2025-12-11 00:00:00,,2025-12-11 00:00:00,,2025-12-12 00:00:00,,,,F000127286
806,SK,F18234,FXC-3S,30.0,16,87-405EA30,1,25120,20251222,2025-12-22 00:00:00,S405,2512,6,87,F18234,,,,,2025-12-17 00:00:00,,2025-12-17 00:00:00,,2025-12-18 00:00:00,,2025-12-19 00:00:00,,2025-12-19 00:00:00,,,,F000127855
807,SK,M110,M2XC-S3.2DFDRE,32.0,20,87-405EA32,1,25126,20251203,2025-12-04 00:00:00,S405,2512,4,87,M110,,,,,2025-12-01 00:00:00,,2025-12-01 00:00:00,,2025-12-02 00:00:00,,2025-12-03 00:00:00,,2025-12-03 00:00:00,,,,F000127505
808,SK,M111,M2XC-S3.2DFDRE,32.0,20,87-405EA32,1,25126,20251203,2025-12-04 00:00:00,S405,2512,4,87,M111,,,,,2025-12-01 00:00:00,,2025-12-01 00:00:00,,2025-12-02 00:00:00,,2025-12-03 00:00:00,,2025-12-03 00:00:00,,,,F000127523
809,SK,M112,M2XC-S3.2DFDRE,32.0,20,87-405EA32,1,25126,20251203,2025-12-04 00:00:00,S405,2512,4,87,M112,,,,,2025-12-01 00:00:00,,2025-12-01 00:00:00,,2025-12-02 00:00:00,,2025-12-03 00:00:00,,2025-12-03 00:00:00,,,,F000127541
81,DK,K7234,M-8ME42,34.0,32,478-409AA34,1,25100,20251024,2025-10-24 00:00:00,D409,2510,5,478,K7234,2025-10-17 00:00:00,,2025-10-17 00:00:00,,2025-10-20 00:00:00,,,,2025-10-21 00:00:00,,2025-10-22 00:00:00,,2025-10-23 00:00:00,,,,F000122969
810,SK,M113,M2XC-S3.2DFDRE,32.0,20,87-405EA32,1,25126,20251203,2025-12-04 00:00:00,S405,2512,4,87,M113,,,,,2025-12-01 00:00:00,,2025-12-01 00:00:00,,2025-12-02 00:00:00,,2025-12-03 00:00:00,,2025-12-03 00:00:00,,,,F000127559
811,SK,M101,M-SECPJJ,34.0,28,87-405EA34,1,25122,20251118,2025-11-19 00:00:00,S405,2512,4,87,M101,,,,,2025-11-14 00:00:00,,2025-11-14 00:00:00,,2025-11-17 00:00:00,,2025-11-18 00:00:00,,2025-11-18 00:00:00,,,,F000126197
812,SK,M108,M2XC-E3.2RE,30.0,28,87-405GA30,1,25122,20251118,2025-11-19 00:00:00,S405,2512,4,87,M108,,,,,2025-11-14 00:00:00,,2025-11-14 00:00:00,,2025-11-17 00:00:00,,2025-11-18 00:00:00,,2025-11-18 00:00:00,,,,F000127308
813,SK,M109,M2XC-E3.2RE,30.0,28,87-405GA30,1,25122,20251118,2025-11-19 00:00:00,S405,2512,4,87,M109,,,,,2025-11-14 00:00:00,,2025-11-14 00:00:00,,2025-11-17 00:00:00,,2025-11-18 00:00:00,,2025-11-18 00:00:00,,,,F000127326
814,SK,F18232,M2XC-E3.2RE,30.0,20,87-405GA30,1,25120,20251217,2025-12-17 00:00:00,S405,2512,6,87,F18232,,,,,2025-12-12 00:00:00,,2025-12-12 00:00:00,,2025-12-15 00:00:00,,2025-12-16 00:00:00,,2025-12-16 00:00:00,,,,F000127572
815,SK,F18233,M2XC-E3.2RE,30.0,20,87-405GA30,1,25120,20251217,2025-12-17 00:00:00,S405,2512,6,87,F18233,,,,,2025-12-12 00:00:00,,2025-12-12 00:00:00,,2025-12-15 00:00:00,,2025-12-16 00:00:00,,2025-12-16 00:00:00,,,,F000127575
816,SK,M105,M2XC-S3.2,30.0,46,87-405LA30,1,25121,20251114,2025-11-17 00:00:00,S405,2512,4,87,M105,,,,,2025-11-11 00:00:00,,2025-11-11 00:00:00,,2025-11-13 00:00:00,,2025-11-13 00:00:00,,2025-11-14 00:00:00,,,,F000127210
817,SK,M106,M2XC-S3.2,30.0,46,87-405LA30,1,25124,20251126,2025-11-27 00:00:00,S405,2512,4,87,M106,,,,,2025-11-20 00:00:00,,2025-11-20 00:00:00,,2025-11-25 00:00:00,,2025-11-25 00:00:00,,2025-11-26 00:00:00,,,,F000127230
818,SK,M107,M2XC-S3.2,30.0,46,87-405LA30,1,25124,20251126,2025-11-27 00:00:00,S405,2512,4,87,M107,,,,,2025-11-20 00:00:00,,2025-11-20 00:00:00,,2025-11-25 00:00:00,,2025-11-25 00:00:00,,2025-11-26 00:00:00,,,,F000127250
819,SK,F18229,M2XC-A3.2RE,30.0,32,87-405QA30,1,25120,20251203,2025-12-03 00:00:00,S405,2512,6,87,F18229,,,,,2025-11-27 00:00:00,,2025-11-27 00:00:00,,2025-12-01 00:00:00,,2025-12-01 00:00:00,,2025-12-02 00:00:00,,,,F000125891
82,DK,K7235,M-8ME42,34.0,32,478-409AA34,1,25100,20251029,2025-10-29 00:00:00,D409,2510,5,478,K7235,2025-10-22 00:00:00,,2025-10-22 00:00:00,,2025-10-23 00:00:00,,,,2025-10-24 00:00:00,,2025-10-27 00:00:00,,2025-10-28 00:00:00,,,,F000122971
820,SK,F18235,M2XC-A3.2RE,32.0,24,87-405QA32,1,25120,20251217,2025-12-17 00:00:00,S405,2512,6,87,F18235,,,,,2025-12-12 00:00:00,,2025-12-12 00:00:00,,2025-12-15 00:00:00,,2025-12-16 00:00:00,,2025-12-16 00:00:00,,,,F000127917
83,DK,K7236,M-8ME42,34.0,32,478-409AA34,1,25100,20251029,2025-10-29 00:00:00,D409,2510,5,478,K7236,2025-10-22 00:00:00,,2025-10-22 00:00:00,,2025-10-23 00:00:00,,,,2025-10-24 00:00:00,,2025-10-27 00:00:00,,2025-10-28 00:00:00,,,,F000122973
84,DK,K7237,M-8ME42,34.0,32,478-409AA34,1,25100,20251029,2025-10-29 00:00:00,D409,2510,5,478,K7237,2025-10-22 00:00:00,,2025-10-22 00:00:00,,2025-10-23 00:00:00,,,,2025-10-24 00:00:00,,2025-10-27 00:00:00,,2025-10-28 00:00:00,,,,F000122975
85,DK,K7238,M-8ME42,34.0,32,478-409AA34,1,25100,20251029,2025-10-29 00:00:00,D409,2510,5,478,K7238,2025-10-22 00:00:00,,2025-10-22 00:00:00,,2025-10-23 00:00:00,,,,2025-10-24 00:00:00,,2025-10-27 00:00:00,,2025-10-28 00:00:00,,,,F000122977
86,DK,K7253,OD5B-M-9ME42,34.0,24,478-409AA34,1,25100,20251029,2025-10-29 00:00:00,D409,2510,5,478,K7253,2025-10-23 00:00:00,,2025-10-23 00:00:00,,2025-10-24 00:00:00,,,,2025-10-27 00:00:00,,2025-10-28 00:00:00,,2025-10-28 00:00:00,,,,F000125071
87,DK,K7254,OD5B-M-9ME42,34.0,24,478-409AA34,1,25100,20251029,2025-10-29 00:00:00,D409,2510,5,478,K7254,2025-10-23 00:00:00,,2025-10-23 00:00:00,,2025-10-24 00:00:00,,,,2025-10-27 00:00:00,,2025-10-28 00:00:00,,2025-10-28 00:00:00,,,,F000125073
88,DK,K003,M-9ME22,30.0,40,478-409EA30,1,25102,20250918,2025-09-19 00:00:00,D409,2510,4,478,K003,2025-09-11 00:00:00,2025-09-24 00:00:00,2025-09-11 00:00:00,2025-09-24 00:00:00,2025-09-12 00:00:00,2025-09-24 00:00:00,,,2025-09-16 00:00:00,2025-09-25 00:00:00,2025-09-17 00:00:00,2025-09-25 00:00:00,2025-09-18 00:00:00,2025-09-25 00:00:00,,,F000121768
89,DK,K001,M-8ME22,33.0,40,478-409EA33,1,25103,20250924,2025-09-25 00:00:00,D409,2510,4,478,K001,2025-09-17 00:00:00,2025-09-11 00:00:00,2025-09-17 00:00:00,2025-09-12 00:00:00,2025-09-18 00:00:00,2025-09-12 00:00:00,,,2025-09-19 00:00:00,2025-09-16 00:00:00,2025-09-22 00:00:00,2025-09-17 00:00:00,2025-09-24 00:00:00,2025-09-17 00:00:00,,,F000121792
9,DK,K012,OD6B-M-8ERS,30.0,24,478-409AA30,1,25103,20250924,2025-09-25 00:00:00,D409,2510,4,478,K012,2025-09-18 00:00:00,2025-09-12 00:00:00,2025-09-18 00:00:00,2025-09-16 00:00:00,2025-09-19 00:00:00,2025-09-16 00:00:00,,,2025-09-22 00:00:00,2025-09-17 00:00:00,2025-09-24 00:00:00,2025-09-18 00:00:00,2025-09-24 00:00:00,2025-09-19 00:00:00,,,F000122252
90,DK,K002,M-8ME22,33.0,40,478-409EA33,1,25103,20250924,2025-09-25 00:00:00,D409,2510,4,478,K002,2025-09-17 00:00:00,2025-09-16 00:00:00,2025-09-17 00:00:00,2025-09-17 00:00:00,2025-09-18 00:00:00,2025-09-17 00:00:00,,,2025-09-19 00:00:00,2025-09-18 00:00:00,2025-09-22 00:00:00,2025-09-19 00:00:00,2025-09-24 00:00:00,2025-09-19 00:00:00,,,F000121813
91,DK,K044,OD6B-M-FY6S,34.0,18,5211-405AB34,1,25108,20251015,2025-10-16 00:00:00,D405,2510,4,5211,K044,2025-10-09 00:00:00,2025-10-07 00:00:00,2025-10-09 00:00:00,2025-10-07 00:00:00,2025-10-10 00:00:00,2025-10-07 00:00:00,,,2025-10-14 00:00:00,2025-10-08 00:00:00,2025-10-15 00:00:00,2025-10-08 00:00:00,2025-10-15 00:00:00,2025-10-09 00:00:00,,,F000125085
92,DK,K044,OD6B-M-FY6S,34.0,18,5211-409AA34,1,25108,20251015,2025-10-16 00:00:00,D409,2510,4,5211,K044,2025-10-09 00:00:00,2025-10-06 00:00:00,2025-10-09 00:00:00,2025-10-06 00:00:00,2025-10-10 00:00:00,2025-10-06 00:00:00,,,2025-10-14 00:00:00,2025-10-07 00:00:00,2025-10-15 00:00:00,2025-10-07 00:00:00,2025-10-15 00:00:00,2025-10-07 00:00:00,,,F000125086
93,DK,Z0225,M-LEC7DSI,38.0,20,5540-405AA38,1,25100,20251029,2025-10-29 00:00:00,D405,2510,5,5540,Z0225,2025-10-22 00:00:00,,2025-10-23 00:00:00,,2025-10-24 00:00:00,,,,2025-10-27 00:00:00,,2025-10-28 00:00:00,,2025-10-28 00:00:00,,2025-10-22 00:00:00,,F000122984
94,DK,K7351,M-LEC6DS33,38.0,28,5546-405AB38,1,25100,20251029,2025-10-29 00:00:00,D405,2510,5,5546,K7351,2025-10-22 00:00:00,,2025-10-23 00:00:00,,2025-10-24 00:00:00,,,,2025-10-27 00:00:00,,2025-10-28 00:00:00,,2025-10-28 00:00:00,,2025-10-22 00:00:00,,F000127913
95,DK,K7351,M-LEC6DS33,38.0,28,6104-409CA38,1,25100,20251029,2025-10-29 00:00:00,D409,2510,5,6104,K7351,2025-10-23 00:00:00,,2025-10-23 00:00:00,,2025-10-24 00:00:00,,,,2025-10-27 00:00:00,,2025-10-28 00:00:00,,2025-10-28 00:00:00,,,,F000127914
