HMCD,SEQ,KTSEQ,KTCD,SRCD,SGNCD,DDTIME,SGTIME,LDTIME,SRPRICE,CSBCD,SUPCLSCD,SUPCD,RCVTSTKBN,RCVCHKKBN,INSTID,INSTDT,UPDTID,UPDTDT
980-304AA58,1,10,TH,1851,仮,0,0,3,0,10,,,2,2,,,,
980-454AA,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
980-461CA,1,10,PA,1515,仮,0,0,25,0,10,,,2,2,,,,
980-475AB,1,10,PA,無し,仮,0,0,0,0,10,,,2,2,,,,
980-481BA,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
980-609CB,1,10,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
980-609DB,1,10,PA,無し,仮,0,0,0,0,10,,,2,2,,,,
B336-633AB33,1,10,PL,1973,仮,0,0,25,0,10,,,2,2,,,,
B336-633CA33,1,10,PL,1973,仮,0,0,25,0,10,,,2,2,,,,
B336-633DB34,1,10,PL,1973,仮,0,0,25,0,10,,,2,2,,,,
C335-503AA,1,10,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
CMS-27CA,1,10,HT,3653,仮,0,0,75,0,10,,,2,2,,,,
CMS-27CA,2,20,PL,3982,仮,0,0,75,0,10,,,2,2,,,,
CR-330-0340,1,10,PL,3861,仮,0,0,20,0,10,,,2,2,,,,
CR-330-1010,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
CR-330-1130,1,10,PL,1973,仮,0,0,15,0,10,,,2,2,,,,
CR-330-1930,1,10,PL,無し,仮,0,0,0,0,10,,,2,2,,,,
CR-331-0320,1,10,PL,3861,仮,0,0,20,0,10,,,2,2,,,,
CR-331-0376,1,10,PL,3861,仮,0,0,20,0,10,,,2,2,,,,
CR-331-1010,1,10,PL,1973,仮,0,0,20,0,10,,,2,2,,,,
CR-71,1,10,HT,無し,仮,0,0,75,0,10,,,2,2,,,,
DC-2405-3,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
DC-2405A-7,1,10,F0（無）,1973,仮,0,0,0,0,10,,,2,2,,,,
DC-2405B-7,1,10,F0（無）,1973,仮,0,0,20,0,10,,,2,2,,,,
DC-2405D-1,1,10,PA,1515,仮,0,0,10,0,10,,,2,2,,,,
DC-2405J-3CB,1,10,PL,1973,仮,0,0,20,0,10,,,2,2,,,,
DC-2409A,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
DC-2451A,1,10,F0（無）,1973,仮,0,0,0,0,10,,,2,2,,,,
DC-2451B,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
DC-2451E,1,10,F0（無）,1973,仮,0,0,0,0,10,,,2,2,,,,
DC-2451F,1,10,F0（無）,1973,仮,0,0,15,0,10,,,2,2,,,,
DC-2453B,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
DC-3607BD,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
DC-3607BE,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
DC-3607BF,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
DC-3607DA,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
DC-3607DB,1,10,PL,1973,仮,0,0,30,0,10,,,2,2,,,,
DC-3607DF,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
DC-3607DG,1,10,PL,9999,仮,0,0,0,0,10,,,2,2,,,,
DC-3607DH,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
DC-3607EB,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
DC-3607MC0450,1,10,PL,3861,仮,0,0,30,0,10,,,2,2,,,,
DC-3607MC0750,1,10,PL,3861,仮,0,0,30,0,10,,,2,2,,,,
DC-3607MC1000,1,10,PL,3861,仮,0,0,30,0,10,,,2,2,,,,
DC-3607MD0450,1,10,PL,3861,仮,0,0,30,0,10,,,2,2,,,,
DC-3607MD0750,1,10,PL,3861,仮,0,0,30,0,10,,,2,2,,,,
DC-3607MD1000,1,10,PL,3861,仮,0,0,30,0,10,,,2,2,,,,
DC-3607PB0660,1,10,PL,3861,仮,0,0,30,0,10,,,2,2,,,,
DC-3607PB1000,1,10,PL,3861,仮,0,0,30,0,10,,,2,2,,,,
DC-3607RA0540,1,10,PL,3861,仮,0,0,30,0,10,,,2,2,,,,
DC-3607RA1000,1,10,PL,3861,仮,0,0,30,0,10,,,2,2,,,,
DC-3620AA,1,10,AO（無）,3994,仮,0,0,65,0,10,,,2,2,,,,
DC-3620AB,1,10,AO（無）,3994,仮,0,0,65,0,10,,,2,2,,,,
DC-3620AD,1,10,AO（無）,3994,仮,0,0,65,0,10,,,2,2,,,,
DC-3620BB,1,10,AO（無）,3994,仮,0,0,65,0,10,,,2,2,,,,
DC-3620BD,1,10,AO（無）,3994,仮,0,0,65,0,10,,,2,2,,,,
DC-3801,1,10,PL,3861,仮,0,0,5,0,10,,,2,2,,,,
DC-3801B,1,10,PL,無し,仮,0,0,20,0,10,,,2,2,,,,
DC-5103AA,1,10,PA,無し,仮,0,0,15,0,10,,,2,2,,,,
DC-5107BA,1,10,L,3994,仮,0,0,20,0,10,,,2,2,,,,
DC-6301DA,1,10,PA,1515,仮,0,0,15,0,10,,,2,2,,,,
DC-6804AA,1,10,AO（無）,無し,仮,0,0,15,0,10,,,2,2,,,,
DC-6806BA,1,10,AO（無）,無し,仮,0,0,22,0,10,,,2,2,,,,
DC-6806GA,1,10,L,3994,仮,0,0,75,0,10,,,2,2,,,,
DC-6808BB,1,10,PL,1973,仮,0,0,15,0,10,,,2,2,,,,
DC-6812AA,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
DC-6900NA60,1,10,AO（無）,無し,仮,0,0,20,0,10,,,2,2,,,,
DC-7103AA,1,10,PL,3297,仮,0,0,0,0,10,,,2,2,,,,
DC-7103EA,1,10,PL,3297,仮,0,0,0,0,10,,,2,2,,,,
DC-7110FAA34,1,10,PA,無し,仮,0,0,0,0,10,,,2,2,,,,
DC-7110FBA30,1,10,PA,9999,仮,0,0,0,0,10,,,2,2,,,,
DC-7110JAA30,1,10,PL,3721,仮,0,0,0,0,10,,,2,2,,,,
DC-7110JAA32,1,10,PA,1973,仮,0,0,5,0,10,,,2,2,,,,
DC-7110JBA30,1,10,PA,1973,仮,0,0,15,0,10,,,2,2,,,,
DC-7110JBA32,1,10,PA,1973,仮,0,0,5,0,10,,,2,2,,,,
DC-7110KA30,1,10,PA,1973,仮,0,0,0,0,10,,,2,2,,,,
DC-7110KA38,1,10,PA,1973,仮,0,0,5,0,10,,,2,2,,,,
DC-7110LA34,1,10,PA,1973,仮,0,0,0,0,10,,,2,2,,,,
DC-7110LAA26,1,10,PA,1973,仮,0,0,5,0,10,,,2,2,,,,
DC-7110LAA30,1,10,PA,1973,仮,0,0,0,0,10,,,2,2,,,,
DC-7110LBA26,1,10,PA,1973,仮,0,0,5,0,10,,,2,2,,,,
DC-7110LBA30,1,10,PA,1973,仮,0,0,0,0,10,,,2,2,,,,
DC-7110MA34,1,10,PA,1973,仮,0,0,5,0,10,,,2,2,,,,
DC-7110NAA23,1,10,PA,1973,仮,0,0,0,0,10,,,2,2,,,,
DC-7110NBA23,1,10,PA,1973,仮,0,0,0,0,10,,,2,2,,,,
DC-7110PA34,1,10,PA,1973,仮,0,0,5,0,10,,,2,2,,,,
DC-742K,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
DC-742NA,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
DC-742PA,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
DC-742Q,1,10,AO（無）,3994,仮,0,0,0,0,10,,,2,2,,,,
DC-742RA,1,10,AO（無）,3994,仮,0,0,25,0,10,,,2,2,,,,
DC-742SA,1,10,AO（無）,3994,仮,0,0,0,0,10,,,2,2,,,,
DC-743,1,10,PL,1973,仮,0,0,20,0,10,,,2,2,,,,
DC-745B,1,10,PL,3861,仮,0,0,20,0,10,,,2,2,,,,
DC-745D,1,10,PL,3861,仮,0,0,20,0,10,,,2,2,,,,
DC-745F,1,10,PL,3861,仮,0,0,0,0,10,,,2,2,,,,
DC-753WA,1,10,PL,3982,仮,0,0,75,0,10,,,2,2,,,,
DC-754WB,1,10,AO（無）,1042,仮,0,0,0,0,10,,,2,2,,,,
DF46-00101AA,1,10,PA,1515,仮,0,0,20,0,10,,,2,2,,,,
DF86-00101AB,1,10,PA,1515,仮,0,0,20,0,10,,,2,2,,,,
DS61-00303AA,1,10,MC,1386,仮,0,0,15,0,10,,,2,2,,,,
E-15403BA,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
E-16760B,1,10,PA,1515,仮,0,0,25,0,10,,,2,2,,,,
E-16773A,1,10,PL,3861,仮,0,0,0,0,10,,,2,2,,,,
E-16773BA,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
E-17004YB,1,10,PL,3413,仮,0,0,23,0,10,,,2,2,,,,
E-17006,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
E-17007PA26,1,10,PA,無し,仮,0,0,0,0,10,,,2,2,,,,
E-18605,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
E-19001FB,1,10,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
E-19001J,1,10,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
E-20609B,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
E-20609CA,1,10,PL,3861,仮,0,0,30,0,10,,,2,2,,,,
E-20609DA,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
E-20614,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
E-20614BA,1,10,PL,1973,仮,0,0,20,0,10,,,2,2,,,,
E-20901JG30,1,10,PA,1515,仮,0,0,3,0,10,,,2,2,,,,
E-20901JG38,1,10,PA,1515,仮,0,0,3,0,10,,,2,2,,,,
E-20901JH30,1,10,PA,9999,仮,0,0,0,0,10,,,2,2,,,,
E-20901JH38,1,10,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
E-20901JJ38,1,10,A0（無）,1973,仮,0,0,0,0,10,,,2,2,,,,
E-20901JK30,1,10,PA,1515,仮,0,0,3,0,10,,,2,2,,,,
E-20901JK38,1,10,A0（無）,1973,仮,0,0,20,0,10,,,2,2,,,,
E-20901JN38,1,10,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
E-20901PC24,1,10,PA,3406,仮,0,0,20,0,10,,,2,2,,,,
E-2203FA,1,10,PA,無し,仮,0,0,0,0,10,,,2,2,,,,
E-2203HA,1,10,PL,無し,仮,0,0,18,0,10,,,2,2,,,,
E-26464AA,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
E-26804DA,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
E-26809BA,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
E-26809CA,1,10,PL,1973,仮,0,0,15,0,10,,,2,2,,,,
E-26809FA,1,10,PL,1973,仮,0,0,15,0,10,,,2,2,,,,
E-26816AA,1,10,PL,無し,仮,0,0,0,0,10,,,2,2,,,,
E-26816BA,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
E-26816CA,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
E-26820CA,1,10,LC,1797,仮,0,0,0,0,10,,,2,2,,,,
E-27503AA,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
E-30254BA,1,10,PA,9999,仮,0,0,0,0,10,,,2,2,,,,
E-30255AA,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
E-30257AA,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
E-30258AA,1,10,PA,9999,仮,0,0,0,0,10,,,2,2,,,,
E-30259AA,1,10,PA,9999,仮,0,0,0,0,10,,,2,2,,,,
E-30260AA,1,10,PA,無し,仮,0,0,0,0,10,,,2,2,,,,
E-30262BA,1,10,PA,3406,仮,0,0,20,0,10,,,2,2,,,,
E-31901AA,1,10,PA,3406,仮,0,0,30,0,10,,,2,2,,,,
E-31902AA,1,10,PA,3406,仮,0,0,30,0,10,,,2,2,,,,
E-31903AA,1,10,PA,3406,仮,0,0,30,0,10,,,2,2,,,,
E-5206CA,1,10,MC,9999,仮,0,0,0,0,10,,,2,2,,,,
E-5206CA,2,20,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
E-5302,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
E-5304,1,10,MC,無し,仮,0,0,50,0,10,,,2,2,,,,
E-5306E,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
E-5503CA,1,10,PL,3861,仮,0,0,0,0,10,,,2,2,,,,
E-5504CA,1,10,PL,3861,仮,0,0,0,0,10,,,2,2,,,,
E-5703,1,10,PL,1973,仮,0,0,25,0,10,,,2,2,,,,
E-6605AA,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
E-6607AA,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
E-6613AA,1,10,PA,3406,仮,0,0,30,0,10,,,2,2,,,,
E474-502AB34,1,10,L1,1797,仮,0,0,25,0,10,,,2,2,,,,
E474-502EB34,1,10,L1,1797,仮,0,0,0,0,10,,,2,2,,,,
E474-533AA30,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
E474-533AA33,1,10,PL,1973,仮,0,0,35,0,10,,,2,2,,,,
E474-533AA34,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
E474-533BA30,1,10,PL,1973,仮,0,0,25,0,10,,,2,2,,,,
E474-533BA33,1,10,PL,1973,仮,0,0,25,0,10,,,2,2,,,,
E474-533BA34,1,10,PL,1973,仮,0,0,25,0,10,,,2,2,,,,
E474-533CA30,1,10,PL,1973,仮,0,0,25,0,10,,,2,2,,,,
E474-533CA34,1,10,PL,1973,仮,0,0,25,0,10,,,2,2,,,,
E474-633DA34,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
E474-633DA36,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
ED51-00104AA,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
ED64-00701AA,1,10,MC,3400,仮,0,0,25,0,10,,,2,2,,,,
ED66-00101CA,1,10,PA,1973,仮,0,0,0,0,10,,,2,2,,,,
ED66-00101DA,1,10,PA,3413,仮,0,0,0,0,10,,,2,2,,,,
ED66-00101FA,1,10,PA,無し,仮,0,0,0,0,10,,,2,2,,,,
ED66-00101FB,1,10,PA,1973,仮,0,0,0,0,10,,,2,2,,,,
EF74-00402AA,1,10,PL,3861,仮,0,0,0,0,10,,,2,2,,,,
EF80-02201AA,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
EF80-02201BA,1,10,PA,3406,仮,0,0,30,0,10,,,2,2,,,,
EF80-02402AA,1,10,PA,3406,仮,0,0,20,0,10,,,2,2,,,,
EF80-02501AA,1,10,PA,3406,仮,0,0,20,0,10,,,2,2,,,,
EF80-02801AA,1,10,PA,3406,仮,0,0,20,0,10,,,2,2,,,,
EF80-02802AA,1,10,PA,3406,仮,0,0,30,0,10,,,2,2,,,,
EF82-00202AA,1,10,PL,3861,仮,0,0,30,0,10,,,2,2,,,,
EP-216C1,1,10,CO,無し,仮,0,0,0,0,10,,,2,2,,,,
EP-216C1,2,20,A0（無）,2959,仮,0,0,0,0,10,,,2,2,,,,
EP-271C1,1,10,MC,3990,仮,0,0,0,0,10,,,2,2,,,,
EP-271C1,2,20,CO,1788,仮,0,0,0,0,10,,,2,2,,,,
EP-271C1,3,30,A0（無）,2959,仮,0,0,0,0,10,,,2,2,,,,
EP-39B,1,10,PL,無し,仮,0,0,0,0,10,,,2,2,,,,
ES64-00112AB,1,10,HT,3653,仮,0,0,25,0,10,,,2,2,,,,
ES64-00113AB,1,10,HT,3653,仮,0,0,25,0,10,,,2,2,,,,
ES64-00113BA,1,10,HT,3653,仮,0,0,25,0,10,,,2,2,,,,
ES64-00701AA,1,10,MC,3400,仮,0,0,25,0,10,,,2,2,,,,
ES64-01002AA,1,10,HT,3653,仮,0,0,25,0,10,,,2,2,,,,
ES64-01002BA,1,10,HT,3653,仮,0,0,25,0,10,,,2,2,,,,
ES64-01002CA,1,10,HT,3653,仮,0,0,25,0,10,,,2,2,,,,
ES64-01002DA,1,10,HT,3653,仮,0,0,25,0,10,,,2,2,,,,
ES64-01002EA,1,10,HT,3653,仮,0,0,25,0,10,,,2,2,,,,
ES64-01003AA,1,10,HT,3653,仮,0,0,25,0,10,,,2,2,,,,
ES64-01003BA,1,10,HT,3653,仮,0,0,25,0,10,,,2,2,,,,
ES64-01003CA,1,10,HT,3653,仮,0,0,25,0,10,,,2,2,,,,
ES66-00206AA,1,10,MC,1798,仮,0,0,0,0,10,,,2,2,,,,
ES66-00206BA,1,10,MC,1977,仮,0,0,15,0,10,,,2,2,,,,
ES66-00207AA,1,10,MC,1978,仮,0,0,0,0,10,,,2,2,,,,
EUT-67ACL,1,10,A0（無）,2959,仮,0,0,37,0,10,,,2,2,,,,
EUT-67ADL,1,10,A0（無）,3225,仮,0,0,30,0,10,,,2,2,,,,
EUT-67AFL,1,10,A0（無）,2959,仮,0,0,23,0,10,,,2,2,,,,
EUT-67AKL,1,10,A0（無）,3225,仮,0,0,0,0,10,,,2,2,,,,
EUT-67ALL,1,10,A0（無）,2959,仮,0,0,30,0,10,,,2,2,,,,
EUT-67AML,1,10,A0（無）,無し,仮,0,0,33,0,10,,,2,2,,,,
EUT-67AQL,1,10,A0（無）,2959,仮,0,0,30,0,10,,,2,2,,,,
EUT-67XL,1,10,A0（無）,2959,仮,0,0,0,0,10,,,2,2,,,,
G-1111UA,1,10,PA,1515,仮,0,0,20,0,10,,,2,2,,,,
G-1111VA,1,10,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
G-2102H,1,10,PA,無し,仮,0,0,75,0,10,,,2,2,,,,
G-2102LB,1,10,PA,無し,仮,0,0,75,0,10,,,2,2,,,,
G-2103HB,1,10,PA,無し,仮,0,0,75,0,10,,,2,2,,,,
G-2103LB,1,10,PA,無し,仮,0,0,75,0,10,,,2,2,,,,
G-2103NA,1,10,PA,無し,仮,0,0,75,0,10,,,2,2,,,,
G-2103PA,1,10,PA,無し,仮,0,0,75,0,10,,,2,2,,,,
G-2417AE,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
G-2417J,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
G-2417K,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
G-2417L,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
G-2418E,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
G-2418F,1,10,PL,無し,仮,0,0,0,0,10,,,2,2,,,,
G-2912AB,1,10,PL,3297,仮,0,0,5,0,10,,,2,2,,,,
G-2912BB,1,10,PL,3297,仮,0,0,5,0,10,,,2,2,,,,
G-2912C,1,10,PL,3297,仮,0,0,5,0,10,,,2,2,,,,
G-2912DB,1,10,PL,3297,仮,0,0,5,0,10,,,2,2,,,,
G-2912EB,1,10,PL,3297,仮,0,0,5,0,10,,,2,2,,,,
G-2912FB,1,10,PL,3297,仮,0,0,0,0,10,,,2,2,,,,
G-2912G,1,10,PL,9999,仮,0,0,5,0,10,,,2,2,,,,
G-2912H,1,10,PL,3297,仮,0,0,5,0,10,,,2,2,,,,
G-2912HB,1,10,PL,3861,仮,0,0,5,0,10,,,2,2,,,,
G-2924AA,1,10,PA,1515,仮,0,0,20,0,10,,,2,2,,,,
G-2924BA,1,10,PA,1515,仮,0,0,23,0,10,,,2,2,,,,
G-3413B,1,10,MV,1797,仮,0,0,0,0,10,,,2,2,,,,
G-3413B,2,20,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
G-3413N,1,10,MV,1797,仮,0,0,0,0,10,,,2,2,,,,
G-3413N,2,20,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
G-3413P,1,10,MV,1797,仮,0,0,0,0,10,,,2,2,,,,
G-3413P,2,20,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
G-3509AA,1,10,PA,1515,仮,0,0,25,0,10,,,2,2,,,,
G-3509B,1,10,PA,1515,仮,0,0,14,0,10,,,2,2,,,,
G-3509C,1,10,PA,1515,仮,0,0,28,0,10,,,2,2,,,,
G-3515,1,10,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
G-3515D,1,10,PA,1515,仮,0,0,20,0,10,,,2,2,,,,
G-3515E,1,10,MC,無し,仮,0,0,0,0,10,,,2,2,,,,
G-3515H,1,10,PA,1515,仮,0,0,14,0,10,,,2,2,,,,
G-3515J,1,10,MC,1380,仮,0,0,0,0,10,,,2,2,,,,
G-3515K,1,10,PA,1515,仮,0,0,20,0,10,,,2,2,,,,
G-3801H,1,10,MC,1978,仮,0,0,5,0,10,,,2,2,,,,
G-3801H,2,20,PA,1515,仮,0,0,5,0,10,,,2,2,,,,
G-402A,1,10,MC,無し,仮,0,0,0,0,10,,,2,2,,,,
G-403B,1,10,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
G-406E,1,10,MV,無し,仮,0,0,27,0,10,,,2,2,,,,
G-4209C,1,10,PA,1515,仮,0,0,15,0,10,,,2,2,,,,
G-5102FA,1,10,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
G-5109,1,10,PA,1515,仮,0,0,23,0,10,,,2,2,,,,
G-5112AL,1,10,SL,1851,仮,0,0,30,0,10,,,2,2,,,,
G-512,1,10,MV,1380,仮,0,0,0,0,10,,,2,2,,,,
G-512,2,20,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
G-513,1,10,MV,1380,仮,0,0,20,0,10,,,2,2,,,,
G-513,2,20,PA,1515,仮,0,0,20,0,10,,,2,2,,,,
G-5404C,1,10,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
G-5404D,1,10,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
G-5405A,1,10,PA,1515,仮,0,0,20,0,10,,,2,2,,,,
G-6403FA,1,10,PA,1515,仮,0,0,20,0,10,,,2,2,,,,
G-6403FB,1,10,PA,無し,仮,0,0,20,0,10,,,2,2,,,,
G-6501VCB,1,10,MC,無し,仮,0,0,2,0,10,,,2,2,,,,
G-6503DA,1,10,PA,1515,仮,0,0,30,0,10,,,2,2,,,,
G-6802,1,10,PL,3861,仮,0,0,25,0,10,,,2,2,,,,
G-7202,1,10,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
G-7701B,1,10,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
G-7701CA,1,10,PA,1515,仮,0,0,15,0,10,,,2,2,,,,
G-7702B,1,10,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
G-8050,1,10,PL,無し,仮,0,0,0,0,10,,,2,2,,,,
G-8302BA,1,10,PA,1515,仮,0,0,20,0,10,,,2,2,,,,
G-9501AE,1,10,MC,1978,仮,0,0,0,0,10,,,2,2,,,,
G-9501AE,2,20,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
G-9501BB,1,10,PA,1515,仮,0,0,25,0,10,,,2,2,,,,
G-9501BE,1,10,PA,1515,仮,0,0,25,0,10,,,2,2,,,,
G-9501CA,1,10,PA,1515,仮,0,0,15,0,10,,,2,2,,,,
G-9501CB,1,10,PA,1515,仮,0,0,15,0,10,,,2,2,,,,
G-9501CE,1,10,PA,1515,仮,0,0,15,0,10,,,2,2,,,,
G-9501DB,1,10,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
G-9501DE,1,10,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
G-9501EB,1,10,PA,1515,仮,0,0,5,0,10,,,2,2,,,,
G-9501EE,1,10,PA,1515,仮,0,0,5,0,10,,,2,2,,,,
G-9501HB,1,10,PA,1515,仮,0,0,15,0,10,,,2,2,,,,
G-9501JA,1,10,PA,1515,仮,0,0,15,0,10,,,2,2,,,,
G-9601CC,1,10,PA,1515,仮,0,0,14,0,10,,,2,2,,,,
G-9601DA,1,10,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
G-9602EC,1,10,PA,1515,仮,0,0,20,0,10,,,2,2,,,,
G-9606AA,1,10,PA,1515,仮,0,0,20,0,10,,,2,2,,,,
G-9606BA,1,10,PA,1515,仮,0,0,14,0,10,,,2,2,,,,
GR-EF80-00202AA,1,10,L2,9999,仮,0,0,5,0,10,,,2,2,,,,
GR-EF80-00202AA,2,20,HT,9999,仮,0,0,5,0,10,,,2,2,,,,
GR-EF80-00202CA,1,10,L2,9999,仮,0,0,5,0,10,,,2,2,,,,
GR-EF80-00202CA,2,20,HT,9999,仮,0,0,5,0,10,,,2,2,,,,
GS-215AA,1,10,PA,3406,仮,0,0,20,0,10,,,2,2,,,,
GS-215BA,1,10,PA,3406,仮,0,0,20,0,10,,,2,2,,,,
GS-215CA,1,10,PA,3406,仮,0,0,20,0,10,,,2,2,,,,
GS-215DA,1,10,PA,3406,仮,0,0,20,0,10,,,2,2,,,,
GS-59,1,10,PL,1973,仮,0,0,30,0,10,,,2,2,,,,
GS-72AB,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
GS-72BB,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
GS-72DB,1,10,AO（無）,3994,仮,0,0,20,0,10,,,2,2,,,,
GS-72EB,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
GS-72FB,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
GS-72HB,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
GS-72Q,1,10,PA,無し,仮,0,0,20,0,10,,,2,2,,,,
GUT-30Q1B,1,10,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
GUT-30Q2B,1,10,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
GUT-30VC30,1,10,PA,無し,仮,0,0,0,0,10,,,2,2,,,,
GUT-30X1B,1,10,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
GUT-30X2B,1,10,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
GUT-99BB30,1,10,A0（無）,1973,仮,0,0,15,0,10,,,2,2,,,,
K-11801D,1,10,PL,無し,仮,0,0,20,0,10,,,2,2,,,,
K-12401,1,10,HT,1092,仮,0,0,0,0,10,,,2,2,,,,
K-12401,2,20,PL,3861,仮,0,0,0,0,10,,,2,2,,,,
K-12401HA,1,10,HT,1092,仮,0,0,0,0,10,,,2,2,,,,
K-12401HA,2,20,PL,3861,仮,0,0,0,0,10,,,2,2,,,,
K-12401HC,1,10,HT,1092,仮,0,0,0,0,10,,,2,2,,,,
K-12401HC,2,20,PL,3413,仮,0,0,0,0,10,,,2,2,,,,
K-12401HD,1,10,HT,無し,仮,0,0,0,0,10,,,2,2,,,,
K-12401HD,2,20,PL,9999,仮,0,0,0,0,10,,,2,2,,,,
K-12402,1,10,HT,1092,仮,0,0,0,0,10,,,2,2,,,,
K-12402,2,20,PL,3861,仮,0,0,0,0,10,,,2,2,,,,
K-12402HB,1,10,HT,1092,仮,0,0,0,0,10,,,2,2,,,,
K-12402HB,2,20,PL,3861,仮,0,0,0,0,10,,,2,2,,,,
K-12402HD,1,10,HT,1092,仮,0,0,0,0,10,,,2,2,,,,
K-12402HD,2,20,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
K-12415,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
K-12415,2,20,AO（無）,1042,仮,0,0,0,0,10,,,2,2,,,,
K-12415B,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
K-12415C,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
K-12419,1,10,PL,1973,仮,0,0,0,0,10,,,2,2,,,,
