区分コード,完成部番,単位数分子1,単位数分母1,前工程1,単位数分子2,単位数分母2,前工程2,単位数分子3,単位数分母3,前工程3,単位数分子4,単位数分母4,前工程4,単位数分子5,単位数分母5,前工程5,単位数分子6,単位数分母6,前工程6
C,B336-532AA33,1.0,1,PEFIN-B336-532AA33,1.0,1.0,COM-B336-532AA33,1.0,1.0,MA-B336-532AA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5529-521BA30,1.0,1,PEFIN-5529-521BA30,1.0,1.0,COM-5529-521BA30,1.0,1.0,MA-5529-521BA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5532-592AB30,1.0,1,PEFIN-5532-592AB30,1.0,1.0,COM-5532-592AB30,1.0,1.0,MA-5532-592AB30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3538-534AA30,1.0,1,PEFIN-3538-534AA30,1.0,1.0,COM-3538-534AA30,1.0,1.0,MA-3538-534AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3662-523AB34,1.0,1,PEFIN-3662-523AB34,1.0,1.0,COM-3662-523AB34,1.0,1.0,MA-3662-523AB34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3662-524AB34,1.0,1,PEFIN-3662-524AB34,1.0,1.0,COM-3662-524AB34,1.0,1.0,MA-3662-524AB34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3662-631AA34,1.0,1,PEFIN-3662-631AA34,1.0,1.0,COM-3662-631AA34,1.0,1.0,MA-3662-631AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3557-511CA34,1.0,1,PEFIN-3557-511CA34,1.0,1.0,COM-3557-511CA34,1.0,1.0,MA-3557-511CA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3557-514AB34,1.0,1,PEFIN-3557-514AB34,1.0,1.0,COM-3557-514AB34,1.0,1.0,MA-3557-514AB34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3557-522AA34,1.0,1,PEFIN-3557-522AA34,1.0,1.0,COM-3557-522AA34,1.0,1.0,MA-3557-522AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3557-525AA34,1.0,1,PEFIN-3557-525AA34,1.0,1.0,COM-3557-525AA34,1.0,1.0,MA-3557-525AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3557-641AB34,1.0,1,PEFIN-3557-641AB34,1.0,1.0,COM-3557-641AB34,1.0,1.0,MA-3557-641AB34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5208-512AE34,1.0,1,PEFIN-5208-512AE34,1.0,1.0,COM-5208-512AE34,1.0,1.0,MA-5208-512AE34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5208-512BA34,1.0,1,PEFIN-5208-512BA34,1.0,1.0,COM-5208-512BA34,1.0,1.0,MA-5208-512BA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3145-511AA34,1.0,1,PEFIN-3145-511AA34,1.0,1.0,COM-3145-511AA34,1.0,1.0,MA-3145-511AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3145-512AA34,1.0,1,PEFIN-3145-512AA34,1.0,1.0,COM-3145-512AA34,1.0,1.0,MA-3145-512AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3145-513AA34,1.0,1,PEFIN-3145-513AA34,1.0,1.0,COM-3145-513AA34,1.0,1.0,MA-3145-513AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3145-611AA34,1.0,1,PEFIN-3145-611AA34,1.0,1.0,COM-3145-611AA34,1.0,1.0,MA-3145-611AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,352B-613BA30,1.0,1,PEFIN-352B-613BA30,1.0,1.0,COM-352B-613BA30,1.0,1.0,MA-352B-613BA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,352B-614BA30,1.0,1,PEFIN-352B-614BA30,1.0,1.0,COM-352B-614BA30,1.0,1.0,MA-352B-614BA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3557-641AA34,1.0,1,PEFIN-3557-641AA34,1.0,1.0,COM-3557-641AA34,1.0,1.0,MA-3557-641AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3145-512AA30,1.0,1,PEFIN-3145-512AA30,1.0,1.0,COM-3145-512AA30,1.0,1.0,MA-3145-512AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3145-513AA30,1.0,1,PEFIN-3145-513AA30,1.0,1.0,COM-3145-513AA30,1.0,1.0,MA-3145-513AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5517-592AA30,1.0,1,PEFIN-5517-592AA30,1.0,1.0,COM-5517-592AA30,1.0,1.0,MA-5517-592AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3238-512AB30,1.0,1,PEFIN-3238-512AB30,1.0,1.0,COM-3238-512AB30,1.0,1.0,MA-3238-512AB30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3238-514AB30,1.0,1,PEFIN-3238-514AB30,1.0,1.0,COM-3238-514AB30,1.0,1.0,MA-3238-514AB30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3238-515AA30,1.0,1,PEFIN-3238-515AA30,1.0,1.0,COM-3238-515AA30,1.0,1.0,MA-3238-515AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3139-511AA32,1.0,1,PEFIN-3139-511AA32,1.0,1.0,COM-3139-511AA32,1.0,1.0,MA-3139-511AA32-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3139-515AA32,1.0,1,PEFIN-3139-515AA32,1.0,1.0,COM-3139-515AA32,1.0,1.0,MA-3139-515AA32-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3139-515BA32,1.0,1,PEFIN-3139-515BA32,1.0,1.0,COM-3139-515BA32,1.0,1.0,MA-3139-515BA32-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5517-505BA34,1.0,1,PEFIN-5517-505BA34,1.0,1.0,COM-5517-505BA34,1.0,1.0,MA-5517-505BA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5517-531AA34,1.0,1,PEFIN-5517-531AA34,1.0,1.0,COM-5517-531AA34,1.0,1.0,MA-5517-531AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5546-511AB38,1.0,1,PEFIN-5546-511AB38,1.0,1.0,COM-5546-511AB38,1.0,1.0,MA-5546-511AB38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5546-512AB38,1.0,1,PEFIN-5546-512AB38,1.0,1.0,COM-5546-512AB38,1.0,1.0,MA-5546-512AB38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5546-570AB38,1.0,1,PEFIN-5546-570AB38,1.0,1.0,COM-5546-570AB38,1.0,1.0,MA-5546-570AB38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3164-591AA32,1.0,1,PEFIN-3164-591AA32,1.0,1.0,COM-3164-591AA32,1.0,1.0,MA-3164-591AA32-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3538-570BD32,1.0,1,PEFIN-3538-570BD32,1.0,1.0,COM-3538-570BD32,1.0,1.0,MA-3538-570BD32-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3652-512AB30,1.0,1,PEFIN-3652-512AB30,1.0,1.0,COM-3652-512AB30,1.0,1.0,MA-3652-512AB30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3652-513AB30,1.0,1,PEFIN-3652-513AB30,1.0,1.0,COM-3652-513AB30,1.0,1.0,MA-3652-513AB30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3652-514AA34,1.0,1,PEFIN-3652-514AA34,1.0,1.0,COM-3652-514AA34,1.0,1.0,MA-3652-514AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3652-514AB30,1.0,1,PEFIN-3652-514AB30,1.0,1.0,COM-3652-514AB30,1.0,1.0,MA-3652-514AB30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3652-515AA30,1.0,1,PEFIN-3652-515AA30,1.0,1.0,COM-3652-515AA30,1.0,1.0,MA-3652-515AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3652-569AB30,1.0,1,PEFIN-3652-569AB30,1.0,1.0,COM-3652-569AB30,1.0,1.0,MA-3652-569AB30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3652-569BA30,1.0,1,PEFIN-3652-569BA30,1.0,1.0,COM-3652-569BA30,1.0,1.0,MA-3652-569BA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3652-591BA34,1.0,1,PEFIN-3652-591BA34,1.0,1.0,COM-3652-591BA34,1.0,1.0,MA-3652-591BA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3652-592AA34,1.0,1,PEFIN-3652-592AA34,1.0,1.0,COM-3652-592AA34,1.0,1.0,MA-3652-592AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3652-593AA34,1.0,1,PEFIN-3652-593AA34,1.0,1.0,COM-3652-593AA34,1.0,1.0,MA-3652-593AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,478-523AB30,1.0,1,PEFIN-478-523AB30,1.0,1.0,COM-478-523AB30,1.0,1.0,MA-478-523AB30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,479-514CA34,1.0,1,PEFIN-479-514CA34,1.0,1.0,COM-479-514CA34,1.0,1.0,MA-479-514CA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,479-516CA30,1.0,1,PEFIN-479-516CA30,1.0,1.0,COM-479-516CA30,1.0,1.0,MA-479-516CA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,479-518CA34,1.0,1,PEFIN-479-518CA34,1.0,1.0,COM-479-518CA34,1.0,1.0,MA-479-518CA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,479-619CA34,1.0,1,PEFIN-479-619CA34,1.0,1.0,COM-479-619CA34,1.0,1.0,MA-479-619CA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,479-620CA34,1.0,1,PEFIN-479-620CA34,1.0,1.0,COM-479-620CA34,1.0,1.0,MA-479-620CA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,479-623CA34,1.0,1,PEFIN-479-623CA34,1.0,1.0,COM-479-623CA34,1.0,1.0,MA-479-623CA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,479-624CA34,1.0,1,PEFIN-479-624CA34,1.0,1.0,COM-479-624CA34,1.0,1.0,MA-479-624CA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5165-522AA30,1.0,1,PEFIN-5165-522AA30,1.0,1.0,COM-5165-522AA30,1.0,1.0,MA-5165-522AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5517-522AA30,1.0,1,PEFIN-5517-522AA30,1.0,1.0,COM-5517-522AA30,1.0,1.0,MA-5517-522AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,631-631CA30,1.0,1,PEFIN-631-631CA30,1.0,1.0,COM-631-631CA30,1.0,1.0,MA-631-631CA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,479-611AA34,1.0,1,PEFIN-479-611AA34,1.0,1.0,COM-479-611AA34,1.0,1.0,MA-479-611AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,479-619DA34,1.0,1,PEFIN-479-619DA34,1.0,1.0,COM-479-619DA34,1.0,1.0,MA-479-619DA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,479-620DA34,1.0,1,PEFIN-479-620DA34,1.0,1.0,COM-479-620DA34,1.0,1.0,MA-479-620DA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,479-631DA34,1.0,1,PEFIN-479-631DA34,1.0,1.0,COM-479-631DA34,1.0,1.0,MA-479-631DA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,479-632DA34,1.0,1,PEFIN-479-632DA34,1.0,1.0,COM-479-632DA34,1.0,1.0,MA-479-632DA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,479-633AA34,1.0,1,PEFIN-479-633AA34,1.0,1.0,COM-479-633AA34,1.0,1.0,MA-479-633AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,352B-620BA30,1.0,1,PEFIN-352B-620BA30,1.0,1.0,COM-352B-620BA30,1.0,1.0,MA-352B-620BA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4109-622AB30,1.0,1,PEFIN-4109-622AB30,1.0,1.0,COM-4109-622AB30,1.0,1.0,MA-4109-622AB30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5532-593AB30,1.0,1,PEFIN-5532-593AB30,1.0,1.0,COM-5532-593AB30,1.0,1.0,MA-5532-593AB30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5172-591AA30,1.0,1,PEFIN-5172-591AA30,1.0,1.0,COM-5172-591AA30,1.0,1.0,MA-5172-591AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5172-592AA30,1.0,1,PEFIN-5172-592AA30,1.0,1.0,COM-5172-592AA30,1.0,1.0,MA-5172-592AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,474-533AA33,1.0,1,PEFIN-474-533AA33,1.0,1.0,COM-474-533AA33,1.0,1.0,MA-474-533AA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,474-611DA33,1.0,1,PEFIN-474-611DA33,1.0,1.0,COM-474-611DA33,1.0,1.0,MA-474-611DA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,474-619DA33,1.0,1,PEFIN-474-619DA33,1.0,1.0,COM-474-619DA33,1.0,1.0,MA-474-619DA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5517-513AA34-M1,1.0,1,PEFIN-5517-513AA34-M1,1.0,1.0,SKD7Z3054,93.0,1000.0,SKD11030070,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5546-570DB38,1.0,1,PEFIN-5546-570DB38,1.0,1.0,COM-5546-570DB38,1.0,1.0,MA-5546-570DB38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5546-591AB38,1.0,1,PEFIN-5546-591AB38,1.0,1.0,COM-5546-591AB38,1.0,1.0,MA-5546-591AB38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5546-592AB38,1.0,1,PEFIN-5546-592AB38,1.0,1.0,COM-5546-592AB38,1.0,1.0,MA-5546-592AB38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3922-513AB30,1.0,1,PEFIN-3922-513AB30,1.0,1.0,COM-3922-513AB30,1.0,1.0,MA-3922-513AB30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3164-514AB30,1.0,1,PEFIN-3164-514AB30,1.0,1.0,COM-3164-514AB30,1.0,1.0,MA-3164-514AB30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3561-592AA34,1.0,1,PEFIN-3561-592AA34,1.0,1.0,COM-3561-592AA34,1.0,1.0,MA-3561-592AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3561-594AA34,1.0,1,PEFIN-3561-594AA34,1.0,1.0,COM-3561-594AA34,1.0,1.0,MA-3561-594AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3922-514CB,1.0,1,PEFIN-3922-514CB,1.0,1.0,COM-3922-514CB,1.0,1.0,MA-3922-514CB-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,603-53230,1.0,1,PEFIN-603-53230,1.0,1.0,COM-603-53230,1.0,1.0,MA-603-53230-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,603-53430,1.0,1,PEFIN-603-53430,1.0,1.0,COM-603-53430,1.0,1.0,MA-603-53430-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4207-516AA30,1.0,1,PEFIN-4207-516AA30,1.0,1.0,COM-4207-516AA30,1.0,1.0,MA-4207-516AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4207-517AA30,1.0,1,PEFIN-4207-517AA30,1.0,1.0,COM-4207-517AA30,1.0,1.0,MA-4207-517AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4207-611AA30,1.0,1,PEFIN-4207-611AA30,1.0,1.0,COM-4207-611AA30,1.0,1.0,MA-4207-611AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4207-613AC30,1.0,1,PEFIN-4207-613AC30,1.0,1.0,COM-4207-613AC30,1.0,1.0,MA-4207-613AC30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4207-621AA30,1.0,1,PEFIN-4207-621AA30,1.0,1.0,COM-4207-621AA30,1.0,1.0,MA-4207-621AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4207-623AA30,1.0,1,PEFIN-4207-623AA30,1.0,1.0,COM-4207-623AA30,1.0,1.0,MA-4207-623AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,KS64-01312BB,1.0,1,PEFIN-KS64-01312BB,1.0,1.0,COM-KS64-01312BB,1.0,1.0,MA-KS64-01312BB-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3153-552AA30,1.0,1,PEFIN-3153-552AA30,1.0,1.0,COM-3153-552AA30,1.0,1.0,MA-3153-552AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3153-553AA30,1.0,1,PEFIN-3153-553AA30,1.0,1.0,COM-3153-553AA30,1.0,1.0,MA-3153-553AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6110-514AC38,1.0,1,PEFIN-6110-514AC38,1.0,1.0,COM-6110-514AC38,1.0,1.0,MA-6110-514AC38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6110-517AC38,1.0,1,PEFIN-6110-517AC38,1.0,1.0,COM-6110-517AC38,1.0,1.0,MA-6110-517AC38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6110-592AB38,1.0,1,PEFIN-6110-592AB38,1.0,1.0,COM-6110-592AB38,1.0,1.0,MA-6110-592AB38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6110-621AC38,1.0,1,PEFIN-6110-621AC38,1.0,1.0,COM-6110-621AC38,1.0,1.0,MA-6110-621AC38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6110-621BC38,1.0,1,PEFIN-6110-621BC38,1.0,1.0,COM-6110-621BC38,1.0,1.0,MA-6110-621BC38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6110-622AB38,1.0,1,PEFIN-6110-622AB38,1.0,1.0,COM-6110-622AB38,1.0,1.0,MA-6110-622AB38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6110-623AC38,1.0,1,PEFIN-6110-623AC38,1.0,1.0,COM-6110-623AC38,1.0,1.0,MA-6110-623AC38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6110-692AB38,1.0,1,PEFIN-6110-692AB38,1.0,1.0,COM-6110-692AB38,1.0,1.0,MA-6110-692AB38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,479-612AA34,1.0,1,PEFIN-479-612AA34,1.0,1.0,COM-479-612AA34,1.0,1.0,MA-479-612AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5211-521BB34,1.0,1,PEFIN-5211-521BB34,1.0,1.0,COM-5211-521BB34,1.0,1.0,MA-5211-521BB34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5213-623AA34,1.0,1,PEFIN-5213-623AA34,1.0,1.0,COM-5213-623AA34,1.0,1.0,MA-5213-623AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5213-624AA34,1.0,1,PEFIN-5213-624AA34,1.0,1.0,COM-5213-624AA34,1.0,1.0,MA-5213-624AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4117-595AA30,1.0,1,PEFIN-4117-595AA30,1.0,1.0,COM-4117-595AA30,1.0,1.0,MA-4117-595AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3153-691AB,1.0,1,PEFIN-3153-691AB,1.0,1.0,COM-3153-691AB,1.0,1.0,MA-3153-691AB-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5154-611AA32,1.0,1,PEFIN-5154-611AA32,1.0,1.0,COM-5154-611AA32,1.0,1.0,MA-5154-611AA32-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5154-612AA32,1.0,1,PEFIN-5154-612AA32,1.0,1.0,COM-5154-612AA32,1.0,1.0,MA-5154-612AA32-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3153-591AA30,1.0,1,PEFIN-3153-591AA30,1.0,1.0,COM-3153-591AA30,1.0,1.0,MA-3153-591AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,474-616DA33,1.0,1,PEFIN-474-616DA33,1.0,1.0,COM-474-616DA33,1.0,1.0,MA-474-616DA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,474-652DA33,1.0,1,PEFIN-474-652DA33,1.0,1.0,COM-474-652DA33,1.0,1.0,MA-474-652DA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,474-531SA33,1.0,1,PEFIN-474-531SA33,1.0,1.0,COM-474-531SA33,1.0,1.0,MA-474-531SA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,335-514BB33,1.0,1,PEFIN-335-514BB33,1.0,1.0,COM-335-514BB33,1.0,1.0,MA-335-514BB33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6108-605BB38,1.0,1,PEFIN-6108-605BB38,1.0,1.0,COM-6108-605BB38,1.0,1.0,MA-6108-605BB38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5532-515AA,1.0,1,PEFIN-5532-515AA,1.0,1.0,COM-5532-515AA,1.0,1.0,MA-5532-515AA-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5532-515BA,1.0,1,PEFIN-5532-515BA,1.0,1.0,COM-5532-515BA,1.0,1.0,MA-5532-515BA-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6110-518AA38,1.0,1,PEFIN-6110-518AA38,1.0,1.0,COM-6110-518AA38,1.0,1.0,MA-6110-518AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3139-511AA26,1.0,1,PEFIN-3139-511AA26,1.0,1.0,COM-3139-511AA26,1.0,1.0,MA-3139-511AA26-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4117-594AA30,1.0,1,PEFIN-4117-594AA30,1.0,1.0,COM-4117-594AA30,1.0,1.0,MA-4117-594AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5546-514AB38,1.0,1,PEFIN-5546-514AB38,1.0,1.0,COM-5546-514AB38,1.0,1.0,MA-5546-514AB38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6104-605BB30,1.0,1,PEFIN-6104-605BB30,1.0,1.0,COM-6104-605BB30,1.0,1.0,MA-6104-605BB30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3561-691AA34,1.0,1,PEFIN-3561-691AA34,1.0,1.0,COM-3561-691AA34,1.0,1.0,MA-3561-691AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5521-504AA24,1.0,1,PEFIN-5521-504AA24,1.0,1.0,COM-5521-504AA24,1.0,1.0,MA-5521-504AA24-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5521-504BA24,1.0,1,PEFIN-5521-504BA24,1.0,1.0,COM-5521-504BA24,1.0,1.0,MA-5521-504BA24-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5521-505AA24,1.0,1,PEFIN-5521-505AA24,1.0,1.0,COM-5521-505AA24,1.0,1.0,MA-5521-505AA24-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5521-505BA24,1.0,1,PEFIN-5521-505BA24,1.0,1.0,COM-5521-505BA24,1.0,1.0,MA-5521-505BA24-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5521-607AA24,1.0,1,PEFIN-5521-607AA24,1.0,1.0,COM-5521-607AA24,1.0,1.0,MA-5521-607AA24-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5521-607BA24,1.0,1,PEFIN-5521-607BA24,1.0,1.0,COM-5521-607BA24,1.0,1.0,MA-5521-607BA24-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5521-607CA24,1.0,1,PEFIN-5521-607CA24,1.0,1.0,COM-5521-607CA24,1.0,1.0,MA-5521-607CA24-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,631-511A30,1.0,1,PEFIN-631-511A30,1.0,1.0,COM-631-511A30,1.0,1.0,MA-631-511A30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,SPL-1189A30,1.0,1,PEFIN-SPL-1189A30,1.0,1.0,COM-SPL-1189A30,1.0,1.0,MA-SPL-1189A30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3236-514AA30,1.0,1,PEFIN-3236-514AA30,1.0,1.0,COM-3236-514AA30,1.0,1.0,MA-3236-514AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3542-611BA30,1.0,1,PEFIN-3542-611BA30,1.0,1.0,COM-3542-611BA30,1.0,1.0,MA-3542-611BA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3542-612BA30,1.0,1,PEFIN-3542-612BA30,1.0,1.0,COM-3542-612BA30,1.0,1.0,MA-3542-612BA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3662-692AA34,1.0,1,PEFIN-3662-692AA34,1.0,1.0,COM-3662-692AA34,1.0,1.0,MA-3662-692AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,478-522AB38,1.0,1,PEFIN-478-522AB38,1.0,1.0,COM-478-522AB38,1.0,1.0,MA-478-522AB38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,478-625AA38,1.0,1,PEFIN-478-625AA38,1.0,1.0,COM-478-625AA38,1.0,1.0,MA-478-625AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,478-626AA38,1.0,1,PEFIN-478-626AA38,1.0,1.0,COM-478-626AA38,1.0,1.0,MA-478-626AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6210-513AB34,1.0,1,PEFIN-6210-513AB34,1.0,1.0,COM-6210-513AB34,1.0,1.0,MA-6210-513AB34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6210-514AB34,1.0,1,PEFIN-6210-514AB34,1.0,1.0,COM-6210-514AB34,1.0,1.0,MA-6210-514AB34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4109-523AB30,1.0,1,PEFIN-4109-523AB30,1.0,1.0,COM-4109-523AB30,1.0,1.0,MA-4109-523AB30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4109-533AB30,1.0,1,PEFIN-4109-533AB30,1.0,1.0,COM-4109-533AB30,1.0,1.0,MA-4109-533AB30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4109-623AA30,1.0,1,PEFIN-4109-623AA30,1.0,1.0,COM-4109-623AA30,1.0,1.0,MA-4109-623AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
