No,完成部番,単位数分子,単位数分母,前工程
6,SKD8E4080-CUT-ONLY,224.0,1000.0,SKD11040085
6,SKD8E4097,272.0,1000.0,SKD11040085
6,SKD8E4097-CUT-ONLY,272.0,1000.0,SKD11040085
6,SKD8E5018-CUT-ONLY,63.0,1000.0,SKD11050085
6,SKD8E5028-CUT-ONLY,98.0,1000.0,SKD11050085
6,SKD8E5030-CUT-ONLY,105.0,1000.0,SKD11050085
6,SKD8E5035-CUT-ONLY,121.0,1000.0,SKD11050085
6,SKD8E5040-CUT-ONLY,140.0,1000.0,SKD11050085
6,SKD8E5048-CUT-ONLY,168.0,1000.0,SKD11050085
6,SKD8E5050,174.0,1000.0,SKD11050085
6,SKD8E5050-CUT-ONLY,174.0,1000.0,SKD11050085
6,SKD8E5052-CUT-ONLY,181.0,1000.0,SKD11050085
6,SKD8E5059-CUT-ONLY,206.0,1000.0,SKD11050085
6,SKD8E5065,227.0,1000.0,SKD11050085
6,SKD8E5065-CUT-ONLY,227.0,1000.0,SKD11050085
6,SKD9.0X50X110,1.0,1.0,SKD10X50X110
6,SKD9.0X50X32,61.0,1000.0,SKD11030070
6,SKD9.0X50X34,1.0,1.0,SKD105034
6,SKD9.0X50X37,1.0,1.0,SKD105037-KAJIWARA
6,SKD9.0X50X38,1.0,1.0,SKD105038
6,SKD9.4X50X97,1.0,1.0,SKD105097
6,SKD9Z3513-CUT-ONLY,31.0,1000.0,SKD11035090
6,SKD9Z3515,39.0,1000.0,SKD11035090
6,SKD9Z3515-CUT-ONLY,39.0,1000.0,SKD11035090
6,SKD9Z3520-CUT-ONLY,52.0,1000.0,SKD11035090
6,SKD9Z3530-CUT-ONLY,78.0,1000.0,SKD11035090
6,SKD9Z3540-CUT-ONLY,104.0,1000.0,SKD11035090
6,SKD9Z3545-CUT-ONLY,117.0,1000.0,SKD11035090
6,SKD9Z3547-CUT-ONLY,123.0,1000.0,SKD11035090
6,SKD9Z3555-CUT-ONLY,143.0,1000.0,SKD11035090
6,SKD9Z3565,168.0,1000.0,SKD11035090
6,SKD9Z3565-CUT-ONLY,168.0,1000.0,SKD11035090
6,SKD9Z3580-CUT-ONLY,207.0,1000.0,SKD11035090
5,SR2C-MB1A,70.0,1000.0,SKD11030055
6,SR2C-MB1A,1.0,1.0,SKD5E3050
4,SR4-DV118,75.0,1000.0,SUJ3038068
5,SR4-DV118,1.0,1.0,S6H3828
6,SR4-DV118,1.0,1.0,SR4-MV118
5,SR4-MV112,75.0,1000.0,SUJ3038068
6,SR4-MV112,1.0,1.0,S6H3828
5,SR4-MY218,35.0,1000.0,SKD11025067
6,SR4-MY218,1.0,1.0,SKD6G2525
5,SR5-MB1,30.0,1000.0,SKD11022050
6,SR5-MB1,1.0,1.0,SKD5Z2230
5,V7E-MY4AA38,53.0,1000.0,SKD11025067
6,V7E-MY4AA38,1.0,1.0,SKD6G2538
5,V8EER-MB2AA40,24.0,1000.0,SKD11022067
6,V8EER-MB2AA40,1.0,1.0,SKD6G2218
4,V8ER-DB1AA30,24.0,1000.0,SKD11025067
5,V8ER-DB1AA30,1.0,1.0,SKD6G2518
6,V8ER-DB1AA30,1.0,1.0,V8ER-MB1AA30
4,V8ER-DB2AA30,24.0,1000.0,SKD11022067
5,V8ER-DB2AA30,1.0,1.0,SKD6G2218
6,V8ER-DB2AA30,1.0,1.0,V8ER-MB2AA30
4,V8ER-DB5AA30,43.0,1000.0,SKD11021082
5,V8ER-DB5AA30,1.0,1.0,SKD8B2130
6,V8ER-DB5AA30,1.0,1.0,V8ER-MB5AA30
4,V8ER-DB5AA36,43.0,1000.0,SKD11021082
5,V8ER-DB5AA36,1.0,1.0,SKD8B2130
6,V8ER-DB5AA36,1.0,1.0,V8ER-MB5AA36
4,V8ER-DB9AA30,63.0,1000.0,SKD11021082
5,V8ER-DB9AA30,1.0,1.0,SKD8B2144
6,V8ER-DB9AA30,1.0,1.0,V8ER-MB9AA30
4,V8ER-DB9AA36,68.0,1000.0,SKD11021082
5,V8ER-DB9AA36,1.0,1.0,SKD8B2148
6,V8ER-DB9AA36,1.0,1.0,V8ER-MB9AA36
4,V8ER-DF1AB36,50.0,1000.0,SKD11021082
5,V8ER-DF1AB36,1.0,1.0,SKD8B2135
6,V8ER-DF1AB36,1.0,1.0,V8ER-MF1AB36
4,V8ER-DY3AA30,45.0,1000.0,SKD11025067
5,V8ER-DY3AA30,1.0,1.0,SKD6G2532
6,V8ER-DY3AA30,1.0,1.0,V8ER-MY3AA30
4,V8ER-DY3AA33,45.0,1000.0,SKD11025067
5,V8ER-DY3AA33,1.0,1.0,SKD6G2532
6,V8ER-DY3AA33,1.0,1.0,V8ER-MY3AA33
4,V8ER-DY4AA30,66.0,1000.0,SKD11025067
5,V8ER-DY4AA30,1.0,1.0,SKD6G2548
6,V8ER-DY4AA30,1.0,1.0,V8ER-MY4AA30
4,V8ER-DY4AA36,66.0,1000.0,SKD11025067
5,V8ER-DY4AA36,1.0,1.0,SKD6G2548
6,V8ER-DY4AA36,1.0,1.0,V8ER-MY4AA36
5,V8ER-MB1AA30-TEMP,24.0,1000.0,SKD11025067
6,V8ER-MB1AA30-TEMP,1.0,1.0,SKD6G2518
5,V8ER-MB1AA36,27.0,1000.0,SKD11025067
6,V8ER-MB1AA36,1.0,1.0,SKD6G2519
5,V8ER-MB1AA40,27.0,1000.0,SKD11025067
6,V8ER-MB1AA40,1.0,1.0,SKD6G2519
5,V8ER-MB2AA30-TEMP,24.0,1000.0,SKD11022067
6,V8ER-MB2AA30-TEMP,1.0,1.0,SKD6G2218
5,V8ER-MB2AA36,24.0,1000.0,SKD11022067
6,V8ER-MB2AA36,1.0,1.0,SKD6G2218
5,V8ER-MB2AA40,24.0,1000.0,SKD11022067
6,V8ER-MB2AA40,1.0,1.0,SKD6G2218
5,V8ER-MB3AA34,24.0,1000.0,SKD11022067
6,V8ER-MB3AA34,1.0,1.0,SKD6G2218
5,V8ER-MB4AA34,24.0,1000.0,SKD11022067
6,V8ER-MB4AA34,1.0,1.0,SKD6G2218
5,V8ER-MB5AA30-TEMP,43.0,1000.0,SKD11021082
6,V8ER-MB5AA30-TEMP,1.0,1.0,SKD8B2130
5,V8ER-MB5AA34,43.0,1000.0,SKD11021082
6,V8ER-MB5AA34,1.0,1.0,SKD8B2130
5,V8ER-MB7AA34,43.0,1000.0,SKD11021082
6,V8ER-MB7AA34,1.0,1.0,SKD8B2130
5,V8ER-MB9AA30-TEMP,63.0,1000.0,SKD11021082
6,V8ER-MB9AA30-TEMP,1.0,1.0,SKD8B2144
5,V8ER-MB9AA34,68.0,1000.0,SKD11021082
6,V8ER-MB9AA34,1.0,1.0,SKD8B2148
5,V8ER-MC1AA34,57.0,1000.0,SKD11021082
6,V8ER-MC1AA34,1.0,1.0,SKD8B2140
5,V8ER-MD5AA30,63.0,1000.0,SKD11021082
6,V8ER-MD5AA30,1.0,1.0,SKD8B2144
5,V8ER-MF1AA30,43.0,1000.0,SKD11021082
6,V8ER-MF1AA30,1.0,1.0,SKD8B2130
5,V8ER-MF3AA30,43.0,1000.0,SKD11021082
6,V8ER-MF3AA30,1.0,1.0,SKD8B2130
5,V8ER-MH5AA33,57.0,1000.0,SKD11021082
6,V8ER-MH5AA33,1.0,1.0,SKD8B2140
5,V8ER-MW1AA30,26.0,1000.0,SKD11025055
6,V8ER-MW1AA30,1.0,1.0,SKD5E2520
5,V8ER-MW2AA30,45.0,1000.0,SKD11025067
6,V8ER-MW2AA30,1.0,1.0,SKD6G2532
5,V8ER-MW5AA30,28.0,1000.0,SKD11025055
6,V8ER-MW5AA30,1.0,1.0,SKD5E2522
5,V8ER-MW6AA33,62.0,1000.0,SKD11025067
6,V8ER-MW6AA33,1.0,1.0,SKD6G2545
5,V8ER-MY1AA30-TEMP,26.0,1000.0,SKD11025055
6,V8ER-MY1AA30-TEMP,1.0,1.0,SKD5E2520
5,V8ER-MY1AA36,26.0,1000.0,SKD11025055
6,V8ER-MY1AA36,1.0,1.0,SKD5E2520
5,V8ER-MY1AA40,28.0,1000.0,SKD11025055
6,V8ER-MY1AA40,1.0,1.0,SKD5E2522
5,V8ER-MY2AA30-TEMP,45.0,1000.0,SKD11025067
6,V8ER-MY2AA30-TEMP,1.0,1.0,SKD6G2532
5,V8ER-MY3AA34,45.0,1000.0,SKD11025067
6,V8ER-MY3AA34,1.0,1.0,SKD6G2532
5,V8ER-MY3AA36,45.0,1000.0,SKD11025067
6,V8ER-MY3AA36,1.0,1.0,SKD6G2532
5,V8ER-MY3AA38,45.0,1000.0,SKD11025067
6,V8ER-MY3AA38,1.0,1.0,SKD6G2532
5,V8ER-MY3AA40,45.0,1000.0,SKD11025067
6,V8ER-MY3AA40,1.0,1.0,SKD6G2532
5,V8ER-MY4AA30-TEMP,66.0,1000.0,SKD11025067
6,V8ER-MY4AA30-TEMP,1.0,1.0,SKD6G2548
5,V8ER-MY4AA34,66.0,1000.0,SKD11025067
6,V8ER-MY4AA34,1.0,1.0,SKD6G2548
5,V8ER-MY4AA40,69.0,1000.0,SKD11025067
6,V8ER-MY4AA40,1.0,1.0,SKD6G2550
5,V8ER-MY5AA36,43.0,1000.0,SKD11021082
6,V8ER-MY5AA36,1.0,1.0,SKD8B2130
4,V8ME-DB1AA30,45.0,1000.0,SKD11025055
5,V8ME-DB1AA30,1.0,1.0,SKD5E2538
6,V8ME-DB1AA30,1.0,1.0,V8ME-MB1AA30
4,V8ME-DB3AA30,35.0,1000.0,SKD11025067
5,V8ME-DB3AA30,1.0,1.0,SKD6G2525
6,V8ME-DB3AA30,1.0,1.0,V8ME-MB3AA30
4,V8ME-DB3AA33,35.0,1000.0,SKD11025067
5,V8ME-DB3AA33,1.0,1.0,SKD6G2525
6,V8ME-DB3AA33,1.0,1.0,V8ME-MB3AA33
4,V8ME-DB5AA30,45.0,1000.0,SKD11025067
5,V8ME-DB5AA30,1.0,1.0,SKD6G2532
6,V8ME-DB5AA30,1.0,1.0,V8ME-MB5AA30
4,V8ME-DC3AA34,39.0,1000.0,SKD11025055
5,V8ME-DC3AA34,1.0,1.0,SKD5E2533
6,V8ME-DC3AA34,1.0,1.0,V8ME-MC3AA34
4,V8ME-DC5AA33,43.0,1000.0,SKD11025067
5,V8ME-DC5AA33,1.0,1.0,SKD6G2531
6,V8ME-DC5AA33,1.0,1.0,V8ME-MC5AA33
4,V8ME-DC5AA34,47.0,1000.0,SKD11025067
5,V8ME-DC5AA34,1.0,1.0,SKD6G2534
6,V8ME-DC5AA34,1.0,1.0,V8ME-MC5AA34
4,V8ME-DX1AA33,35.0,1000.0,SKD11022055
5,V8ME-DX1AA33,1.0,1.0,SKD5E2235
6,V8ME-DX1AA33,1.0,1.0,V8ME-MX1AA33
4,V8ME-DX1AA36,35.0,1000.0,SKD11022055
5,V8ME-DX1AA36,1.0,1.0,SKD5E2235
6,V8ME-DX1AA36,1.0,1.0,V8ME-MX1AA36
4,V8ME-DX1AA38,35.0,1000.0,SKD11022055
5,V8ME-DX1AA38,1.0,1.0,SKD5E2235
6,V8ME-DX1AA38,1.0,1.0,V8ME-MX1AA38
4,V8ME-DX1BA33,30.0,1000.0,SKD11022055
5,V8ME-DX1BA33,1.0,1.0,SKD5E2230
6,V8ME-DX1BA33,1.0,1.0,V8ME-MX1BA33
4,V8ME-DX2AA30,43.0,1000.0,SKD11022067
5,V8ME-DX2AA30,1.0,1.0,SKD6G2235
6,V8ME-DX2AA30,1.0,1.0,V8ME-MX2AA30
4,V8ME-DX2AA33,41.0,1000.0,SKD11015067
5,V8ME-DX2AA33,1.0,1.0,SKD6G1535
6,V8ME-DX2AA33,1.0,1.0,V8ME-MX2AA33
4,V8ME-DX2AA34,42.0,1000.0,SKD11022067
5,V8ME-DX2AA34,1.0,1.0,SKD6G2234
6,V8ME-DX2AA34,1.0,1.0,V8ME-MX2AA34
4,V8ME-DX2AA36,43.0,1000.0,SKD11022067
5,V8ME-DX2AA36,1.0,1.0,SKD6G2235
6,V8ME-DX2AA36,1.0,1.0,V8ME-MX2AA36
4,V8ME-DX2AA38,43.0,1000.0,SKD11022067
5,V8ME-DX2AA38,1.0,1.0,SKD6G2235
6,V8ME-DX2AA38,1.0,1.0,V8ME-MX2AA38
4,V8ME-DX5AA33,42.0,1000.0,SKD11022067
5,V8ME-DX5AA33,1.0,1.0,SKD6G2234
6,V8ME-DX5AA33,1.0,1.0,V8ME-MX5AA33
4,V8ME-DY1AA33,45.0,1000.0,SKD11022055
5,V8ME-DY1AA33,1.0,1.0,SKD5E2245
6,V8ME-DY1AA33,1.0,1.0,V8ME-MY1AA33
4,V8ME-DY1AA38,45.0,1000.0,SKD11022055
5,V8ME-DY1AA38,1.0,1.0,SKD5E2245
6,V8ME-DY1AA38,1.0,1.0,V8ME-MY1AA38
4,V8ME-DY2AA30,41.0,1000.0,SKD11015067
5,V8ME-DY2AA30,1.0,1.0,SKD6G1535
6,V8ME-DY2AA30,1.0,1.0,V8ME-MY2AA30
4,V8ME-DY2AA33,30.0,1000.0,SKD11022067
5,V8ME-DY2AA33,1.0,1.0,SKD6G2224
6,V8ME-DY2AA33,1.0,1.0,V8ME-MY2AA33
4,V8ME-DY3AA33,41.0,1000.0,SKD11015067
5,V8ME-DY3AA33,1.0,1.0,SKD6G1535
6,V8ME-DY3AA33,1.0,1.0,V8ME-MY3AA33
5,V8ME-MB1AA33,45.0,1000.0,SKD11025055
6,V8ME-MB1AA33,1.0,1.0,SKD5E2538
5,V8ME-MC4AA30,38.0,1000.0,SKD11025055
6,V8ME-MC4AA30,1.0,1.0,SKD5E2532
5,V8ME-MC5DA30,45.0,1000.0,SKD11025067
6,V8ME-MC5DA30,1.0,1.0,SKD6G2532
5,V8ME-MC5DA33,45.0,1000.0,SKD11025067
6,V8ME-MC5DA33,1.0,1.0,SKD6G2532
5,V8ME-MC6DA30,42.0,1000.0,SKD11025067
6,V8ME-MC6DA30,1.0,1.0,SKD6G2530
5,V8ME-MV1AA33,41.0,1000.0,SKD11025055
6,V8ME-MV1AA33,1.0,1.0,SKD5E2535
5,V8ME-MX1BA38,35.0,1000.0,SKD11022055
6,V8ME-MX1BA38,1.0,1.0,SKD5E2235
5,V8ME-MX1EA30,30.0,1000.0,SKD11022055
6,V8ME-MX1EA30,1.0,1.0,SKD5E2230
5,V8ME-MX2EA30,41.0,1000.0,SKD11015067
6,V8ME-MX2EA30,1.0,1.0,SKD6G1535
5,V8ME-MX2EA33,41.0,1000.0,SKD11015067
6,V8ME-MX2EA33,1.0,1.0,SKD6G1535
5,V8ME-MX5AA30,43.0,1000.0,SKD11022067
6,V8ME-MX5AA30,1.0,1.0,SKD6G2235
5,V8ME-MY2AA38,33.0,1000.0,SKD11022067
6,V8ME-MY2AA38,1.0,1.0,SKD6G2227
5,V8ME-MY3AA38,43.0,1000.0,SKD11022067
6,V8ME-MY3AA38,1.0,1.0,SKD6G2235
4,VIL7AE-DY1AA30,28.0,1000.0,SKD11025055
5,VIL7AE-DY1AA30,1.0,1.0,SKD5E2522
6,VIL7AE-DY1AA30,1.0,1.0,VIL7AE-MY1AA30
4,VIL7AE-DY2SA30,32.0,1000.0,SKD11025067
5,VIL7AE-DY2SA30,1.0,1.0,SKD6G2523
6,VIL7AE-DY2SA30,1.0,1.0,VIL7AE-MY2SA30
4,VIL7AE-DY4AA30,53.0,1000.0,SKD11025067
5,VIL7AE-DY4AA30,1.0,1.0,SKD6G2538
6,VIL7AE-DY4AA30,1.0,1.0,VIL7AE-MY4AA30
5,VLEC4D-MB2AA30,77.0,1000.0,SKD11035067
6,VLEC4D-MB2AA30,1.0,1.0,SKD6G3540
5,VLEC4D-MC1AA30,106.0,1000.0,SKD11035067
6,VLEC4D-MC1AA30,1.0,1.0,SKD6G3555
4,VNY2-DB3AA36,75.0,1000.0,SKD11025067
5,VNY2-DB3AA36,1.0,1.0,SKD6G2554
6,VNY2-DB3AA36,1.0,1.0,VNY2-MB3AA36
5,VNY2-MB2AA36,53.0,1000.0,SKD11025067
6,VNY2-MB2AA36,1.0,1.0,SKD6G2538
5,VNY2-MY2AA36,42.0,1000.0,SKD11025067
6,VNY2-MY2AA36,1.0,1.0,SKD6G2530
5,VNY2-MY3AA36,75.0,1000.0,SKD11025067
6,VNY2-MY3AA36,1.0,1.0,SKD6G2554
4,VXRSY-DY2AA26,78.0,1000.0,SKD11029082
5,VXRSY-DY2AA26,1.0,1.0,SKD8B2940
6,VXRSY-DY2AA26,1.0,1.0,VXRSY-MY2AA26
4,VXRSY-DY3BA26,57.0,1000.0,SKD11021082
5,VXRSY-DY3BA26,1.0,1.0,SKD8B2140
6,VXRSY-DY3BA26,1.0,1.0,VXRSY-MY3BA26
4,VXRSY-DY4AA26,78.0,1000.0,SKD11021082
5,VXRSY-DY4AA26,1.0,1.0,SKD8B2155
6,VXRSY-DY4AA26,1.0,1.0,VXRSY-MY4AA26
4,VXRSY-DY5AA26,78.0,1000.0,SKD11021082
5,VXRSY-DY5AA26,1.0,1.0,SKD8B2155
6,VXRSY-DY5AA26,1.0,1.0,VXRSY-MY5AA26
4,WS2-DB126,110.0,1000.0,SUJ3030056
5,WS2-DB126,1.0,1.0,S5F3065
6,WS2-DB126,1.0,1.0,WS2-MB126
5,WS2-MB132,100.0,1000.0,SKD11030055
6,WS2-MB132,1.0,1.0,SKD5E3070
4,WS-DB2,45.0,1000.0,SUJ3045040
5,WS-DB2,1.0,1.0,S4Z3424P
6,WS-DB2,1.0,1.0,WS-MB2
4,WS-DB3C,100.0,1000.0,SUJ3030056
5,WS-DB3C,1.0,1.0,S5F3070
6,WS-DB3C,1.0,1.0,WS-MB3C
5,WS-DX0W,1.0,1.0,SUJ3019019
6,WS-DX0W,1.0,1.0,WS-MX0W
4,WS-DX3,160.0,1000.0,SUJ3032085
5,WS-DX3,1.0,1.0,S8E3260
6,WS-DX3,1.0,1.0,WS-MX3
4,WS-DX3W,160.0,1000.0,SUJ3032085
5,WS-DX3W,1.0,1.0,S8E3260
6,WS-DX3W,1.0,1.0,WS-MX3W
4,WS-DX4W,160.0,1000.0,SUJ3032085
5,WS-DX4W,1.0,1.0,S8E3260
6,WS-DX4W,1.0,1.0,WS-MX4W
4,WS-DY1,75.0,1000.0,SUJ3038068
5,WS-DY1,1.0,1.0,S6H3828
6,WS-DY1,1.0,1.0,WS-MY1
4,WS-DY8B,50.0,1000.0,SUJ3038068
5,WS-DY8B,1.0,1.0,S6H2520P
6,WS-DY8B,1.0,1.0,WS-MY8B
4,WSY-DB226,50.0,1000.0,SUJ3038056-44
5,WSY-DB226,1.0,1.0,S5F3822
6,WSY-DB226,1.0,1.0,WSY-MB226
4,WSY-DB230,55.0,1000.0,SUJ3045056
5,WSY-DB230,1.0,1.0,S5F4525
6,WSY-DB230,1.0,1.0,WSY-MB230
4,WSY-DB234,55.0,1000.0,SUJ3045056
5,WSY-DB234,1.0,1.0,S5F4525
6,WSY-DB234,1.0,1.0,WSY-MB234
4,WSY-DB326,55.0,1000.0,SUJ3045056
5,WSY-DB326,1.0,1.0,S5F4525
6,WSY-DB326,1.0,1.0,WSY-MB326
4,WSY-DY1B,35.0,1000.0,SKD11025067
5,WSY-DY1B,1.0,1.0,SKD6G2525
6,WSY-DY1B,1.0,1.0,WSY-MY1B
4,WSY-DY2D,27.0,1000.0,SKD11022067
5,WSY-DY2D,1.0,1.0,SKD6G2222
6,WSY-DY2D,1.0,1.0,WSY-MY2D
4,WSY-DY3C,114.0,1000.0,SKD11032072
5,WSY-DY3C,1.0,1.0,SKD7B3260
6,WSY-DY3C,1.0,1.0,WSY-MY3C
4,WSY-DY3D,104.0,1000.0,SKD11032072
5,WSY-DY3D,1.0,1.0,SKD7B3255
6,WSY-DY3D,1.0,1.0,WSY-MY3D
4,WSY-DY4,67.0,1000.0,SKD11032072
5,WSY-DY4,1.0,1.0,SKD7B3235
6,WSY-DY4,1.0,1.0,WSY-MY4
4,WSY-DY5A,85.0,1000.0,SKD11032072
5,WSY-DY5A,1.0,1.0,SKD7B3245
6,WSY-DY5A,1.0,1.0,WSY-MY5A
4,WSY-DY5C,67.0,1000.0,SKD11032072
5,WSY-DY5C,1.0,1.0,SKD7B3235
6,WSY-DY5C,1.0,1.0,WSY-MY5C
5,WSY-MY3J,78.0,1000.0,SKD11021082
6,WSY-MY3J,1.0,1.0,SKD8B2155
4,WSYN-DB1EA30,110.0,1000.0,SKD11035055
5,WSYN-DB1EA30,1.0,1.0,SKD5E3565
6,WSYN-DB1EA30,1.0,1.0,WSYN-MB1EA30
4,Z3.2S-DY1AA26,45.0,1000.0,SKD11025067
5,Z3.2S-DY1AA26,1.0,1.0,SKD6G2532
6,Z3.2S-DY1AA26,1.0,1.0,Z3.2S-MY1AA26
4,Z3.2S-DY1AA34,45.0,1000.0,SKD11025067
5,Z3.2S-DY1AA34,1.0,1.0,SKD6G2532
6,Z3.2S-DY1AA34,1.0,1.0,Z3.2S-MY1AA34
4,Z3.2S-DY1AA36,45.0,1000.0,SKD11025067
5,Z3.2S-DY1AA36,1.0,1.0,SKD6G2532
6,Z3.2S-DY1AA36,1.0,1.0,Z3.2S-MY1AA36
4,Z3.2S-DY3AA26,45.0,1000.0,SKD11025067
5,Z3.2S-DY3AA26,1.0,1.0,SKD6G2532
6,Z3.2S-DY3AA26,1.0,1.0,Z3.2S-MY1AA26
4,Z3.2S-DY3AA34,45.0,1000.0,SKD11025067
5,Z3.2S-DY3AA34,1.0,1.0,SKD6G2532
6,Z3.2S-DY3AA34,1.0,1.0,Z3.2S-MY1AA34
4,Z3.2S-DY3AA36,45.0,1000.0,SKD11025067
5,Z3.2S-DY3AA36,1.0,1.0,SKD6G2532
6,Z3.2S-DY3AA36,1.0,1.0,Z3.2S-MY1AA36
5,Z3.2S-MY1AA30,45.0,1000.0,SKD11025067
6,Z3.2S-MY1AA30,1.0,1.0,SKD6G2532
5,Z3.2S-MY3AA34,45.0,1000.0,SKD11025067
6,Z3.2S-MY3AA34,1.0,1.0,SKD6G2532
4,Z3.2SS-DY1AA30,45.0,1000.0,SKD11025067
5,Z3.2SS-DY1AA30,1.0,1.0,SKD6G2532
6,Z3.2SS-DY1AA30,1.0,1.0,Z3.2SS-MY1AA30
4,Z3.2SS-DY3AA30,45.0,1000.0,SKD11025067
5,Z3.2SS-DY3AA30,1.0,1.0,SKD6G2532
6,Z3.2SS-DY3AA30,1.0,1.0,Z3.2SS-MY3AA30
5,Z3.2SS-MB1AA30,98.0,1000.0,SKD11040085
6,Z3.2SS-MB1AA30,1.0,1.0,SKD8E4035
4,Z3S-DW2AA22,45.0,1000.0,SKD11025067
5,Z3S-DW2AA22,1.0,1.0,SKD6G2532
6,Z3S-DW2AA22,1.0,1.0,Z3S-MY122
4,Z3S-DW2AA30,45.0,1000.0,SKD11025067
5,Z3S-DW2AA30,1.0,1.0,SKD6G2532
6,Z3S-DW2AA30,1.0,1.0,Z3S-MY1
4,Z3S-DW2AA38,45.0,1000.0,SKD11025067
5,Z3S-DW2AA38,1.0,1.0,SKD6G2532
6,Z3S-DW2AA38,1.0,1.0,Z3S-MY138
4,Z3S-DW2BA48,45.0,1000.0,SKD11025067
5,Z3S-DW2BA48,1.0,1.0,SKD6G2532
6,Z3S-DW2BA48,1.0,1.0,Z3S-MY148
4,Z3S-DY1,45.0,1000.0,SKD11025067
5,Z3S-DY1,1.0,1.0,SKD6G2532
6,Z3S-DY1,1.0,1.0,Z3S-MY1
4,Z3S-DY117,45.0,1000.0,SKD11025067
5,Z3S-DY117,1.0,1.0,SKD6G2532
6,Z3S-DY117,1.0,1.0,Z3S-MY117
4,Z3S-DY119,45.0,1000.0,SKD11025067
5,Z3S-DY119,1.0,1.0,SKD6G2532
6,Z3S-DY119,1.0,1.0,Z3S-MY119
4,Z3S-DY122,45.0,1000.0,SKD11025067
5,Z3S-DY122,1.0,1.0,SKD6G2532
6,Z3S-DY122,1.0,1.0,Z3S-MY122
4,Z3S-DY138,45.0,1000.0,SKD11025067
5,Z3S-DY138,1.0,1.0,SKD6G2532
6,Z3S-DY138,1.0,1.0,Z3S-MY138
4,Z3S-DY148,45.0,1000.0,SKD11025067
5,Z3S-DY148,1.0,1.0,SKD6G2532
6,Z3S-DY148,1.0,1.0,Z3S-MY148
4,Z3S-DY3,45.0,1000.0,SKD11025067
5,Z3S-DY3,1.0,1.0,SKD6G2532
6,Z3S-DY3,1.0,1.0,Z3S-MY1
4,Z3S-DY317,45.0,1000.0,SKD11025067
5,Z3S-DY317,1.0,1.0,SKD6G2532
6,Z3S-DY317,1.0,1.0,Z3S-MY117
4,Z3S-DY319,45.0,1000.0,SKD11025067
5,Z3S-DY319,1.0,1.0,SKD6G2532
6,Z3S-DY319,1.0,1.0,Z3S-MY119
4,Z3S-DY322,45.0,1000.0,SKD11025067
5,Z3S-DY322,1.0,1.0,SKD6G2532
6,Z3S-DY322,1.0,1.0,Z3S-MY122
4,Z3S-DY338,45.0,1000.0,SKD11025067
5,Z3S-DY338,1.0,1.0,SKD6G2532
6,Z3S-DY338,1.0,1.0,Z3S-MY138
4,Z3S-DY3AA48,45.0,1000.0,SKD11025067
5,Z3S-DY3AA48,1.0,1.0,SKD6G2532
6,Z3S-DY3AA48,1.0,1.0,Z3S-MY148
5,Z3S-MB1BA30,98.0,1000.0,SKD11040085
6,Z3S-MB1BA30,1.0,1.0,SKD8E4035
4,Z3SS-DB1AA30,98.0,1000.0,SKD11040085
5,Z3SS-DB1AA30,1.0,1.0,SKD8E4035
6,Z3SS-DB1AA30,1.0,1.0,Z3SS-MB1AA30
4,Z3SS-DY1AA30,45.0,1000.0,SKD11025067
5,Z3SS-DY1AA30,1.0,1.0,SKD6G2532
6,Z3SS-DY1AA30,1.0,1.0,Z3SS-MY1AA30
4,Z3SS-DY1AA38,45.0,1000.0,SKD11025067
5,Z3SS-DY1AA38,1.0,1.0,SKD6G2532
6,Z3SS-DY1AA38,1.0,1.0,Z3SS-MY1AA38
4,Z3SS-DY2AA30,45.0,1000.0,SKD11025067
5,Z3SS-DY2AA30,1.0,1.0,SKD6G2532
6,Z3SS-DY2AA30,1.0,1.0,Z3SS-MY1AA30
4,Z3SS-DY3AA30,45.0,1000.0,SKD11025067
5,Z3SS-DY3AA30,1.0,1.0,SKD6G2532
6,Z3SS-DY3AA30,1.0,1.0,Z3SS-MY1AA30
6,Z4SB-MB1AA30,1.0,1.0,SKD105030
4,Z4S-DB1AD18,104.0,1000.0,SKD11035090
5,Z4S-DB1AD18,1.0,1.0,SKD9Z3540
6,Z4S-DB1AD18,1.0,1.0,Z4S-MB1AD18
4,Z4S-DY1AA14,31.0,1000.0,SKD11022067
5,Z4S-DY1AA14,1.0,1.0,SKD6G2225
6,Z4S-DY1AA14,1.0,1.0,Z4S-MY1AA14
4,Z4S-DY1AA24,31.0,1000.0,SKD11022067
5,Z4S-DY1AA24,1.0,1.0,SKD6G2225
6,Z4S-DY1AA24,1.0,1.0,Z4S-MY1AA24
4,Z4S-DY1AA38,31.0,1000.0,SKD11022067
5,Z4S-DY1AA38,1.0,1.0,SKD6G2225
6,Z4S-DY1AA38,1.0,1.0,Z4S-MY1AA38
4,Z4S-DY3AA14,31.0,1000.0,SKD11022067
5,Z4S-DY3AA14,1.0,1.0,SKD6G2225
6,Z4S-DY3AA14,1.0,1.0,Z4S-MY1AA14
5,Z4S-MY1AA10,31.0,1000.0,SKD11022067
6,Z4S-MY1AA10,1.0,1.0,SKD6G2225
5,Z4S-MY1AA12,31.0,1000.0,SKD11022067
6,Z4S-MY1AA12,1.0,1.0,SKD6G2225
5,Z4S-MY1AA18,31.0,1000.0,SKD11022067
6,Z4S-MY1AA18,1.0,1.0,SKD6G2225
5,Z4S-MY3AA10,31.0,1000.0,SKD11022067
