HMCD,SEQ,KTSEQ,KTCD
C3146D26019440522500,5,5050,CYFIN
C3146B30019200523000,1,5010,FL
C3146B30019200523000,2,5020,RST
C3146B30019200523000,3,5030,G
C3146B30019200523000,4,5040,BF
C3146B30019200523000,5,5050,CYFIN
C3146B30018600522500,1,5010,FL
C3146B30018600522500,2,5020,RST
C3146B30018600522500,3,5030,G
C3146B30018600522500,4,5040,BF
C3146B30018600522500,5,5050,CYFIN
C3146B30020880522500,1,5010,FL
C3146B30020880522500,2,5020,RST
C3146B30020880522500,3,5030,G
C3146B30020880522500,4,5040,BF
C3146B30020880522500,5,5050,CYFIN
C3146B30022680522500,1,5010,FL
C3146B30022680522500,2,5020,RST
C3146B30022680522500,3,5030,G
C3146B30022680522500,4,5040,BF
C3146B30022680522500,5,5050,CYFIN
C3636D34038160352000,1,5010,FL
C3636D34038160352000,2,5020,RST
C3636D34038160352000,3,5030,G
C3636D34038160352000,4,5040,BF
C3636D34038160352000,5,5050,CYFIN
C3144D26018000522500,1,5010,FL
C3144D26018000522500,2,5020,RST
C3144D26018000522500,3,5030,G
C3144D26018000522500,4,5040,BF
C3144D26018000522500,5,5050,CYFIN
C3146B30017400653000,1,5010,FL
C3146B30017400653000,2,5020,RST
C3146B30017400653000,3,5030,G
C3146B30017400653000,4,5040,BF
C3146B30017400653000,5,5050,CYFIN
C3146B32018480653000,1,5010,FL
C3146B32018480653000,2,5020,RST
C3146B32018480653000,3,5030,G
C3146B32018480653000,4,5040,BF
C3146B32018480653000,5,5050,CYFIN
C3146B34023040523000,1,5010,FL
C3146B34023040523000,2,5020,RST
C3146B34023040523000,3,5030,G
C3146B34023040523000,4,5040,BF
C3146B34023040523000,5,5050,CYFIN
C3146D21013560523000,1,5010,FL
C3146D21013560523000,2,5020,RST
C3146D21013560523000,3,5030,G
C3146D21013560523000,4,5040,BF
C3146D21013560523000,5,5050,CYFIN
C3144D20017040422000,1,5010,FL
C3144D20017040422000,2,5020,RST
C3144D20017040422000,3,5030,G
C3144D20017040422000,4,5040,BF
C3144D20017040422000,5,5050,CYFIN
C3144D26022320422000,1,5010,FL
C3144D26022320422000,2,5020,RST
C3144D26022320422000,3,5030,G
C3144D26022320422000,4,5040,BF
C3144D26022320422000,5,5050,CYFIN
C3156B26028800352000,1,5010,FL
C3156B26028800352000,2,5020,RST
C3156B26028800352000,3,5030,G
C3156B26028800352000,4,5040,BF
C3156B26028800352000,5,5050,CYFIN
C3164B38038880352000,1,5010,FL
C3164B38038880352000,2,5020,RST
C3164B38038880352000,3,5030,G
C3164B38038880352000,4,5040,BF
C3164B38038880352000,5,5050,CYFIN
C3164C34039000352000,1,5010,FL
C3164C34039000352000,2,5020,RST
C3164C34039000352000,3,5030,G
C3164C34039000352000,4,5040,BF
C3164C34039000352000,5,5050,CYFIN
C3164B38033120422000,1,5010,FL
C3164B38033120422000,2,5020,RST
C3164B38033120422000,3,5030,G
C3164B38033120422000,4,5040,BF
C3164B38033120422000,5,5050,CYFIN
C3146B34019200653000,1,5010,FL
C3146B34019200653000,2,5020,RST
C3146B34019200653000,3,5030,G
C3146B34019200653000,4,5040,BF
C3146B34019200653000,5,5050,CYFIN
C3636D30022320422000,1,5010,FL
C3636D30022320422000,2,5020,RST
C3636D30022320422000,3,5030,G
C3636D30022320422000,4,5040,BF
C3636D30022320422000,5,5050,CYFIN
C3144B30018600522500,1,5010,FL
C3144B30018600522500,2,5020,RST
C3144B30018600522500,3,5030,G
C3144B30018600522500,4,5040,BF
C3144B30018600522500,5,5050,CYFIN
C3164C34042720302000,1,5010,FL
C3164C34042720302000,2,5020,RST
C3164C34042720302000,3,5030,G
C3164C34042720302000,4,5040,BF
C3164C34042720302000,5,5050,CYFIN
C3164B32028560422000,1,5010,FL
C3164B32028560422000,2,5020,RST
C3164B32028560422000,3,5030,G
C3164B32028560422000,4,5040,BF
C3164B32028560422000,5,5050,CYFIN
C3144F30043440251700,1,5010,FL
C3144F30043440251700,2,5020,RST
C3144F30043440251700,3,5030,G
C3144F30043440251700,4,5040,BF
C3144F30043440251700,5,5050,CYFIN
C3144B30025560422000,1,5010,FL
C3144B30025560422000,2,5020,RST
C3144B30025560422000,3,5030,G
C3144B30025560422000,4,5040,BF
C3144B30025560422000,5,5050,CYFIN
C3164B30022560522500,1,5010,FL
C3164B30022560522500,2,5020,RST
C3164B30022560522500,3,5030,G
C3164B30022560522500,4,5040,BF
C3164B30022560522500,5,5050,CYFIN
C3164B34025440522500,1,5010,FL
C3164B34025440522500,2,5020,RST
C3164B34025440522500,3,5030,G
C3164B34025440522500,4,5040,BF
C3164B34025440522500,5,5050,CYFIN
C3636D30025920422000,1,5010,FL
C3636D30025920422000,2,5020,RST
C3636D30025920422000,3,5030,G
C3636D30025920422000,4,5040,BF
C3636D30025920422000,5,5050,CYFIN
C3145C30056160221700,1,5010,FL
C3145C30056160221700,2,5020,RST
C3145C30056160221700,3,5030,G
C3145C30056160221700,4,5040,BF
C3145C30056160221700,5,5050,CYFIN
C3164N30041520251700,1,5010,FL
C3164N30041520251700,2,5020,RST
C3164N30041520251700,3,5030,G
C3164N30041520251700,4,5040,BF
C3164N30041520251700,5,5050,CYFIN
C3151F30020880523000,1,5010,FL
C3151F30020880523000,2,5020,RST
C3151F30020880523000,3,5030,G
C3151F30020880523000,4,5040,BF
C3151F30020880523000,5,5050,CYFIN
C3164C30034080352000,1,5010,FL
C3164C30034080352000,2,5020,RST
C3164C30034080352000,3,5030,G
C3164C30034080352000,4,5040,BF
C3164C30034080352000,5,5050,CYFIN
C3144Q30043440251700,1,5010,FL
C3144Q30043440251700,2,5020,RST
C3144Q30043440251700,3,5030,G
C3144Q30043440251700,4,5040,BF
C3144Q30043440251700,5,5050,CYFIN
C5181A22013080420000,1,5010,FL
C5181A22013080420000,2,5020,G
C5181A22013080420000,3,5030,BF
C5181A22013080420000,4,5040,CYFIN
C0078B36020400480000,1,5010,FL
C0078B36020400480000,2,5020,G
C0078B36020400480000,3,5030,BF
C0078B36020400480000,4,5040,CYFIN
C0078F30041280220000,1,5010,FL
C0078F30041280220000,2,5020,G
C0078F30041280220000,3,5030,BF
C0078F30041280220000,4,5040,CYFIN
C5181A19011160420000,1,5010,FL
C5181A19011160420000,2,5020,G
C5181A19011160420000,3,5030,BF
C5181A19011160420000,4,5040,CYFIN
C5181A20011760420000,1,5010,FL
C5181A20011760420000,2,5020,G
C5181A20011760420000,3,5030,BF
C5181A20011760420000,4,5040,CYFIN
C5211B34023520480000,1,5010,FL
C5211B34023520480000,2,5020,G
C5211B34023520480000,3,5030,BF
C5211B34023520480000,4,5040,CYFIN
C0057A16008040480000,1,5010,FL
C0057A16008040480000,2,5020,G
C0057A16008040480000,3,5030,BF
C0057A16008040480000,4,5040,CYFIN
C0057A15007560480000,1,5010,FL
C0057A15007560480000,2,5020,G
C0057A15007560480000,3,5030,BF
C0057A15007560480000,4,5040,CYFIN
C0078E30036840300000,1,5010,FL
C0078E30036840300000,2,5020,G
C0078E30036840300000,3,5030,BF
C0078E30036840300000,4,5040,CYFIN
C0274D30022320480000,1,5010,FL
C0274D30022320480000,2,5020,G
C0274D30022320480000,3,5030,BF
C0274D30022320480000,4,5040,CYFIN
C0274D34020880550000,1,5010,FL
C0274D34020880550000,2,5020,G
C0274D34020880550000,3,5030,BF
C0274D34020880550000,4,5040,CYFIN
C0078G46025920480000,1,5010,FL
C0078G46025920480000,2,5020,G
C0078G46025920480000,3,5030,BF
C0078G46025920480000,4,5040,CYFIN
C0078G48027120480000,1,5010,FL
C0078G48027120480000,2,5020,G
C0078G48027120480000,3,5030,BF
C0078G48027120480000,4,5040,CYFIN
C0078B38018600480000,1,5010,FL
C0078B38018600480000,2,5020,G
C0078B38018600480000,3,5030,BF
C0078B38018600480000,4,5040,CYFIN
C0078B34020400480000,1,5010,FL
C0078B34020400480000,2,5020,G
C0078B34020400480000,3,5030,BF
C0078B34020400480000,4,5040,CYFIN
C5208C34019200480000,1,5010,FL
C5208C34019200480000,2,5020,G
C5208C34019200480000,3,5030,BF
C5208C34019200480000,4,5040,CYFIN
C0078B36027120420000,1,5010,FL
C0078B36027120420000,2,5020,G
C0078B36027120420000,3,5030,BF
C0078B36027120420000,4,5040,CYFIN
C5306B38020880480000,1,5010,FL
C5306B38020880480000,2,5020,G
C5306B38020880480000,3,5030,BF
C5306B38020880480000,4,5040,CYFIN
C5540A34025200480000,1,5010,FL
C5540A34025200480000,2,5020,G
C5540A34025200480000,3,5030,BF
C5540A34025200480000,4,5040,CYFIN
C5215A34007470950000,1,5010,FL
C5215A34007470950000,2,5020,G
C5215A34007470950000,3,5030,BF
C5215A34007470950000,4,5040,CYFIN
C0078G42038160420000,1,5010,FL
C0078G42038160420000,2,5020,G
C0078G42038160420000,3,5030,BF
C0078G42038160420000,4,5040,CYFIN
C0078B30022320480000,1,5010,FL
C0078B30022320480000,2,5020,G
C0078B30022320480000,3,5030,BF
C0078B30022320480000,4,5040,CYFIN
C0078A38038160400000,1,5010,FL
C0078A38038160400000,2,5020,G
C0078A38038160400000,3,5030,BF
C0078A38038160400000,4,5040,CYFIN
C5546A38033120420000,1,5010,FL
C5546A38033120420000,2,5020,G
C5546A38033120420000,3,5030,BF
C5546A38033120420000,4,5040,CYFIN
C5211B34018720480000,1,5010,FL
C5211B34018720480000,2,5020,G
C5211B34018720480000,3,5030,BF
C5211B34018720480000,4,5040,CYFIN
C0078B34023520480000,1,5010,FL
C0078B34023520480000,2,5020,G
C0078B34023520480000,3,5030,BF
C0078B34023520480000,4,5040,CYFIN
C0078B38028800480000,1,5010,FL
C0078B38028800480000,2,5020,G
C0078B38028800480000,3,5030,BF
C0078B38028800480000,4,5040,CYFIN
C3164C30035760302000,1,5010,FL
C3164C30035760302000,2,5020,RST
C3164C30035760302000,3,5030,G
C3164C30035760302000,4,5040,BF
C3164C30035760302000,5,5050,CYFIN
C3164B38028800522500,1,5010,FL
C3164B38028800522500,2,5020,RST
C3164B38028800522500,3,5030,G
C3164B38028800522500,4,5040,BF
C3164B38028800522500,5,5050,CYFIN
C3164E26022320422000,1,5010,FL
C3164E26022320422000,2,5020,RST
C3164E26022320422000,3,5030,G
C3164E26022320422000,4,5040,BF
C3164E26022320422000,5,5050,CYFIN
C3146B34025920522500,1,5010,FL
C3146B34025920522500,2,5020,RST
C3146B34025920522500,3,5030,G
C3146B34025920522500,4,5040,BF
C3146B34025920522500,5,5050,CYFIN
C3636D34025200422000,1,5010,FL
C3636D34025200422000,2,5020,RST
C3636D34025200422000,3,5030,G
C3636D34025200422000,4,5040,BF
C3636D34025200422000,5,5050,CYFIN
C3146B34022200523000,1,5010,FL
C3146B34022200523000,2,5020,RST
C3146B34022200523000,3,5030,G
C3146B34022200523000,4,5040,BF
C3146B34022200523000,5,5050,CYFIN
C0816H30025920422000,1,5010,FL
C0816H30025920422000,2,5020,RST
C0816H30025920422000,3,5030,G
C0816H30025920422000,4,5040,BF
C0816H30025920422000,5,5050,CYFIN
C3144D18015360422000,1,5010,FL
C3144D18015360422000,2,5020,RST
C3144D18015360422000,3,5030,G
C3144D18015360422000,4,5040,BF
C3144D18015360422000,5,5050,CYFIN
C3164B32022320523000,1,5010,FL
C3164B32022320523000,2,5020,RST
C3164B32022320523000,3,5030,G
C3164B32022320523000,4,5040,BF
C3164B32022320523000,5,5050,CYFIN
C3164B32025920422000,1,5010,FL
C3164B32025920422000,2,5020,RST
C3164B32025920422000,3,5030,G
C3164B32025920422000,4,5040,BF
C3164B32025920422000,5,5050,CYFIN
C3164B32027360422000,1,5010,FL
C3164B32027360422000,2,5020,RST
C3164B32027360422000,3,5030,G
C3164B32027360422000,4,5040,BF
C3164B32027360422000,5,5050,CYFIN
C3146B30020880523000,1,5010,FL
C3146B30020880523000,2,5020,RST
C3146B30020880523000,3,5030,G
C3146B30020880523000,4,5040,BF
C3146B30020880523000,5,5050,CYFIN
C3146A34015120743500,1,5010,FL
C3146A34015120743500,2,5020,RST
C3146A34015120743500,3,5030,G
C3146A34015120743500,4,5040,BF
C3146A34015120743500,5,5050,CYFIN
C3151F34026880522500,1,5010,FL
C3151F34026880522500,2,5020,RST
C3151F34026880522500,3,5030,G
C3151F34026880522500,4,5040,BF
C3151F34026880522500,5,5050,CYFIN
C3166A18012480485025,1,5010,FL
C3166A18012480485025,2,5020,RST
C3166A18012480485025,3,5030,G
C3166A18012480485025,4,5040,BF
C3166A18012480485025,5,5050,CYFIN
C3166A20013800485025,1,5010,FL
C3166A20013800485025,2,5020,RST
C3166A20013800485025,3,5030,G
C3166A20013800485025,4,5040,BF
C3166A20013800485025,5,5050,CYFIN
C3166A21014520485025,1,5010,FL
C3166A21014520485025,2,5020,RST
C3166A21014520485025,3,5030,G
C3166A21014520485025,4,5040,BF
C3166A21014520485025,5,5050,CYFIN
C3146B34031920352000,1,5010,FL
C3146B34031920352000,2,5020,RST
C3146B34031920352000,3,5030,G
C3146B34031920352000,4,5040,BF
C3146B34031920352000,5,5050,CYFIN
C3151G28024600422000,1,5010,FL
C3151G28024600422000,2,5020,RST
C3151G28024600422000,3,5030,G
C3151G28024600422000,4,5040,BF
C3151G28024600422000,5,5050,CYFIN
C3144B34029760422000,1,5010,FL
C3144B34029760422000,2,5020,RST
C3144B34029760422000,3,5030,G
C3144B34029760422000,4,5040,BF
C3144B34029760422000,5,5050,CYFIN
C3145C30050880221700,1,5010,FL
C3145C30050880221700,2,5020,RST
C3145C30050880221700,3,5030,G
C3145C30050880221700,4,5040,BF
C3145C30050880221700,5,5050,CYFIN
C3151G26018000523000,1,5010,FL
C3151G26018000523000,2,5020,RST
C3151G26018000523000,3,5030,G
C3151G26018000523000,4,5040,BF
C3151G26018000523000,5,5050,CYFIN
C3919A30015000652517,1,5010,FL
C3919A30015000652517,2,5020,RST
C3919A30015000652517,3,5030,G
C3919A30015000652517,4,5040,BF
C3919A30015000652517,5,5050,CYFIN
C3164G34034080352000,1,5010,FL
C3164G34034080352000,2,5020,RST
C3164G34034080352000,3,5030,G
C3164G34034080352000,4,5040,BF
C3164G34034080352000,5,5050,CYFIN
C3156P30034080352000,1,5010,FL
C3156P30034080352000,2,5020,RST
C3156P30034080352000,3,5030,G
C3156P30034080352000,4,5040,BF
C3156P30034080352000,5,5050,CYFIN
C3144B30020880522500,1,5010,FL
C3144B30020880522500,2,5020,RST
C3144B30020880522500,3,5030,G
C3144B30020880522500,4,5040,BF
C3144B30020880522500,5,5050,CYFIN
C3636D30029520352000,1,5010,FL
C3636D30029520352000,2,5020,RST
C3636D30029520352000,3,5030,G
C3636D30029520352000,4,5040,BF
C3636D30029520352000,5,5050,CYFIN
C3146A30013200743500,1,5010,FL
C3146A30013200743500,2,5020,RST
C3146A30013200743500,3,5030,G
C3146A30013200743500,4,5040,BF
C3146A30013200743500,5,5050,CYFIN
C3146B30015000653000,1,5010,FL
C3146B30015000653000,2,5020,RST
C3146B30015000653000,3,5030,G
C3146B30015000653000,4,5040,BF
C3146B30015000653000,5,5050,CYFIN
C3146B30017040653000,1,5010,FL
C3146B30017040653000,2,5020,RST
C3146B30017040653000,3,5030,G
C3146B30022560522500,4,5040,BF
C3146B30022560522500,5,5050,CYFIN
C3146D26023040422000,1,5010,FL
C3146D26023040422000,2,5020,RST
C3146D26023040422000,3,5030,G
C3146D26023040422000,4,5040,BF
C3146D26023040422000,5,5050,CYFIN
C0970C18010800523000,1,5010,FL
C0970C18010800523000,2,5020,RST
C0970C18010800523000,3,5030,G
C0970C18010800523000,4,5040,BF
C0970C18010800523000,5,5050,CYFIN
C0970C18011520523000,1,5010,FL
C0970C18011520523000,2,5020,RST
C0970C18011520523000,3,5030,G
C0970C18011520523000,4,5040,BF
C0970C18011520523000,5,5050,CYFIN
C0970C19012480523000,1,5010,FL
C0970C19012480523000,2,5020,RST
C0970C19012480523000,3,5030,G
C0970C19012480523000,4,5040,BF
C0970C19012480523000,5,5050,CYFIN
C0970C18013080522500,1,5010,FL
C0970C18013080522500,2,5020,RST
C0970C18013080522500,3,5030,G
C0970C18013080522500,4,5040,BF
C0970C18013080522500,5,5050,CYFIN
C3151F30016200653000,1,5010,FL
C3151F30016200653000,2,5020,RST
C3151F30016200653000,3,5030,G
C3151F30016200653000,4,5040,BF
C3151F30016200653000,5,5050,CYFIN
C3164B30017400653000,1,5010,FL
C3164B30017400653000,2,5020,RST
C3164B30017400653000,3,5030,G
C3164B30017400653000,4,5040,BF
C3164B30017400653000,5,5050,CYFIN
C3164B30018600523000,1,5010,FL
C3164B30018600523000,2,5020,RST
C3164B30018600523000,3,5030,G
C3164B30018600523000,4,5040,BF
C3164B30018600523000,5,5050,CYFIN
C3164A30013200743500,1,5010,FL
C3164A30013200743500,2,5020,RST
C3164A30013200743500,3,5030,G
C3164A30013200743500,4,5040,BF
C3164A30013200743500,5,5050,CYFIN
C3164B38031680422000,1,5010,FL
C3164B38031680422000,2,5020,RST
C3164B38031680422000,3,5030,G
C3164B38031680422000,4,5040,BF
C3164B38031680422000,5,5050,CYFIN
C3151F36034080422000,1,5010,FL
C3151F36034080422000,2,5020,RST
C3151F36034080422000,3,5030,G
C3151F36034080422000,4,5040,BF
C3151F36034080422000,5,5050,CYFIN
C3151F30016800653000,1,5010,FL
C3151F30016800653000,2,5020,RST
C3151F30016800653000,3,5030,G
C3151F30016800653000,4,5040,BF
C3151F30016800653000,5,5050,CYFIN
C3144M26016200523000,1,5010,FL
C3144M26016200523000,2,5020,RST
C3144M26016200523000,3,5030,G
C3144M26016200523000,4,5040,BF
C3144M26016200523000,5,5050,CYFIN
C3151F30018600523000,1,5010,FL
C3151F30018600523000,2,5020,RST
C3151F30018600523000,3,5030,G
C3151F30018600523000,4,5040,BF
C3151F30018600523000,5,5050,CYFIN
C3144L30019200523000,1,5010,FL
C3144L30019200523000,2,5020,RST
C3144L30019200523000,3,5030,G
C3144L30019200523000,4,5040,BF
C3144L30019200523000,5,5050,CYFIN
C3146B32029880422000,1,5010,FL
C3146B32029880422000,2,5020,RST
C3146B32029880422000,3,5030,G
C3146B32029880422000,4,5040,BF
C3146B32029880422000,5,5050,CYFIN
C3144N30022680522500,1,5010,FL
C3144N30022680522500,2,5020,RST
C3144N30022680522500,3,5030,G
C3144N30022680522500,4,5040,BF
C3144N30022680522500,5,5050,CYFIN
C3164B34022200523000,1,5010,FL
C3164B34022200523000,2,5020,RST
C3164B34022200523000,3,5030,G
C3164B34022200523000,4,5040,BF
C3164B34022200523000,5,5050,CYFIN
C0078B33033120400000,1,5010,FL
C0078B33033120400000,2,5020,RST
C0078B33033120400000,3,5030,G
C0078B33033120400000,4,5040,BF
C0078B33033120400000,5,5050,CYFIN
C0274D38023760550000,1,5010,FL
C0274D38023760550000,2,5020,RST
C0274D38023760550000,3,5030,G
C0274D38023760550000,4,5040,BF
C0274D38023760550000,5,5050,CYFIN
C0335G30033480350000,1,5010,FL
C0335G30033480350000,2,5020,RST
C0335G30033480350000,3,5030,G
C0335G30033480350000,4,5040,BF
C0335G30033480350000,5,5050,CYFIN
C0078F34053280220000,1,5010,FL
C0078F34053280220000,2,5020,RST
C0078F34053280220000,3,5030,G
C0078F34053280220000,4,5040,BF
C0078F34053280220000,5,5050,CYFIN
C0078E38047520300000,1,5010,FL
C0078E38047520300000,2,5020,RST
C0078E38047520300000,3,5030,G
C0078E38047520300000,4,5040,BF
C0078E38047520300000,5,5050,CYFIN
C0078B38021720550000,1,5010,FL
C0078B38021720550000,2,5020,RST
C0078B38021720550000,3,5030,G
C0078B38021720550000,4,5040,BF
C0078B38021720550000,5,5050,CYFIN
C0335G33037080350000,1,5010,FL
C0335G33037080350000,2,5020,RST
C0335G33037080350000,3,5030,G
C0335G33037080350000,4,5040,BF
C0335G33037080350000,5,5050,CYFIN
C0078B30030960400000,1,5010,FL
C0078B30030960400000,2,5020,RST
C0078B30030960400000,3,5030,G
C0078B30030960400000,4,5040,BF
C0078B30030960400000,5,5050,CYFIN
C0274D19008100650000,1,5010,FL
C0274D19008100650000,2,5020,RST
C0274D19008100650000,3,5030,G
C0274D19008100650000,4,5040,BF
C3146B30017040653000,4,5040,BF
C3146B30017040653000,5,5050,CYFIN
C3146B30018840523000,1,5010,FL
C3146B30018840523000,2,5020,RST
C3146B30018840523000,3,5030,G
C3146B30018840523000,4,5040,BF
C3146B30018840523000,5,5050,CYFIN
C3146B30030000352000,1,5010,FL
C3146B30030000352000,2,5020,RST
C3146B30030000352000,3,5030,G
C3146B30030000352000,4,5040,BF
C3146B30030000352000,5,5050,CYFIN
C3164B30015000653000,1,5010,FL
C3164B30015000653000,2,5020,RST
C3164B30015000653000,3,5030,G
C3164B30015000653000,4,5040,BF
C3164B30015000653000,5,5050,CYFIN
C3144E26019320522500,1,5010,FL
C3144E26019320522500,2,5020,RST
C3144E26019320522500,3,5030,G
C3144E26019320522500,4,5040,BF
C3144E26019320522500,5,5050,CYFIN
C3164E26018000523000,1,5010,FL
C3164E26018000523000,2,5020,RST
C3164E26018000523000,3,5030,G
C3164E26018000523000,4,5040,BF
C3164E26018000523000,5,5050,CYFIN
C3164B32018480653000,1,5010,FL
C3164B32018480653000,2,5020,RST
C3164B32018480653000,3,5030,G
C3164B32018480653000,4,5040,BF
C3164B32018480653000,5,5050,CYFIN
C3144E26016200523000,1,5010,FL
C3144E26016200523000,2,5020,RST
C3144E26016200523000,3,5030,G
C3144E26016200523000,4,5040,BF
C3144E26016200523000,5,5050,CYFIN
C3151M30034080352000,1,5010,FL
C3151M30034080352000,2,5020,RST
C3151M30034080352000,3,5030,G
C3151M30034080352000,4,5040,BF
C3151M30034080352000,5,5050,CYFIN
C3146B36034560422000,1,5010,FL
C3146B36034560422000,2,5020,RST
C3146B36034560422000,3,5030,G
C3146B36034560422000,4,5040,BF
C3146B36034560422000,5,5050,CYFIN
C3164B32032160352000,1,5010,FL
C3164B32032160352000,2,5020,RST
C3164B32032160352000,3,5030,G
C3164B32032160352000,4,5040,BF
C3164B32032160352000,5,5050,CYFIN
C3164B34019200653000,1,5010,FL
C3164B34019200653000,2,5020,RST
C3164B34019200653000,3,5030,G
C3164B34019200653000,4,5040,BF
C3164B34019200653000,5,5050,CYFIN
C3164B36020400653000,1,5010,FL
C3164B36020400653000,2,5020,RST
C3164B36020400653000,3,5030,G
C3164B36020400653000,4,5040,BF
C3164B36020400653000,5,5050,CYFIN
C3151F30017400653000,1,5010,FL
C3151F30017400653000,2,5020,RST
C3151F30017400653000,3,5030,G
C3151F30017400653000,4,5040,BF
C3151F30017400653000,5,5050,CYFIN
C3144E26022320422000,1,5010,FL
C3144E26022320422000,2,5020,RST
C3144E26022320422000,3,5030,G
C3144E26022320422000,4,5040,BF
C3144E26022320422000,5,5050,CYFIN
C3164C30037680302000,1,5010,FL
C3164C30037680302000,2,5020,RST
C3164C30037680302000,3,5030,G
C3164C30037680302000,4,5040,BF
C3164C30037680302000,5,5050,CYFIN
C3146B34025440522500,1,5010,FL
C3146B34025440522500,2,5020,RST
C3146B34025440522500,3,5030,G
C3146B34025440522500,4,5040,BF
C3146B34025440522500,5,5050,CYFIN
C3164B32026400422000,1,5010,FL
C3164B32026400422000,2,5020,RST
C3164B32026400422000,3,5030,G
C3164B32026400422000,4,5040,BF
C3164B32026400422000,5,5050,CYFIN
C3144B30026400422000,1,5010,FL
C3144B30026400422000,2,5020,RST
C3144B30026400422000,3,5030,G
C3144B30026400422000,4,5040,BF
C3144B30026400422000,5,5050,CYFIN
C3146B32024480522500,1,5010,FL
C3146B32024480522500,2,5020,RST
C3146B32024480522500,3,5030,G
C3146B32024480522500,4,5040,BF
C3146B32024480522500,5,5050,CYFIN
C3151H30013200743500,1,5010,FL
C3151H30013200743500,2,5020,RST
C3151H30013200743500,3,5030,G
C3151H30013200743500,4,5040,BF
C3151H30013200743500,5,5050,CYFIN
C3144A30013200743500,1,5010,FL
C3144A30013200743500,2,5020,RST
C3144A30013200743500,3,5030,G
C3144A30013200743500,4,5040,BF
C3144A30013200743500,5,5050,CYFIN
SPL-2953AA30007560896400,1,5010,FL
SPL-2953AA30007560896400,2,5020,RST
SPL-2953AA30007560896400,3,5030,G
SPL-2953AA30007560896400,4,5040,BF
SPL-2953AA30007560896400,5,5050,CYFIN
C3151M32036240352000,1,5010,FL
C3151M32036240352000,2,5020,RST
C3151M32036240352000,3,5030,G
C3151M32036240352000,4,5040,BF
C3151M32036240352000,5,5050,CYFIN
C3151M34039000352000,1,5010,FL
C3151M34039000352000,2,5020,RST
C3151M34039000352000,3,5030,G
C3151M34039000352000,4,5040,BF
C3151M34039000352000,5,5050,CYFIN
C3151F36036720352000,1,5010,FL
C3151F36036720352000,2,5020,RST
C3151F36036720352000,3,5030,G
C3151F36036720352000,4,5040,BF
C3151F36036720352000,5,5050,CYFIN
C3151F38038880352000,1,5010,FL
C3151F38038880352000,2,5020,RST
C3151F38038880352000,3,5030,G
C3151F38038880352000,4,5040,BF
C3151F38038880352000,5,5050,CYFIN
C3164B30023040522500,1,5010,FL
C3164B30023040522500,2,5020,RST
C3164B30023040522500,3,5030,G
C3164B30023040522500,4,5040,BF
C3164B30023040522500,5,5050,CYFIN
C3144D26015000652500,1,5010,FL
C3144D26015000652500,2,5020,RST
C3144D26015000652500,3,5030,G
C3144D26015000652500,4,5040,BF
C3144D26015000652500,5,5050,CYFIN
C3151F34029760422000,1,5010,FL
C3151F34029760422000,2,5020,RST
C3151F34029760422000,3,5030,G
C3151F34029760422000,4,5040,BF
C3151F34029760422000,5,5050,CYFIN
C3151F36022800523000,1,5010,FL
C3151F36022800523000,2,5020,RST
C3151F36022800523000,3,5030,G
C3151F36022800523000,4,5040,BF
C3151F36022800523000,5,5050,CYFIN
C3151F38024240523000,1,5010,FL
C3151F38024240523000,2,5020,RST
C3151F38024240523000,3,5030,G
C3151F38024240523000,4,5040,BF
C3151F38024240523000,5,5050,CYFIN
C3151F36031680422000,1,5010,FL
C3151F36031680422000,2,5020,RST
C3151F36031680422000,3,5030,G
C3151F36031680422000,4,5040,BF
C3151F36031680422000,5,5050,CYFIN
C3146B34027720422000,1,5010,FL
