OYAHMCD,SEQ,STRNO,OYAREVNO,STRSEQ,KOHMCD,SIZEX,SIZEY,SIZEZ,SHAPEQTY,OYAQTYKBN,OYAQTY,OYAUNIT,KOQTY,KOUNIT,VALDEC,HASUKBN,NOTE,REVNOTE,REVDT,REVTANCD,VALFLG
5521-607BA20,1,1,1,1,MA-5521-607BA20,,,,1,1,1,PC,1,PC,0,1,,,,,1
5521-607CA17,1,1,1,1,MA-5521-607CA17,,,,1,1,1,PC,1,PC,0,1,,,,,1
5521-607CA20,1,1,1,1,MA-5521-607CA20,,,,1,1,1,PC,1,PC,0,1,,,,,1
5521-611AA17,1,1,1,1,SKD6G2518,,,,1,1,1,PC,1,PC,0,1,,,,,1
5521-611AA20,1,1,1,1,SKD6G2518,,,,1,1,1,PC,1,PC,0,1,,,,,1
5521-611CA17,1,1,1,1,SKD6G2518,,,,1,1,1,PC,1,PC,0,1,,,,,1
5521-611CA20,1,1,1,1,SKD6G2518,,,,1,1,1,PC,1,PC,0,1,,,,,1
5521-612CA17,1,1,1,1,SKD6G2515,,,,1,1,1,PC,1,PC,0,1,,,,,1
5521-612CA20,1,1,1,1,SKD6G2518,,,,1,1,1,PC,1,PC,0,1,,,,,1
5521-613AA17,1,1,1,1,SKD6G2527,,,,1,1,1,PC,1,PC,0,1,,,,,1
5521-613AA20,1,1,1,1,SKD6G2527,,,,1,1,1,PC,1,PC,0,1,,,,,1
5521-615AA17,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
5521-615AA20,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
5521-616AA17,1,1,1,1,SKD6G2745,,,,1,1,1,PC,1,PC,0,1,,,,,1
5521-616AA20,1,1,1,1,SKD6G2745,,,,1,1,1,PC,1,PC,0,1,,,,,1
5521-617AA17,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
5521-618AA17,1,1,1,1,SKD6G2745,,,,1,1,1,PC,1,PC,0,1,,,,,1
5521-619AA17,1,1,1,1,SKD6G2527,,,,1,1,1,PC,1,PC,0,1,,,,,1
5521-619AA20,1,1,1,1,SKD6G2527,,,,1,1,1,PC,1,PC,0,1,,,,,1
5521-621AA17,1,1,1,1,SKD6G2518,,,,1,1,1,PC,1,PC,0,1,,,,,1
5521-621AA20,1,1,1,1,SKD6G2518,,,,1,1,1,PC,1,PC,0,1,,,,,1
5521-622AA17,1,1,1,1,SKD6G2515,,,,1,1,1,PC,1,PC,0,1,,,,,1
5521-622AA20,1,1,1,1,SKD6G2518,,,,1,1,1,PC,1,PC,0,1,,,,,1
5521-630AA17,1,1,1,1,SKD11-DIA50,,,,1,1,1,PC,1,PC,0,1,,,,,1
5521-630AA20,1,1,1,1,SKD11025067,,,,1,1,1,PC,1,PC,0,1,,,,,1
5521-631AA20,1,1,1,1,SKD11-DIA50,,,,1,1,1,PC,1,PC,0,1,,,,,1
5521-632AA20,1,1,1,1,SKD6G2527,,,,1,1,1,PC,1,PC,0,1,,,,,1
5521-633AA20,1,1,1,1,SKD11-DIA38,,,,1,1,1,PC,1,PC,0,1,,,,,1
5527-569AA17,1,1,1,1,SKD9Z3520,,,,1,1,1,PC,1,PC,0,1,,,,,1
5527-569AA20,1,1,1,1,SKD9Z3520,,,,1,1,1,PC,1,PC,0,1,,,,,1
5527-570AA17,1,1,1,1,SKD8E3030,,,,1,1,1,PC,1,PC,0,1,,,,,1
5527-570AA20,1,1,1,1,SKD8E3030,,,,1,1,1,PC,1,PC,0,1,,,,,1
5527-570CA17,1,1,1,1,SKD8B2125,,,,1,1,1,PC,1,PC,0,1,,,,,1
5527-591AA20,1,1,1,1,SKD6.0X30X49,,,,1,1,1,PC,1,PC,0,1,,,,,1
5527-592AA20,1,1,1,1,SKD6.0X35X65,,,,1,1,1,PC,1,PC,0,1,,,,,1
5527-593AA20,1,1,1,1,SKD6.0X30X49,,,,1,1,1,PC,1,PC,0,1,,,,,1
5532-607AA30,1,1,1,1,MA-5532-607AA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
5532-607BA30,1,1,1,1,MA-5532-607BA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
5534-569AA38,1,1,1,1,SKD8E3034,,,,1,1,1,PC,1,PC,0,1,,,,,1
5540-570AA38,1,1,1,1,SKD11-DIA38,,,,1,1,1,PC,1,PC,0,1,,,,,1
5542-505AA34,1,1,1,1,NC-5542-505AA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
5542-506AA34,1,1,1,1,MA-5542-506AA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
5542-506BA34,1,1,1,1,MA-5542-506BA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
5545-506AA30,1,1,1,1,MA-5545-506AA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
5545-506BA30,1,1,1,1,MA-5545-506BA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
5545-512AA30,1,1,1,1,SKD6.0X35X31,,,,1,1,1,PC,1,PC,0,1,,,,,1
5545-514AA30,1,1,1,1,SKD6.0X35X40,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-506E10,1,1,1,1,MA-59-506E10,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-506E11,1,1,1,1,MA-59-506E11,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-506E13,1,1,1,1,MA-59-506E13,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-506E14,1,1,1,1,MA-59-506E14,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-506E16,1,1,1,1,MA-59-506E16,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-506E19,1,1,1,1,MA-59-506E19,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-506F13,1,1,1,1,G3Z4248,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-506F14,1,1,1,1,MA-59-506F14,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-506F16,1,1,1,1,MA-59-506F16,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-506F19,1,1,1,1,MA-59-506F19,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-511A10,1,1,1,1,SKD5E2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-511A11,1,1,1,1,SKD5E3045,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-511A13,1,1,1,1,SKD5E3045,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-511A14,1,1,1,1,SKD5E3045,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-512A14,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-512A16,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-512A17,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-512A19,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-512R10,1,1,1,1,SKD11025067,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-512R11,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-512R13,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-512R14,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-512R16,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-512R19,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-512SV38,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-514A14,1,1,1,1,SKD5E3045,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-514A16,1,1,1,1,SKD5E3045,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-514A17,1,1,1,1,SKD5E3045,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-514A18,1,1,1,1,SKD5E3045,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-521A38,1,1,1,1,SKD5E2548,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-521L30,1,1,1,1,SKD5E2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-524B38,1,1,1,1,LDR-MY1S38,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-525AV38,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-607AC13,1,1,1,1,MA-59-607AC13,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-607AC14,1,1,1,1,MA-59-607AC14,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-607AC16,1,1,1,1,MA-59-607AC16,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-607AC19,1,1,1,1,MA-59-607AC19,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-607BC13,1,1,1,1,G3Z2080,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-607BC14,1,1,1,1,G3Z2080,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-607BC16,1,1,1,1,MA-59-607BC16,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-607BC19,1,1,1,1,MA-59-607BC19,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-607DC10,1,1,1,1,G3Z2080,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-607DC11,1,1,1,1,MA-59-607DC11,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-607EC10,1,1,1,1,G3Z2080,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-607EC11,1,1,1,1,G3Z2080,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-608AC13,1,1,1,1,G3Z2045,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-608AC14,1,1,1,1,MA-59-608AC14,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-608AC16,1,1,1,1,MA-59-608AC16,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-608AC19,1,1,1,1,MA-59-608AC19,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-608DC10,1,1,1,1,G3Z2045,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-608DC11,1,1,1,1,G3Z2045,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-611D10,1,1,1,1,SKD6E3540,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-611D14,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-611S10,1,1,1,1,SKD6E3540,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-611S11,1,1,1,1,SKD6E3540,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-611S13,1,1,1,1,SKD6E3540,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-611S14,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-611S16,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-611S19,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-612D14,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-612D16,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-612D17,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-612D18,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-612D19,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-612S14,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-612S15,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-612S16,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-612S17,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-612S18,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-612S19,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-615A10,1,1,1,1,SKD11035065,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-615A14,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-615A16,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-615A19,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-615SV38,1,1,1,1,SKD6E3545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-616A14,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-616A16,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-616A17,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-616A18,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-616A19,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-616SV38,1,1,1,1,SKD6E3543,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-619D14,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-619D16,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-619D17,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-619D18,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-619D19,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-620D14,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-620D16,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-620D17,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-620D18,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-620D19,1,1,1,1,SKD6G2545,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-625V,1,1,1,1,SKD6E3540,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-626V,1,1,1,1,SKD6E3536,,,,1,1,1,PC,1,PC,0,1,,,,,1
600-52138S2,1,1,1,1,SKD6G2230,,,,1,1,1,PC,1,PC,0,1,,,,,1
600-525BA38,1,1,1,1,SKD6.15X25X35,,,,1,1,1,PC,1,PC,0,1,,,,,1
600-526AA38,1,1,1,1,SKD6.15X25X35,,,,1,1,1,PC,1,PC,0,1,,,,,1
600-53138S2,1,1,1,1,SKD6G2230,,,,1,1,1,PC,1,PC,0,1,,,,,1
600-53238S2,1,1,1,1,SKD6G2230,,,,1,1,1,PC,1,PC,0,1,,,,,1
603-536AB60,1,1,1,1,3S-MY460,,,,1,1,1,PC,1,PC,0,1,,,,,1
6104-605AC34,1,1,1,1,MA-6104-605AC34,,,,1,1,1,PC,1,PC,0,1,,,,,1
6104-612AB34,1,1,1,1,SKD6.0X40X52,,,,1,1,1,PC,1,PC,0,1,,,,,1
6104-612BB34,1,1,1,1,SKD6.0X40X52,,,,1,1,1,PC,1,PC,0,1,,,,,1
6104-691AB34,1,1,1,1,SKD6.0X47X65,,,,1,1,1,PC,1,PC,0,1,,,,,1
6105-511AA38,1,1,1,1,SKD11-DIA38,,,,1,1,1,PC,1,PC,0,1,,,,,1
6105-511BA38,1,1,1,1,SKD11-DIA38,,,,1,1,1,PC,1,PC,0,1,,,,,1
6105-512AA48,1,1,1,1,SKD6.0X30X32,,,,1,1,1,PC,1,PC,0,1,,,,,1
6105-524AA48,1,1,1,1,SKD6.0X30X45,,,,1,1,1,PC,1,PC,0,1,,,,,1
6105-566AA48,1,1,1,1,SKD7.9X30X45,,,,1,1,1,PC,1,PC,0,1,,,,,1
6105-566BA48,1,1,1,1,SKD7.9X30X45,,,,1,1,1,PC,1,PC,0,1,,,,,1
6105-612AA48,1,1,1,1,SKD6.0X40X46,,,,1,1,1,PC,1,PC,0,1,,,,,1
6105-612BA48,1,1,1,1,SKD6.0X40X46,,,,1,1,1,PC,1,PC,0,1,,,,,1
6105-615AA48,1,1,1,1,SKD6.0X35X45,,,,1,1,1,PC,1,PC,0,1,,,,,1
6105-615GA48,1,1,1,1,SKD6.0X35X45,,,,1,1,1,PC,1,PC,0,1,,,,,1
6105-691AA48,1,1,1,1,SKD6.0X40X46,,,,1,1,1,PC,1,PC,0,1,,,,,1
6105-692AA48,1,1,1,1,SKD6.0X40X46,,,,1,1,1,PC,1,PC,0,1,,,,,1
6108-605AA34,1,1,1,1,MA-6108-605AA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
6108-612AA34,1,1,1,1,SKD6.0X40X41,,,,1,1,1,PC,1,PC,0,1,,,,,1
6108-612BA34,1,1,1,1,SKD6.0X40X41,,,,1,1,1,PC,1,PC,0,1,,,,,1
6108-618AA38,1,1,1,1,SKD6.0X40X41,,,,1,1,1,PC,1,PC,0,1,,,,,1
6108-621AA34,1,1,1,1,SKD6.0X47X38,,,,1,1,1,PC,1,PC,0,1,,,,,1
6108-621BA34,1,1,1,1,SKD6.0X47X38,,,,1,1,1,PC,1,PC,0,1,,,,,1
6108-622AA34,1,1,1,1,SKD6.0X47X38,,,,1,1,1,PC,1,PC,0,1,,,,,1
6108-623AA34,1,1,1,1,SKD6.0X40X41,,,,1,1,1,PC,1,PC,0,1,,,,,1
6108-624AA38,1,1,1,1,SKD6.0X47X38,,,,1,1,1,PC,1,PC,0,1,,,,,1
6108-691AA34,1,1,1,1,SKD6.0X40X41,,,,1,1,1,PC,1,PC,0,1,,,,,1
6108-692AA34,1,1,1,1,SKD6.0X40X41,,,,1,1,1,PC,1,PC,0,1,,,,,1
6206-626AB34,1,1,1,1,SKD6G2261,,,,1,1,1,PC,1,PC,0,1,,,,,1
631-511FA30,1,1,1,1,SKD6.65X30X35,,,,1,1,1,PC,1,PC,0,1,,,,,1
64-614N,1,1,1,1,SKD6.0X25X32,,,,1,1,1,PC,1,PC,0,1,,,,,1
740-511DS2,1,1,1,1,PL2-MY1,,,,1,1,1,PC,1,PC,0,1,,,,,1
740-512S2,1,1,1,1,PL2-MY2,,,,1,1,1,PC,1,PC,0,1,,,,,1
740-516C26,1,1,1,1,SKD11032072,,,,1,1,1,PC,1,PC,0,1,,,,,1
76-513AF33,1,1,1,1,SKD6.0X25X48Å@ïsë´ÇÕSKD6.0X35X45,,,,1,1,1,PC,1,PC,0,1,,,,,1
76-611AS38,1,1,1,1,SKD6G2723,,,,1,1,1,PC,1,PC,0,1,,,,,1
76-612AS38,1,1,1,1,SKD6E3525,,,,1,1,1,PC,1,PC,0,1,,,,,1
791-516C30,1,1,1,1,FLP-MY1C,,,,1,1,1,PC,1,PC,0,1,,,,,1
810-511E30,1,1,1,1,SKD6G2538,,,,1,1,1,PC,1,PC,0,1,,,,,1
816-511F34,1,1,1,1,SDY-MY1,,,,1,1,1,PC,1,PC,0,1,,,,,1
817-513B30,1,1,1,1,SKD11030072,,,,1,1,1,PC,1,PC,0,1,,,,,1
880-512BA32,1,1,1,1,RSYN-MY2BA32,,,,1,1,1,PC,1,PC,0,1,,,,,1
960-505AA26,1,1,1,1,SKD5Z1253,,,,1,1,1,PC,1,PC,0,1,,,,,1
960-516AB26,1,1,1,1,SKD11030070,,,,1,1,1,PC,1,PC,0,1,,,,,1
960-517AA26,1,1,1,1,SKD7Z3054,,,,1,1,1,PC,1,PC,0,1,,,,,1
970-611BA30,1,1,1,1,SKD9Z3540,,,,1,1,1,PC,1,PC,0,1,,,,,1
973-511BD34,1,1,1,1,SKD6G2729,,,,1,1,1,PC,1,PC,0,1,,,,,1
973-512BC34,1,1,1,1,SKD6G2532,,,,1,1,1,PC,1,PC,0,1,,,,,1
973-514BD30,1,1,1,1,SKD8E4030,,,,1,1,1,PC,1,PC,0,1,,,,,1
976-515BA30,1,1,1,1,ZPL4-MY2BA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
976-522BA30,1,1,1,1,SKD6G2527,,,,1,1,1,PC,1,PC,0,1,,,,,1
B336-504AA33,1,1,1,1,MA-B336-504AA33,,,,1,1,1,PC,1,PC,0,1,,,,,1
B336-504AA48,1,1,1,1,MA-B336-504AA48,,,,1,1,1,PC,1,PC,0,1,,,,,1
B336-504BA33,1,1,1,1,MA-B336-504BA33,,,,1,1,1,PC,1,PC,0,1,,,,,1
B336-505AA33,1,1,1,1,SKD5Z1282,,,,1,1,1,PC,1,PC,0,1,,,,,1
B336-505AA48,1,1,1,1,MA-B336-505AA48,,,,1,1,1,PC,1,PC,0,1,,,,,1
B336-505BA33,1,1,1,1,SKD11012050,,,,1,1,1,PC,1,PC,0,1,,,,,1
B336-513AA48,1,1,1,1,SKD6.0X30X49,,,,1,1,1,PC,1,PC,0,1,,,,,1
B336-517AA48,1,1,1,1,SKD6.0X30X45,,,,1,1,1,PC,1,PC,0,1,,,,,1
B336-517GA48,1,1,1,1,SKD6.0X30X45,,,,1,1,1,PC,1,PC,0,1,,,,,1
B336-519AA48,1,1,1,1,SKD6.0X30X45,,,,1,1,1,PC,1,PC,0,1,,,,,1
B336-519BA38,1,1,1,1,SKD6.0X30X45,,,,1,1,1,PC,1,PC,0,1,,,,,1
B336-532BA38,1,1,1,1,SKD6.0X30X32,,,,1,1,1,PC,1,PC,0,1,,,,,1
B336-612AA33,1,1,1,1,SKD7Z3032,,,,1,1,1,PC,1,PC,0,1,,,,,1
B336-612BA33,1,1,1,1,SKD7Z3032,,,,1,1,1,PC,1,PC,0,1,,,,,1
B336-621AA33,1,1,1,1,SKD11025067,,,,1,1,1,PC,1,PC,0,1,,,,,1
B336-622AA33,1,1,1,1,SKD6G1565,,,,1,1,1,PC,1,PC,0,1,,,,,1
B336-623AA33,1,1,1,1,SKD11015067,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-511AA22,1,1,1,1,GLRS-MY1AA26,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-512AA21,1,1,1,1,GLRS-MY2AA21,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-515AA21,1,1,1,1,GLRS-MY2AA21,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-516AA22,1,1,1,1,GLRS-MY1AA26,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-523AA21,1,1,1,1,SKD6G2526,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-524AA21,1,1,1,1,GLRS-MX4AA21,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-607AC21,1,1,1,1,MA-201-607AC21,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-607CC21,1,1,1,1,MA-201-607CC21,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-607DC21,1,1,1,1,MA-201-607DC21,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-611AA22,1,1,1,1,GLRS-MB1AA22,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-612AA18,1,1,1,1,SKD6G2520,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-612AA22,1,1,1,1,SKD6G2518,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-613AA21,1,1,1,1,GLRS-MB3AA26,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-614AA17,1,1,1,1,SKD6E3536,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-614AA18,1,1,1,1,SKD6E3536,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-614AA21,1,1,1,1,SKD6E3536,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-616AA17,1,1,1,1,SKD11035067,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-618AA16,1,1,1,1,SKD11025067,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-619AA21,1,1,1,1,SKD6G2538,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-620AA21,1,1,1,1,SKD6E3536,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-621AA22,1,1,1,1,GLRS-MB1AA22,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-622AA22,1,1,1,1,SKD6G2518,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-623AA21,1,1,1,1,GLRS-MC3AA26,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-623GA21,1,1,1,1,GLRS-MC3AA26,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-624AA17,1,1,1,1,SKD6G3555,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-624AA21,1,1,1,1,SKD6G3555,,,,1,1,1,PC,1,PC,0,1,,,,,1
202-527AA21,1,1,1,1,GLRS-MX3AA16,,,,1,1,1,PC,1,PC,0,1,,,,,1
202-528AA21,1,1,1,1,GLRS-MX4AA21,,,,1,1,1,PC,1,PC,0,1,,,,,1
211-615AA33,1,1,1,1,SKD6G2745,,,,1,1,1,PC,1,PC,0,1,,,,,1
258-506AA21,1,1,1,1,MA-258-506AA21,,,,1,1,1,PC,1,PC,0,1,,,,,1
263-511A33,1,1,1,1,LECCNY-MY1A33,,,,1,1,1,PC,1,PC,0,1,,,,,1
266-614B33,1,1,1,1,SKD6G1584,,,,1,1,1,PC,1,PC,0,1,,,,,1
266-614C33,1,1,1,1,SKD6G1542,,,,1,1,1,PC,1,PC,0,1,,,,,1
267-520AA30,1,1,1,1,NLEC72-MX0AA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
267-521AA30,1,1,1,1,NLEC72-MX1AA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
269-611A30,1,1,1,1,SKD7Z3020,,,,1,1,1,PC,1,PC,0,1,,,,,1
274-614AA30,1,1,1,1,SKD161635,,,,1,1,1,PC,1,PC,0,1,,,,,1
274-616AA30,1,1,1,1,SKD161625,,,,1,1,1,PC,1,PC,0,1,,,,,1
274-617AA30,1,1,1,1,NC-274-617AA30-ALL,,,,1,1,1,PC,1,PC,0,1,,,,,1
274-619AA30,1,1,1,1,SKD161625,,,,1,1,1,PC,1,PC,0,1,,,,,1
274-620AA30,1,1,1,1,SKD161625,,,,1,1,1,PC,1,PC,0,1,,,,,1
278-623A30,1,1,1,1,SKD5E2532,,,,1,1,1,PC,1,PC,0,1,,,,,1
279-511L33,1,1,1,1,SKD5E3031,,,,1,1,1,PC,1,PC,0,1,,,,,1
279-511MA33,1,1,1,1,SKD5E2532,,,,1,1,1,PC,1,PC,0,1,,,,,1
3124-512AA30,1,1,1,1,SKD8B4030,,,,1,1,1,PC,1,PC,0,1,,,,,1
3145-521AB30,1,1,1,1,SKD11050085,,,,1,1,1,PC,1,PC,0,1,,,,,1
3145-523AB30,1,1,1,1,SKD11050085,,,,1,1,1,PC,1,PC,0,1,,,,,1
3145-524AA30,1,1,1,1,SKD11050085,,,,1,1,1,PC,1,PC,0,1,,,,,1
3145-525CA30,1,1,1,1,SKD11050085,,,,1,1,1,PC,1,PC,0,1,,,,,1
3145-526AA30,1,1,1,1,SKD11050085,,,,1,1,1,PC,1,PC,0,1,,,,,1
3145-527AA30,1,1,1,1,SKD11050085,,,,1,1,1,PC,1,PC,0,1,,,,,1
3145-611BA26,1,1,1,1,SKD7.0X40X35,,,,1,1,1,PC,1,PC,0,1,,,,,1
3145-612BA26,1,1,1,1,SKD7.0X40X35,,,,1,1,1,PC,1,PC,0,1,,,,,1
3153-543AA28,1,1,1,1,SKD6G4730,,,,1,1,1,PC,1,PC,0,1,,,,,1
3153-543BA28,1,1,1,1,SKD6G4730,,,,1,1,1,PC,1,PC,0,1,,,,,1
3154-591AA,1,1,1,1,SKD11029082,,,,1,1,1,PC,1,PC,0,1,,,,,1
3154-611AC22,1,1,1,1,SKD105029,,,,1,1,1,PC,1,PC,0,1,,,,,1
