HMCD,SEQ,KTSEQ,KTCD,SRCD,SGNCD,DDTIME,SGTIME,LDTIME,SRPRICE,CSBCD,SUPCLSCD,SUPCD,RCVTSTKBN,RCVCHKKBN
3153-601FA26,3,30,B9S,40,,5,45,0,0,10,,,2,2
3153-601FA26,4,40,PL9S,3734,,10,180,2,0,13,,,2,1
3153-601FA28,1,10,MC9S,1042,,0,0,0,0,13,,,2,1
3153-601FA28,2,20,MC9S,40,,60,430,1,0,10,,,2,2
3153-601FA28,3,30,B9S,40,,5,45,0,0,10,,,2,2
3153-601FA30,1,10,MC9S,1042,,0,0,0,0,13,,,2,1
3153-601FA30,2,20,MC9S,40,,60,480,1,0,10,,,2,2
3153-601FA30,3,30,B9S,40,,5,45,0,0,10,,,2,2
3153-601FA30,4,40,PL9S,3734,,10,180,2,0,13,,,2,1
3153-601FA32,1,10,MCW,,,0,0,0,0,,,,2,1
3153-601FA32,2,20,B9S,40,,5,45,0,0,10,,,2,2
3153-601FA32,3,30,PL9S,3734,,10,180,2,0,13,,,2,1
3153-601FA34,1,10,MC9S,1042,,0,0,0,0,13,,,2,1
3153-601FA34,2,20,MC9S,40,,60,730,1,0,10,,,2,2
3153-601FA34,3,30,B9S,40,,5,45,0,0,10,,,2,2
3153-601FA34,4,40,PL9S,3734,,10,180,2,0,13,,,2,1
3153-601FA36,1,10,MCW,,,0,0,0,0,,,,2,1
3153-601FA36,2,20,B9S,40,,5,45,0,0,10,,,2,2
3153-601FA36,3,30,PL9S,3734,,10,180,2,0,13,,,2,1
3153-608AA26,1,10,G9C,40,,10,20,0,0,10,,,2,2
3153-608AA26,2,20,MC9C,40,,30,95,1,0,10,,,2,2
3153-608AA28,1,10,G9C,40,,32,26,0,0,10,,,2,2
3153-608AA28,2,20,MC9C,40,,30,70,1,0,10,,,2,2
3153-608AA30,1,10,G9C,40,,32,26,0,0,10,,,2,2
3153-608AA30,2,20,MC9C,40,,45,95,1,0,10,,,2,2
3153-608AA32,1,10,G9C,40,,32,26,0,0,10,,,2,2
3153-608AA32,2,20,MC9C,40,,30,70,1,0,10,,,2,2
3153-608AA32,3,30,B9C,40,,5,13,0,0,10,,,2,2
3153-608AA34,1,10,G9C,40,,32,26,0,0,10,,,2,2
3153-608AA34,2,20,MC9C,40,,30,70,1,0,10,,,2,2
3153-608AA34,3,30,B9C,40,,5,13,0,0,10,,,2,2
3153-608AA36,1,10,G,40,,32,26,0,0,10,,,2,2
3153-608AA36,2,20,MC,40,,30,70,1,0,10,,,2,2
3153-608AA36,3,30,B,40,,5,13,0,0,10,,,2,2
3153-608AA38,1,10,G9C,40,,32,26,0,0,10,,,2,2
3153-608AA38,2,20,MC9C,40,,30,70,1,0,10,,,2,2
3153-608AA38,3,30,B9C,40,,5,13,0,0,10,,,2,2
3153-608AA42,1,10,G9C,40,,32,26,0,0,10,,,2,2
3153-608AA42,2,20,MC9C,40,,30,105,1,0,10,,,2,2
3153-608AA42,3,30,B9C,40,,5,13,0,0,10,,,2,2
3153-652AA42,1,10,B9Y,40,,10,20,0,0,10,,,2,2
3153-652AA42,2,20,L,40,,60,90,1,0,10,,,2,2
3153-652AA42,3,30,G9Y,40,,15,20,0,0,10,,,2,2
3153-652AA42,4,40,MC9Y,40,,30,90,1,0,10,,,2,2
3153-652AB26,1,10,L,40,,60,90,1,0,10,,,2,2
3153-652AB26,2,20,G9Y,40,,10,20,0,0,10,,,2,2
3153-652AB26,3,30,MC9Y,40,,30,90,1,0,10,,,2,2
3153-652AB28,1,10,L,40,,60,60,1,0,10,,,2,2
3153-652AB28,2,20,G9Y,40,,15,20,0,0,10,,,2,2
3153-652AB28,3,30,MC9Y,40,,30,90,1,0,10,,,2,2
3153-652AB30,1,10,L,40,,60,60,1,0,10,,,2,2
3153-652AB30,2,20,G9Y,40,,15,20,0,0,10,,,2,2
3153-652AB30,3,30,MC9Y,40,,45,130,1,0,10,,,2,2
3153-652AB32,1,10,L,40,,60,60,1,0,10,,,2,2
3153-652AB32,2,20,G9Y,40,,15,20,0,0,10,,,2,2
3153-652AB32,3,30,MC9Y,40,,30,90,1,0,10,,,2,2
3153-652AB34,1,10,L,40,,60,60,1,0,10,,,2,2
3153-652AB34,2,20,G9Y,40,,15,20,0,0,10,,,2,2
3153-652AB34,3,30,MC9Y,40,,40,90,1,0,10,,,2,2
3153-652AB36,1,10,L,40,,60,90,1,0,10,,,2,2
3153-652AB36,2,20,G9Y,40,,15,20,0,0,10,,,2,2
3153-652AB36,3,30,MC9Y,40,,65,58,1,0,10,,,2,2
3153-652AB38,1,10,L,40,,60,90,1,0,10,,,2,2
3153-652AB38,2,20,G9Y,40,,15,20,0,0,10,,,2,2
3153-652AB38,3,30,MC9Y,40,,40,90,1,0,10,,,2,2
3153-652AB40,1,10,B9Y,40,,10,20,0,0,10,,,2,2
3153-652AB40,2,20,L,40,,60,90,1,0,10,,,2,2
3153-652AB40,3,30,G9Y,40,,15,20,0,0,10,,,2,2
3153-652AB40,4,40,MC9Y,40,,30,90,1,0,10,,,2,2
3154-502AA,1,10,MC9H,40,,1,16,1,0,10,,,2,2
3154-502BA,1,10,MC9H,40,,1,16,1,0,10,,,2,2
3154-502CA,1,10,MC9H,40,,1,16,1,0,10,,,2,2
3154-502DA,1,10,MC9H,40,,1,16,1,0,10,,,2,2
3154-502FA,1,10,MC9H,40,,1,16,1,0,10,,,2,2
3154-601EA16,1,10,B9S,40,,30,40,0,0,10,,,2,2
3154-601EA16,2,20,G9S,40,,10,20,1,0,10,,,2,2
3154-601EA16,3,30,L,40,,70,70,1,0,10,,,2,2
3154-601EA16,4,40,MC9S,40,,30,180,1,0,10,,,2,2
3154-601EA16,5,50,SC9S,40,,30,63,1,0,10,,,2,2
3154-601EA16,6,60,B9S,40,,10,45,0,0,10,,,2,2
3154-601EA18,1,10,B9S,40,,30,40,0,0,10,,,2,2
3154-601EA18,2,20,G9S,40,,10,20,1,0,10,,,2,2
3154-601EA18,3,30,L,40,,70,70,1,0,10,,,2,2
3154-601EA18,4,40,MC9S,40,,30,200,1,0,10,,,2,2
3154-601EA18,5,50,SC9S,40,,20,63,1,0,10,,,2,2
3154-601EA18,6,60,B9S,40,,10,45,0,0,10,,,2,2
3154-601EA19,1,10,B9S,40,,30,40,0,0,10,,,2,2
3154-601EA19,2,20,G9S,40,,10,20,1,0,10,,,2,2
3154-601EA19,3,30,L,40,,70,70,1,0,10,,,2,2
3154-601EA19,4,40,MC9S,40,,30,200,1,0,10,,,2,2
3154-601EA19,5,50,SC9S,40,,20,63,1,0,10,,,2,2
3154-601EA19,6,60,B9S,40,,10,45,0,0,10,,,2,2
3154-601EA20,1,10,B9S,40,,30,40,0,0,10,,,2,2
3154-601EA20,2,20,G9S,40,,10,20,1,0,10,,,2,2
3154-601EA20,3,30,L,40,,70,70,1,0,10,,,2,2
3154-601EA20,4,40,MC9S,40,,30,200,1,0,10,,,2,2
3154-601EA20,5,50,SC9S,40,,20,63,1,0,10,,,2,2
3154-601EA20,6,60,B9S,40,,10,45,0,0,10,,,2,2
3154-601EB22,1,10,B9S,40,,30,40,0,0,10,,,2,2
3154-601EB22,2,20,G9S,40,,10,20,1,0,10,,,2,2
3154-601EB22,3,30,L,40,,70,70,1,0,10,,,2,2
3154-601EB22,4,40,MC9S,40,,30,200,1,0,10,,,2,2
3154-601EB22,5,50,SC9S,40,,20,63,1,0,10,,,2,2
3154-601EB22,6,60,B9S,40,,10,45,0,0,10,,,2,2
3154-608AA16,1,10,G9C,40,,10,20,0,0,10,,,2,2
3154-608AA16,2,20,MC9C,40,,30,95,1,0,10,,,2,2
3154-608AA16,3,30,B9C,40,,5,13,0,0,10,,,2,2
3154-608AA19,1,10,G9C,40,,10,20,0,0,10,,,2,2
3154-608AA19,2,20,MC9C,40,,30,95,1,0,10,,,2,2
3154-608AA19,3,30,B9C,40,,5,13,0,0,10,,,2,2
3154-608AA20,1,10,G9C,40,,10,20,0,0,10,,,2,2
3154-608AA20,2,20,MC9C,40,,30,95,1,0,10,,,2,2
3154-608AA20,3,30,B9C,40,,5,13,0,0,10,,,2,2
3154-608AB18,1,10,G9C,40,,10,20,0,0,10,,,2,2
3154-608AB18,2,20,MC9C,40,,30,95,1,0,10,,,2,2
3154-608AB18,3,30,B9C,40,,5,13,0,0,10,,,2,2
3154-608AB22,1,10,G9C,40,,10,20,0,0,10,,,2,2
3154-608AB22,2,20,MC9C,40,,30,95,1,0,10,,,2,2
3154-608AB22,3,30,B9C,40,,5,13,0,0,10,,,2,2
3157-502AA26,1,10,B9H,40,,15,7,1,0,10,,,2,2
3157-502AA26,2,20,G,40,,15,16,0,0,10,,,2,2
3157-502AA26,3,30,L9H,40,,90,120,1,0,10,,,2,2
3157-502AA26,4,40,MC9H,40,,60,240,1,0,10,,,2,2
3157-502AA26,5,50,SC,40,,65,42,1,0,10,,,2,2
3157-502AA26,6,60,MC9H,40,,250,480,1,0,10,,,2,2
3157-502AB30,1,10,B9H,40,,15,7,1,0,10,,,2,2
3157-502AB30,2,20,G,40,,15,16,0,0,10,,,2,2
3157-502AB30,3,30,L9H,40,,90,120,1,0,10,,,2,2
3157-502AB30,4,40,MC9H,40,,60,240,1,0,10,,,2,2
3157-502AB30,5,50,SC,40,,65,42,1,0,10,,,2,2
3157-502AB30,6,60,MC9H,40,,265,510,1,0,10,,,2,2
3157-502FA30,1,10,B9H,40,,15,7,1,0,10,,,2,2
3157-502FA30,2,20,G,40,,15,16,0,0,10,,,2,2
3157-502FA30,3,30,L9H,40,,90,120,1,0,10,,,2,2
3157-502FA30,4,40,MC9H,40,,60,240,1,0,10,,,2,2
3157-502FA30,5,50,SC,40,,65,42,1,0,10,,,2,2
3157-502FA30,6,60,MC9H,40,,265,510,1,0,10,,,2,2
3157-601EA26,1,10,MC9S,40,,45,240,1,0,10,,,2,2
3157-601EA26,2,20,MC9S,40,,60,500,1,0,10,,,2,2
3157-601EA26,3,30,B9S,40,,15,45,0,0,10,,,2,2
3157-601EA30,1,10,MC9S,40,,45,240,1,0,10,,,2,2
3157-601EA30,2,20,MC9S,40,,60,500,1,0,10,,,2,2
3157-601EA30,3,30,B9S,40,,15,45,0,0,10,,,2,2
3157-601FA30,1,10,MC9S,3199,,0,0,0,0,13,,,2,1
3157-601FA30,2,20,MC9S,3199,,0,0,0,0,13,,,2,1
3157-601FA30,3,30,B9S,40,,15,45,0,0,10,,,2,2
3158-601EA15,1,10,MC9S,40,,60,300,1,0,10,,,2,2
3158-601EA15,2,20,PL9S,3734,,10,180,2,0,13,,,2,1
3158-601EA16,1,10,MC9S,40,,60,300,1,0,10,,,2,2
3158-601EA17,1,10,MC9S,40,,60,300,1,0,10,,,2,2
3158-601EA17,2,20,PL9S,3734,,10,180,2,0,13,,,2,1
3158-601EA19,1,10,MC9S,40,,60,300,1,0,10,,,2,2
3158-601EA19,2,20,PL9S,3734,,10,180,2,0,13,,,2,1
3158-601EA21,1,10,MC9S,40,,60,300,1,0,10,,,2,2
3158-601EA21,2,20,PL9S,3734,,10,180,2,0,13,,,2,1
3164-502AB26,1,10,MC9H,40,,30,75,1,0,10,,,2,2
3164-502AB26,2,20,LM9H,40,,30,110,1,0,10,,,2,2
3164-502AB26,3,30,SC,40,,65,47,1,0,10,,,2,2
3164-502AB26,4,40,MC9H,40,,341,574,1,0,10,,,2,2
3164-502AB26,5,50,PL9H,3734,,10,180,2,0,13,,,2,1
3164-502AB28,1,10,MC9H,40,,30,75,1,0,10,,,2,2
3164-502AB28,2,20,LM9H,40,,30,110,1,0,10,,,2,2
3164-502AB28,3,30,SC,40,,65,47,1,0,10,,,2,2
3164-502AB28,4,40,MC9H,40,,341,574,1,0,10,,,2,2
3164-502AB28,5,50,PL9H,3734,,10,180,2,0,13,,,2,1
3164-502AB30,1,10,MC9H,40,,30,75,1,0,10,,,2,2
3164-502AB30,2,20,LM9H,40,,60,141,1,0,10,,,2,2
3164-502AB30,3,30,MC9H,40,,333,429,1,0,10,,,2,2
3164-502AB30,4,40,PL9H,3734,,10,180,2,0,13,,,2,1
3164-502AB32,1,10,MC9H,40,,30,100,1,0,10,,,2,2
3164-502AB32,2,20,LM9H,40,,45,180,1,0,10,,,2,2
3164-502AB32,3,30,SC,40,,65,47,1,0,10,,,2,2
3164-502AB32,4,40,MC9H,40,,341,650,1,0,10,,,2,2
3164-502AB32,5,50,PL9H,3734,,10,180,2,0,13,,,2,1
3164-502AB34,1,10,MC9H,40,,30,75,1,0,10,,,2,2
3164-502AB34,2,20,LM9H,40,,60,141,1,0,10,,,2,2
3164-502AB34,3,30,MC9H,40,,333,481,1,0,10,,,2,2
3164-502AB34,4,40,PL9H,3734,,10,180,2,0,13,,,2,1
3164-502AB36,1,10,MC9H,40,,30,75,1,0,10,,,2,2
3164-502AB36,2,20,LM9H,40,,60,141,1,0,10,,,2,2
3164-502AB36,3,30,MC9H,40,,333,481,1,0,10,,,2,2
3164-502AB36,4,40,PL9H,3734,,10,180,2,0,13,,,2,1
3164-502AB38,1,10,MC9H,40,,30,75,1,0,10,,,2,2
3164-502AB38,2,20,LM9H,40,,60,141,1,0,10,,,2,2
3164-502AB38,3,30,MC9H,40,,330,481,1,0,10,,,2,2
3164-502AB38,4,40,PL9H,3734,,10,180,2,0,13,,,2,1
3164-502AB40,1,10,MC9H,40,,40,140,1,0,10,,,2,2
3164-502AB40,2,20,LM9H,40,,40,110,1,0,10,,,2,2
3164-502AB40,3,30,SC,40,,65,66,1,0,10,,,2,2
3164-502AB40,4,40,MC9H,40,,484,675,1,0,10,,,2,2
3164-502BA30,1,10,MC9H,40,,30,75,1,0,10,,,2,2
3164-502BA30,2,20,LM9H,40,,60,141,1,0,10,,,2,2
3164-502BA30,3,30,MC9H,40,,333,429,1,0,10,,,2,2
3164-502BA30,4,40,PL9H,3734,,10,180,2,0,13,,,2,1
3164-502BA34,1,10,MC9H,40,,30,75,1,0,10,,,2,2
3164-502BA34,2,20,LM9H,40,,60,141,1,0,10,,,2,2
3164-502BA34,3,30,MC9H,40,,333,481,1,0,10,,,2,2
3164-502BA34,4,40,PL9H,3734,,10,180,2,0,13,,,2,1
3164-502EA26,1,10,MC9H,40,,30,75,1,0,10,,,2,2
3164-502EA26,2,20,LM9H,40,,60,141,1,0,10,,,2,2
3164-502EA26,3,30,MC9H,40,,333,429,1,0,10,,,2,2
3164-502EA26,4,40,PL9H,3734,,10,180,2,0,13,,,2,1
3164-502EA38,1,10,MC9H,40,,30,140,1,0,10,,,2,2
3164-502EA38,2,20,LM9H,40,,30,90,1,0,10,,,2,2
3164-502EA38,3,30,SC,40,,65,60,1,0,10,,,2,2
3164-502EA38,4,40,MC9H,40,,440,666,1,0,10,,,2,2
3164-502EA38,5,50,PL9H,3734,,10,180,2,0,13,,,2,1
3164-502EA42,1,10,MC9H,40,,40,140,1,0,10,,,2,2
3164-502EA42,2,20,LM9H,40,,40,110,1,0,10,,,2,2
3164-502EA42,3,30,SC,40,,65,72,1,0,10,,,2,2
3164-502EA42,4,40,MC9H,40,,496,720,1,0,10,,,2,2
3164-502EB30,1,10,MC9H,40,,30,90,1,0,10,,,2,2
3164-502EB30,2,20,LM9H,40,,45,180,1,0,10,,,2,2
3164-502EB30,3,30,SC,40,,25,65,1,0,10,,,2,2
3164-502EB30,4,40,MC9H,40,,132,792,1,0,10,,,2,2
3164-502EB30,5,50,PL9H,3734,,10,180,2,0,13,,,2,1
3164-502EB32,1,10,MC9H,40,,30,75,1,0,10,,,2,2
3164-502EB32,2,20,LM9H,40,,60,141,1,0,10,,,2,2
3164-502EB32,3,30,MC9H,40,,333,429,1,0,10,,,2,2
3164-502EB32,4,40,PL9H,3734,,10,180,2,0,13,,,2,1
3164-502EB34,1,10,MC9H,40,,30,100,1,0,10,,,2,2
3164-502EB34,2,20,LM9H,40,,50,240,1,0,10,,,2,2
3164-502EB34,3,30,SC,40,,65,75,1,0,10,,,2,2
3164-502EB34,4,40,MC9H,40,,341,684,1,0,10,,,2,2
3164-502EB34,5,50,PL9H,3734,,10,180,2,0,13,,,2,1
3164-502XA30,1,10,MC9H,40,,30,75,1,0,10,,,2,2
3164-502XA30,2,20,LM9H,40,,30,110,1,0,10,,,2,2
3164-502XA30,3,30,SC,40,,65,47,1,0,10,,,2,2
3164-502XA30,4,40,MC9H,40,,341,650,1,0,10,,,2,2
3164-502YA34,1,10,MC9H,40,,30,75,1,0,10,,,2,2
3164-502YA34,2,20,LM9H,40,,30,90,1,0,10,,,2,2
3164-502YA34,3,30,SC,40,,65,56,1,0,10,,,2,2
3164-502YA34,4,40,MC9H,40,,341,614,1,0,10,,,2,2
3164-502ZA30,1,10,MC9H,40,,30,75,1,0,10,,,2,2
3164-502ZA30,2,20,MC9H,40,,30,110,1,0,10,,,2,2
3164-502ZA30,3,30,SC,40,,65,47,1,0,10,,,2,2
3164-502ZA30,4,40,MC9H,40,,341,584,1,0,10,,,2,2
3164-502ZA34,1,10,MC9H,40,,30,75,1,0,10,,,2,2
3164-502ZA34,2,20,LM9H,40,,30,90,1,0,10,,,2,2
3164-502ZA34,3,30,SC,40,,65,56,1,0,10,,,2,2
3164-502ZA34,4,40,MC9H,40,,341,684,1,0,10,,,2,2
3164-502ZA36,1,10,MC9H,40,,30,140,1,0,10,,,2,2
3164-502ZA36,2,20,LM9H,40,,30,90,1,0,10,,,2,2
3164-502ZA36,3,30,SC,40,,65,60,1,0,10,,,2,2
3164-502ZA36,4,40,MC9H,40,,440,666,1,0,10,,,2,2
3164-502ZA38,1,10,MC9H,40,,30,90,1,0,10,,,2,2
3164-502ZA38,2,20,LM9H,40,,30,90,1,0,10,,,2,2
3164-502ZA38,3,30,SC,40,,65,47,1,0,10,,,2,2
3164-502ZA38,4,40,MC9H,40,,341,648,1,0,10,,,2,2
3164-601EA26,1,10,MC9S,40,,60,320,1,0,10,,,2,2
3164-601EA26,2,20,PL9S,3734,,10,180,2,0,13,,,2,1
3164-601EA28,1,10,MC9S,1042,,0,0,0,0,13,,,2,1
3164-601EA28,2,20,MC9S,40,,60,320,1,0,10,,,2,2
3164-601EA28,3,30,B9S,40,,15,45,1,0,10,,,2,2
3164-601EA28,4,40,PL9S,3734,,10,180,2,0,13,,,2,1
3164-601EA30,1,10,MC9S,40,,60,320,1,0,10,,,2,2
3164-601EA30,2,20,MC9S,40,,15,45,1,0,10,,,2,2
3164-601EA30,3,30,PL9S,3734,,10,180,2,0,13,,,2,1
3164-601EA32,1,10,MC9S,1042,,0,0,0,0,13,,,2,1
3164-601EA32,2,20,MC9S,40,,60,730,1,0,10,,,2,2
3164-601EA32,3,30,B9S,40,,5,45,0,0,10,,,2,2
3164-601EA32,4,40,PL9S,3734,,10,180,2,0,13,,,2,1
3164-601EA34,1,10,MC9S,1042,,0,0,0,0,13,,,2,1
3164-601EA34,2,20,MC9S,40,,60,730,1,0,10,,,2,2
3164-601EA34,3,30,B9S,40,,5,45,0,0,10,,,2,2
3164-601EA34,4,40,PL9S,3734,,10,180,2,0,13,,,2,1
3164-601EA36,1,10,MC9S,1042,,0,0,0,0,13,,,2,1
3164-601EA36,2,20,MC9S,40,,60,730,1,0,10,,,2,2
3164-601EA36,3,30,B9S,40,,5,45,0,0,10,,,2,2
3164-601EA36,4,40,PL9S,3734,,10,180,2,0,13,,,2,1
3164-601EA38,1,10,MC9S,,,0,0,0,0,,,,2,1
3164-601EA38,2,20,MC9S,40,,60,730,1,0,10,,,2,2
3164-601EA38,3,30,B9S,40,,5,45,0,0,10,,,2,2
3164-601EA38,4,40,PL9S,3734,,10,180,2,0,13,,,2,1
3164-601EA40,1,10,MC9S,3199,,0,0,0,0,13,,,2,1
3164-601EA40,2,20,MC9S,3199,,0,0,0,0,13,,,2,1
3164-601EA40,3,30,B9S,40,,15,45,0,0,10,,,2,2
3164-601EA42,1,10,MC9S,3199,,0,0,0,0,13,,,2,1
3164-601EA42,2,20,MC9S,3199,,0,0,0,0,13,,,2,1
3164-601EA42,3,30,B9S,40,,15,45,0,0,10,,,2,2
3164-608AA26,1,10,L,40,,50,90,1,0,10,,,2,2
3164-608AA26,2,20,L,40,,60,60,0,0,10,,,2,2
3164-608AA26,3,30,G9C,40,,32,26,0,0,10,,,2,2
3164-608AA26,4,40,MC9C,40,,30,95,1,0,10,,,2,2
3164-608AA28,1,10,L,40,,50,90,1,0,10,,,2,2
3164-608AA28,2,20,L,40,,60,60,0,0,10,,,2,2
3164-608AA28,3,30,G9C,40,,32,26,0,0,10,,,2,2
3164-608AA28,4,40,MC9C,40,,30,95,1,0,10,,,2,2
3164-608AA30,1,10,G9C,40,,32,26,0,0,10,,,2,2
3164-608AA30,2,20,MC9C,40,,30,95,1,0,10,,,2,2
3164-608AA32,1,10,G9C,40,,32,26,0,0,10,,,2,2
3164-608AA32,2,20,MC9C,40,,30,95,1,0,10,,,2,2
3164-608AA34,1,10,G9C,40,,32,26,0,0,10,,,2,2
3164-608AA34,2,20,MC9C,40,,30,80,1,0,10,,,2,2
3164-608AA36,1,10,L,40,,40,120,1,0,10,,,2,2
3164-608AA36,2,20,G9C,40,,32,26,0,0,10,,,2,2
3164-608AA36,3,30,MC9C,40,,30,100,1,0,10,,,2,2
3164-608AA38,1,10,G9C,40,,32,26,0,0,10,,,2,2
3164-608AA38,2,20,MC9C,40,,30,100,1,0,10,,,2,2
3164-608AA40,1,10,L,40,,40,120,1,0,10,,,2,2
3164-608AA40,2,20,G9C,40,,32,26,0,0,10,,,2,2
3164-608AA40,3,30,MC9C,40,,30,100,1,0,10,,,2,2
3164-608AA42,1,10,L,40,,40,120,1,0,10,,,2,2
3164-608AA42,2,20,G9C,40,,32,26,0,0,10,,,2,2
3164-608AA42,3,30,MC9C,40,,30,100,1,0,10,,,2,2
3164-652AA30,1,10,L,40,,60,60,1,0,10,,,2,2
3164-652AA30,2,20,G9Y,40,,15,20,0,0,10,,,2,2
3164-652AA30,3,30,MC9Y,40,,30,90,1,0,10,,,2,2
3164-652AA34,1,10,L,40,,60,60,1,0,10,,,2,2
3164-652AA34,2,20,G9Y,40,,15,20,0,0,10,,,2,2
3164-652AA34,3,30,MC9Y,40,,40,90,1,0,10,,,2,2
3165-502AB30,1,10,MC9H,40,,30,90,1,0,10,,,2,2
3165-502AB30,2,20,LM9H,40,,60,180,1,0,10,,,2,2
3165-502AB30,3,30,MC9H,40,,88,550,1,0,10,,,2,2
3165-502AB30,4,40,PL9H,3734,,10,180,2,0,13,,,2,1
3165-502EA30,1,10,MC9H,40,,30,75,1,0,10,,,2,2
3165-502EA30,2,20,LM9H,40,,30,110,1,0,10,,,2,2
3165-502EA30,3,30,SC,40,,65,47,1,0,10,,,2,2
3165-502EA30,4,40,MC9H,40,,341,650,1,0,10,,,2,2
3165-502EA30,5,50,PL9H,3734,,10,180,2,0,13,,,2,1
3166-501BA12,1,10,B,40,,30,20,0,0,10,,,2,2
3166-501BA12,2,20,L,40,,30,30,0,0,10,,,2,2
3166-501BA12,3,30,L,40,,30,90,1,0,10,,,2,2
3166-501BA12,4,40,MC9R,40,,30,93,1,0,10,,,2,2
3166-501BA15,1,10,B,40,,30,20,0,0,10,,,2,2
3166-501BA15,2,20,L,40,,15,20,0,0,10,,,2,2
3166-501BA15,3,30,L,40,,70,70,1,0,10,,,2,2
3166-501BA15,4,40,MC9R,40,,30,93,1,0,10,,,2,2
3166-501BA16,1,10,B,40,,30,20,0,0,10,,,2,2
3166-501BA16,2,20,L,40,,60,30,0,0,10,,,2,2
3166-501BA16,3,30,L,40,,70,70,1,0,10,,,2,2
3166-501BA16,4,40,MC9R,40,,30,93,1,0,10,,,2,2
3166-501BA17,1,10,B,40,,30,20,0,0,10,,,2,2
3166-501BA17,2,20,L,40,,15,20,0,0,10,,,2,2
3166-501BA17,3,30,L,40,,70,70,1,0,10,,,2,2
3166-501BA17,4,40,MC9R,40,,30,93,1,0,10,,,2,2
3166-501BA18,1,10,B,40,,30,20,0,0,10,,,2,2
3166-501BA18,2,20,L,40,,15,20,0,0,10,,,2,2
3166-501BA18,3,30,L,40,,70,70,1,0,10,,,2,2
3166-501BA18,4,40,MC9R,40,,30,93,1,0,10,,,2,2
3166-501BA19,1,10,B,40,,30,20,0,0,10,,,2,2
3166-501BA19,2,20,L,40,,15,20,0,0,10,,,2,2
3166-501BA19,3,30,L,40,,70,70,1,0,10,,,2,2
3166-501BA19,4,40,MC9R,40,,30,93,1,0,10,,,2,2
3166-501BA20,1,10,B,40,,30,20,0,0,10,,,2,2
3166-501BA20,2,20,L,40,,60,30,0,0,10,,,2,2
3166-501BA20,3,30,L,40,,70,70,1,0,10,,,2,2
3166-501BA20,4,40,MC9R,40,,30,93,1,0,10,,,2,2
3166-501BA21,1,10,B,40,,30,20,0,0,10,,,2,2
3166-501BA21,2,20,L,40,,60,30,0,0,10,,,2,2
3166-501BA21,3,30,L,40,,70,70,1,0,10,,,2,2
3166-501BA21,4,40,MC9R,40,,30,93,1,0,10,,,2,2
3166-501BA22,1,10,B,40,,30,20,0,0,10,,,2,2
3166-501BA22,2,20,L,40,,60,30,0,0,10,,,2,2
3166-501BA22,3,30,L,40,,70,70,1,0,10,,,2,2
3166-501BA22,4,40,MC9R,40,,30,93,1,0,10,,,2,2
3166-501BA23,1,10,B,40,,30,20,0,0,10,,,2,2
3166-501BA23,2,20,L,40,,60,30,0,0,10,,,2,2
3166-501BA23,3,30,L,40,,70,70,1,0,10,,,2,2
3166-501BA23,4,40,MC9R,40,,30,93,1,0,10,,,2,2
3166-501BA24,1,10,B,40,,30,20,0,0,10,,,2,2
3166-501BA24,2,20,L,40,,60,30,0,0,10,,,2,2
3166-501BA24,3,30,L,40,,70,70,1,0,10,,,2,2
3166-501BA24,4,40,MC9R,40,,30,93,1,0,10,,,2,2
3166-502CA,1,10,MC9H,,,0,0,0,0,,,,2,1
3166-502DA,1,10,MC9H,40,,1,16,1,0,10,,,2,2
3166-502FA,1,10,MC9H,40,,1,16,1,0,10,,,2,2
3166-601EA12,1,10,B9S,40,,30,40,0,0,10,,,2,2
3166-601EA12,2,20,G9S,40,,10,20,1,0,10,,,2,2
3166-601EA12,3,30,L,40,,70,70,1,0,10,,,2,2
3166-601EA12,4,40,MC9S,40,,30,200,1,0,10,,,2,2
3166-601EA15,1,10,B9S,40,,30,40,0,0,10,,,2,2
3166-601EA15,2,20,G9S,40,,10,20,1,0,10,,,2,2
3166-601EA15,3,30,L,40,,70,70,1,0,10,,,2,2
3166-601EA15,4,40,MC9S,40,,30,200,1,0,10,,,2,2
3166-601EA16,1,10,B9S,40,,30,40,0,0,10,,,2,2
3166-601EA16,2,20,G9S,40,,10,20,1,0,10,,,2,2
3166-601EA16,3,30,L,40,,70,70,1,0,10,,,2,2
3166-601EA16,4,40,MC9S,40,,30,200,1,0,10,,,2,2
3166-601EA17,1,10,B9S,40,,30,40,0,0,10,,,2,2
3166-601EA17,2,20,G9S,40,,10,20,1,0,10,,,2,2
3166-601EA17,3,30,L,40,,70,70,1,0,10,,,2,2
3166-601EA17,4,40,MC9S,40,,30,200,1,0,10,,,2,2
3166-601EA18,1,10,B9S,40,,30,40,0,0,10,,,2,2
3166-601EA18,2,20,G9S,40,,10,20,1,0,10,,,2,2
3166-601EA18,3,30,L,40,,70,70,1,0,10,,,2,2
3166-601EA18,4,40,MC9S,40,,30,200,1,0,10,,,2,2
3166-601EA19,1,10,LM9S,40,,100,270,1,0,10,,,2,2
3166-601EA20,1,10,B9S,40,,30,40,0,0,10,,,2,2
3166-601EA20,2,20,G9S,40,,10,20,1,0,10,,,2,2
3166-601EA20,3,30,L,40,,70,70,1,0,10,,,2,2
3166-601EA20,4,40,MC9S,40,,30,250,1,0,10,,,2,2
3166-601EA21,1,10,B9S,40,,30,40,0,0,10,,,2,2
